POA_CODE_2021	Religion	Denomination	Sex	persons
POA3717	Christianity	Lutheran	F	4
POA3717	Christianity	Lutheran	M	10
POA3717	Christianity	Pentecostal	F	14
POA3717	Christianity	Pentecostal	M	13
POA3717	Christianity	Presbyterian Reformed	F	61
POA3717	Christianity	Presbyterian Reformed	M	59
POA3717	Christianity	Protestant (Other)	F	4
POA3717	Christianity	Protestant (Other)	M	5
POA3717	Christianity	Salvation Army	F	9
POA3717	Christianity	Salvation Army	M	6
POA3717	Christianity	Seventh Day Adventist	F	4
POA3717	Christianity	Seventh Day Adventist	M	5
POA3717	Christianity	Uniting Church	F	39
POA3717	Christianity	Uniting Church	M	46
POA3717	Islam		F	3
POA3717	Judaism		M	6
POA3717	No religion		F	743
POA3717	No religion		M	850
POA3718	(Other)		F	5
POA3718	(Other)		M	5
POA3718	Christianity	Anglican	F	4
POA3718	Christianity	Catholic	F	9
POA3718	Christianity	Catholic	M	5
POA3718	Christianity	Uniting Church	M	4
POA3718	No religion		F	21
POA3718	No religion		M	19
POA3719	(Other)		F	17
POA3719	(Other)		M	23
POA3719	Christianity		F	3
POA3719	Christianity		M	3
POA3719	Christianity	Anglican	F	28
POA3719	Christianity	Anglican	M	32
POA3719	Christianity	Catholic	F	22
POA3719	Christianity	Catholic	M	19
POA3719	Christianity	Presbyterian Reformed	F	9
POA3719	Christianity	Presbyterian Reformed	M	10
POA3719	Christianity	Uniting Church	F	23
POA3719	Christianity	Uniting Church	M	14
POA3719	No religion		F	94
POA3719	No religion		M	106
POA3720	(Other)		F	26
POA3720	(Other)		M	21
POA3720	Buddhism		F	3
POA3720	Buddhism		M	4
POA3720	Christianity		M	3
POA3720	Christianity	(Other)	F	3
POA3720	Christianity	(Other)	M	5
POA3720	Christianity	Anglican	F	38
POA3720	Christianity	Anglican	M	37
POA3720	Christianity	Baptist	F	6
POA3720	Christianity	Baptist	M	7
POA3720	Christianity	Catholic	F	64
POA3720	Christianity	Catholic	M	57
POA3720	Christianity	Eastern Orthodox	M	7
POA3720	Christianity	Lutheran	F	3
POA3720	Christianity	Presbyterian Reformed	F	5
POA3720	Christianity	Presbyterian Reformed	M	10
POA3720	Christianity	Uniting Church	F	15
POA3720	Christianity	Uniting Church	M	13
POA3720	No religion		F	138
POA3720	No religion		M	179
POA3722	(Other)		F	201
POA3722	(Other)		M	185
POA3722	(Other)	(Other)	M	10
POA3722	(Other)	Other spiritual beliefs	F	3
POA3722	(Other)	Other spiritual beliefs	M	3
POA3722	(Other)	Secular beliefs	F	4
POA3722	(Other)	Secular beliefs	M	4
POA3722	(Other)	Sikhism	F	4
POA3722	(Other)	Sikhism	M	6
POA3722	Buddhism		F	26
POA3722	Buddhism		M	3
POA3722	Christianity		F	85
POA3722	Christianity		M	52
POA3722	Christianity	Anglican	F	419
POA3722	Christianity	Anglican	M	294
POA3722	Christianity	Baptist	F	20
POA3722	Christianity	Baptist	M	22
POA3722	Christianity	Catholic	F	564
POA3722	Christianity	Catholic	M	520
POA3722	Christianity	Churches Of Christ	F	4
POA3722	Christianity	Eastern Orthodox	F	7
POA3722	Christianity	Eastern Orthodox	M	3
POA3722	Christianity	Jehovah's Witnesses	F	4
POA3722	Christianity	Jehovah's Witnesses	M	4
POA3722	Christianity	Lutheran	F	17
POA3722	Christianity	Lutheran	M	14
POA3722	Christianity	Pentecostal	F	21
POA3722	Christianity	Pentecostal	M	21
POA3722	Christianity	Presbyterian Reformed	F	73
POA3722	Christianity	Presbyterian Reformed	M	63
POA3722	Christianity	Protestant (Other)	F	14
POA3722	Christianity	Protestant (Other)	M	14
POA3722	Christianity	Seventh Day Adventist	F	8
POA3722	Christianity	Seventh Day Adventist	M	3
POA3722	Christianity	Uniting Church	F	142
POA3722	Christianity	Uniting Church	M	122
POA3722	Hinduism		F	8
POA3722	Hinduism		M	3
POA3722	Islam		F	7
POA3722	Islam		M	6
POA3722	Judaism		F	5
POA3722	No religion		F	1372
POA3722	No religion		M	1441
POA3723	(Other)		F	293
POA3723	(Other)		M	288
POA3723	(Other)	(Other)	F	11
POA3723	(Other)	(Other)	M	6
POA3723	(Other)	Other spiritual beliefs	F	5
POA3723	(Other)	Other spiritual beliefs	M	4
POA3723	(Other)	Secular beliefs	F	6
POA3723	(Other)	Secular beliefs	M	10
POA3723	Buddhism		F	11
POA3723	Buddhism		M	11
POA3723	Christianity		F	26
POA3723	Christianity		M	21
POA3723	Christianity	(Other)	F	3
POA3723	Christianity	(Other)	M	3
POA3723	Christianity	Anglican	F	205
POA3723	Christianity	Anglican	M	186
POA3723	Christianity	Baptist	F	11
POA3723	Christianity	Baptist	M	20
POA3723	Christianity	Catholic	F	270
POA3723	Christianity	Catholic	M	243
POA3723	Christianity	Eastern Orthodox	F	8
POA3723	Christianity	Eastern Orthodox	M	9
POA3723	Christianity	Latter Day Saints	F	4
POA3723	Christianity	Lutheran	F	7
POA3723	Christianity	Lutheran	M	3
POA3723	Christianity	Pentecostal	F	4
POA3723	Christianity	Presbyterian Reformed	F	27
POA3723	Christianity	Presbyterian Reformed	M	32
POA3723	Christianity	Protestant (Other)	F	3
POA3723	Christianity	Protestant (Other)	M	5
POA3723	Christianity	Seventh Day Adventist	F	12
POA3723	Christianity	Seventh Day Adventist	M	16
POA3723	Christianity	Uniting Church	F	76
POA3723	Christianity	Uniting Church	M	51
POA3723	Hinduism		F	4
POA3723	Hinduism		M	4
POA3723	Islam		M	3
POA3723	Judaism		F	8
POA3723	Judaism		M	8
POA3723	No religion		F	896
POA3723	No religion		M	936
POA3725	(Other)		F	36
POA3725	(Other)		M	41
POA3725	(Other)	(Other)	F	4
POA3725	Christianity		F	5
POA3725	Christianity		M	19
POA3725	Christianity	Anglican	F	31
POA3725	Christianity	Anglican	M	38
POA3725	Christianity	Baptist	M	6
POA3725	Christianity	Catholic	F	67
POA3725	Christianity	Catholic	M	44
POA3725	Christianity	Eastern Orthodox	M	4
POA3725	Christianity	Pentecostal	F	9
POA3725	Christianity	Pentecostal	M	6
POA3725	Christianity	Presbyterian Reformed	F	12
POA3725	Christianity	Presbyterian Reformed	M	16
POA3725	Christianity	Uniting Church	F	20
POA3725	Christianity	Uniting Church	M	24
POA3725	No religion		F	119
POA3725	No religion		M	147
POA3726	(Other)		F	33
POA3726	(Other)		M	30
POA3726	Buddhism		F	5
POA3726	Christianity		F	12
POA3726	Christianity		M	4
POA3726	Christianity	Anglican	F	25
POA3726	Christianity	Anglican	M	26
POA3726	Christianity	Baptist	F	10
POA3726	Christianity	Baptist	M	6
POA3726	Christianity	Catholic	F	29
POA3726	Christianity	Catholic	M	20
POA3726	Christianity	Eastern Orthodox	M	3
POA3726	Christianity	Pentecostal	F	9
POA3726	Christianity	Pentecostal	M	4
POA3726	Christianity	Presbyterian Reformed	F	9
POA3726	Christianity	Presbyterian Reformed	M	11
POA3726	Christianity	Protestant (Other)	F	3
POA3726	Christianity	Protestant (Other)	M	5
POA3726	Christianity	Uniting Church	F	7
POA3726	Christianity	Uniting Church	M	10
POA3726	No religion		F	70
POA3726	No religion		M	87
POA3727	(Other)		F	12
POA3727	(Other)		M	21
POA3727	Christianity		M	3
POA3727	Christianity	Anglican	F	26
POA3727	Christianity	Anglican	M	17
POA3727	Christianity	Catholic	F	25
POA3727	Christianity	Catholic	M	33
POA3727	Christianity	Presbyterian Reformed	F	7
POA3727	Christianity	Presbyterian Reformed	M	9
POA3727	Christianity	Uniting Church	F	13
POA3727	Christianity	Uniting Church	M	6
POA3727	No religion		F	58
POA3727	No religion		M	73
POA3728	(Other)		F	19
POA3728	(Other)		M	28
POA3728	Christianity		F	5
POA3728	Christianity		M	10
POA3728	Christianity	Anglican	F	68
POA3728	Christianity	Anglican	M	55
POA3728	Christianity	Catholic	F	77
POA3728	Christianity	Catholic	M	82
POA3728	Christianity	Eastern Orthodox	F	4
POA3728	Christianity	Eastern Orthodox	M	4
POA3728	Christianity	Pentecostal	F	6
POA3728	Christianity	Pentecostal	M	5
POA3728	Christianity	Presbyterian Reformed	F	8
POA3728	Christianity	Presbyterian Reformed	M	10
POA3728	Christianity	Protestant (Other)	F	3
POA3728	Christianity	Uniting Church	F	17
POA3728	Christianity	Uniting Church	M	14
POA3728	No religion		F	125
POA3728	No religion		M	143
POA3730	(Other)		F	358
POA3730	(Other)		M	361
POA3730	(Other)	(Other)	F	3
POA3730	(Other)	(Other)	M	7
POA3730	(Other)	Other spiritual beliefs	F	9
POA3730	(Other)	Other spiritual beliefs	M	8
POA3730	(Other)	Secular beliefs	F	5
POA3730	(Other)	Secular beliefs	M	11
POA3730	(Other)	Sikhism	F	7
POA3730	(Other)	Sikhism	M	6
POA3730	Buddhism		F	33
POA3730	Buddhism		M	28
POA3730	Christianity		F	40
POA3730	Christianity		M	42
POA3730	Christianity	Anglican	F	753
POA3730	Christianity	Anglican	M	647
POA3730	Christianity	Baptist	F	31
POA3730	Christianity	Baptist	M	15
POA3730	Christianity	Catholic	F	1440
POA3730	Christianity	Catholic	M	1317
POA3730	Christianity	Churches Of Christ	F	10
POA3730	Christianity	Churches Of Christ	M	4
POA3730	Christianity	Eastern Orthodox	F	22
POA3730	Christianity	Eastern Orthodox	M	24
POA3730	Christianity	Jehovah's Witnesses	F	9
POA3730	Christianity	Jehovah's Witnesses	M	6
POA3730	Christianity	Lutheran	F	11
POA3730	Christianity	Lutheran	M	9
POA3730	Christianity	Pentecostal	F	43
POA3730	Christianity	Pentecostal	M	31
POA3730	Christianity	Presbyterian Reformed	F	148
POA3730	Christianity	Presbyterian Reformed	M	135
POA3730	Christianity	Protestant (Other)	F	9
POA3730	Christianity	Protestant (Other)	M	9
POA3730	Christianity	Salvation Army	F	8
POA3730	Christianity	Salvation Army	M	3
POA3730	Christianity	Uniting Church	F	301
POA3730	Christianity	Uniting Church	M	202
POA3730	Hinduism		F	26
POA3730	Hinduism		M	21
POA3730	Islam		F	16
POA3730	Islam		M	21
POA3730	Judaism		F	5
POA3730	No religion		F	1683
POA3730	No religion		M	1840
POA3732	(Other)		F	24
POA3732	(Other)		M	27
POA3732	Buddhism		M	3
POA3732	Christianity		F	3
POA3732	Christianity		M	10
POA3732	Christianity	Anglican	F	31
POA3732	Christianity	Anglican	M	33
POA3732	Christianity	Catholic	F	47
POA3732	Christianity	Catholic	M	38
POA3732	Christianity	Presbyterian Reformed	F	9
POA3732	Christianity	Presbyterian Reformed	M	9
POA3732	Christianity	Uniting Church	F	11
POA3732	Christianity	Uniting Church	M	17
POA3732	No religion		F	150
POA3732	No religion		M	175
POA3733	(Other)		F	6
POA3733	(Other)		M	9
POA3733	(Other)	(Other)	F	3
POA3733	(Other)	Other spiritual beliefs	F	4
POA3733	Christianity		F	4
POA3733	Christianity		M	3
POA3733	Christianity	Anglican	F	7
POA3733	Christianity	Anglican	M	8
POA3733	Christianity	Catholic	F	35
POA3733	Christianity	Catholic	M	20
POA3733	Christianity	Uniting Church	F	4
POA3733	Christianity	Uniting Church	M	8
POA3733	Hinduism		M	3
POA3733	No religion		F	50
POA3733	No religion		M	46
POA3735	(Other)		F	16
POA3735	(Other)		M	20
POA3735	Buddhism		F	3
POA3735	Buddhism		M	7
POA3735	Christianity		F	3
POA3735	Christianity	Anglican	F	33
POA3735	Christianity	Anglican	M	37
POA3735	Christianity	Catholic	F	93
POA3735	Christianity	Catholic	M	119
POA3735	Christianity	Presbyterian Reformed	F	13
POA3735	Christianity	Presbyterian Reformed	M	5
POA3735	Christianity	Uniting Church	F	18
POA3735	Christianity	Uniting Church	M	14
POA3735	No religion		F	110
POA3735	No religion		M	134
POA3737	(Other)		F	155
POA3737	(Other)		M	159
POA3737	(Other)	(Other)	F	9
POA3737	(Other)	(Other)	M	9
POA3737	(Other)	Other spiritual beliefs	F	9
POA3737	(Other)	Other spiritual beliefs	M	4
POA3737	(Other)	Secular beliefs	M	7
POA3737	Buddhism		F	13
POA3737	Buddhism		M	7
POA3737	Christianity		F	34
POA3737	Christianity		M	36
POA3737	Christianity	Anglican	F	236
POA3737	Christianity	Anglican	M	192
POA3737	Christianity	Baptist	F	20
POA3737	Christianity	Baptist	M	18
POA3737	Christianity	Catholic	F	783
POA3737	Christianity	Catholic	M	686
POA3737	Christianity	Eastern Orthodox	F	14
POA3737	Christianity	Eastern Orthodox	M	7
POA3737	Christianity	Jehovah's Witnesses	F	29
POA3737	Christianity	Jehovah's Witnesses	M	19
POA3737	Christianity	Latter Day Saints	M	4
POA3737	Christianity	Lutheran	F	3
POA3737	Christianity	Lutheran	M	4
POA3737	Christianity	Pentecostal	F	14
POA3737	Christianity	Pentecostal	M	5
POA3737	Christianity	Presbyterian Reformed	F	48
POA3737	Christianity	Presbyterian Reformed	M	39
POA3737	Christianity	Protestant (Other)	F	6
POA3737	Christianity	Protestant (Other)	M	4
POA3737	Christianity	Salvation Army	F	5
POA3737	Christianity	Seventh Day Adventist	M	5
POA3737	Christianity	Uniting Church	F	123
POA3737	Christianity	Uniting Church	M	79
POA3737	Hinduism		F	17
POA3737	Hinduism		M	12
POA3737	Islam		F	5
POA3737	Islam		M	8
POA3737	No religion		F	736
POA3737	No religion		M	879
POA3738	(Other)		F	7
POA3738	(Other)		M	7
POA3738	Christianity		F	3
POA3738	Christianity		M	3
POA3738	Christianity	Anglican	F	14
POA3738	Christianity	Anglican	M	8
POA3738	Christianity	Catholic	F	21
POA3738	Christianity	Catholic	M	34
POA3738	Christianity	Pentecostal	F	4
POA3738	Christianity	Uniting Church	F	6
POA3738	No religion		F	41
POA3738	No religion		M	37
POA3739	(Other)		F	21
POA3739	(Other)		M	15
POA3739	Buddhism		F	7
POA3739	Christianity		F	4
POA3739	Christianity		M	12
POA3739	Christianity	Anglican	F	10
POA3739	Christianity	Anglican	M	18
POA3739	Christianity	Catholic	F	22
POA3739	Christianity	Catholic	M	20
POA3739	Christianity	Jehovah's Witnesses	F	8
POA3739	Christianity	Jehovah's Witnesses	M	5
POA3739	Christianity	Uniting Church	F	5
POA3739	Christianity	Uniting Church	M	4
POA3739	No religion		F	43
POA3739	No religion		M	45
POA3740	(Other)		F	40
POA3740	(Other)		M	41
POA3740	(Other)	(Other)	F	4
POA3740	(Other)	(Other)	M	3
POA3740	(Other)	Secular beliefs	M	3
POA3740	Buddhism		F	3
POA3740	Christianity		F	16
POA3740	Christianity		M	9
POA3740	Christianity	Anglican	F	66
POA3740	Christianity	Anglican	M	52
POA3740	Christianity	Baptist	F	8
POA3740	Christianity	Catholic	F	70
POA3740	Christianity	Catholic	M	82
POA3740	Christianity	Churches Of Christ	F	6
POA3740	Christianity	Churches Of Christ	M	4
POA3740	Christianity	Eastern Orthodox	M	4
POA3740	Christianity	Jehovah's Witnesses	F	3
POA3740	Christianity	Presbyterian Reformed	F	5
POA3740	Christianity	Presbyterian Reformed	M	9
POA3740	Christianity	Protestant (Other)	F	6
POA3740	Christianity	Uniting Church	F	47
POA3740	Christianity	Uniting Church	M	27
POA3740	No religion		F	336
POA3740	No religion		M	330
POA3741	(Other)		F	200
POA3741	(Other)		M	197
POA3741	(Other)	(Other)	F	8
POA3741	(Other)	(Other)	M	5
POA3741	(Other)	Other spiritual beliefs	F	6
POA3741	(Other)	Secular beliefs	F	4
POA3741	(Other)	Secular beliefs	M	5
POA3741	Buddhism		F	10
POA3741	Buddhism		M	4
POA3741	Christianity		F	42
POA3741	Christianity		M	32
POA3741	Christianity	Anglican	F	174
POA3741	Christianity	Anglican	M	135
POA3741	Christianity	Baptist	F	5
POA3741	Christianity	Baptist	M	4
POA3741	Christianity	Catholic	F	241
POA3741	Christianity	Catholic	M	210
POA3741	Christianity	Churches Of Christ	F	20
POA3741	Christianity	Churches Of Christ	M	16
POA3741	Christianity	Eastern Orthodox	F	15
POA3741	Christianity	Eastern Orthodox	M	13
POA3741	Christianity	Jehovah's Witnesses	M	4
POA3741	Christianity	Lutheran	F	8
POA3741	Christianity	Lutheran	M	4
POA3741	Christianity	Pentecostal	F	7
POA3741	Christianity	Pentecostal	M	10
POA3741	Christianity	Presbyterian Reformed	F	15
POA3741	Christianity	Presbyterian Reformed	M	30
POA3741	Christianity	Salvation Army	M	3
POA3741	Christianity	Uniting Church	F	64
POA3741	Christianity	Uniting Church	M	57
POA3741	Hinduism		F	3
POA3741	Hinduism		M	11
POA3741	Islam		F	4
POA3741	Judaism		F	4
POA3741	Judaism		M	4
POA3741	No religion		F	875
POA3741	No religion		M	955
POA3744	(Other)		F	22
POA3744	(Other)		M	26
POA3744	(Other)	Secular beliefs	F	3
POA3744	Buddhism		F	3
POA3744	Christianity		F	8
POA3744	Christianity		M	3
POA3744	Christianity	Anglican	F	9
POA3744	Christianity	Anglican	M	5
POA3744	Christianity	Catholic	F	26
POA3744	Christianity	Catholic	M	24
POA3744	Christianity	Presbyterian Reformed	F	4
POA3744	Christianity	Presbyterian Reformed	M	4
POA3744	Christianity	Seventh Day Adventist	M	3
POA3744	Christianity	Uniting Church	F	13
POA3744	Christianity	Uniting Church	M	3
POA3744	No religion		F	171
POA3744	No religion		M	174
POA3746	(Other)		F	18
POA3746	(Other)		M	19
POA3746	(Other)	(Other)	F	3
POA3746	Buddhism		F	5
POA3746	Christianity		F	3
POA3746	Christianity		M	3
POA3746	Christianity	Anglican	F	23
POA3746	Christianity	Anglican	M	18
POA3746	Christianity	Catholic	F	40
POA3746	Christianity	Catholic	M	48
POA3746	Christianity	Lutheran	F	3
POA3746	Christianity	Lutheran	M	4
POA3746	Christianity	Presbyterian Reformed	F	5
POA3746	Christianity	Presbyterian Reformed	M	4
POA3746	Christianity	Uniting Church	F	10
POA3746	Christianity	Uniting Church	M	11
POA3746	No religion		F	78
POA3746	No religion		M	93
POA3747	(Other)		F	189
POA3747	(Other)		M	323
POA3747	(Other)	(Other)	F	8
POA3747	(Other)	(Other)	M	11
POA3747	(Other)	Other spiritual beliefs	F	9
POA3747	(Other)	Other spiritual beliefs	M	4
POA3747	(Other)	Secular beliefs	F	3
POA3747	(Other)	Secular beliefs	M	15
POA3747	Buddhism		F	12
POA3747	Buddhism		M	13
POA3747	Christianity		F	57
POA3747	Christianity		M	47
POA3747	Christianity	(Other)	F	3
POA3747	Christianity	(Other)	M	4
POA3747	Christianity	Anglican	F	277
POA3747	Christianity	Anglican	M	236
POA3747	Christianity	Baptist	F	22
POA3747	Christianity	Baptist	M	12
POA3747	Christianity	Catholic	F	429
POA3747	Christianity	Catholic	M	311
POA3747	Christianity	Churches Of Christ	F	4
POA3747	Christianity	Eastern Orthodox	M	4
POA3747	Christianity	Jehovah's Witnesses	M	3
POA3747	Christianity	Latter Day Saints	F	5
POA3747	Christianity	Lutheran	F	14
POA3747	Christianity	Lutheran	M	7
POA3747	Christianity	Pentecostal	F	6
POA3747	Christianity	Pentecostal	M	4
POA3747	Christianity	Presbyterian Reformed	F	43
POA3747	Christianity	Presbyterian Reformed	M	35
POA3747	Christianity	Protestant (Other)	F	9
POA3747	Christianity	Protestant (Other)	M	5
POA3747	Christianity	Salvation Army	F	7
POA3747	Christianity	Salvation Army	M	3
POA3747	Christianity	Seventh Day Adventist	F	10
POA3747	Christianity	Uniting Church	F	116
POA3747	Christianity	Uniting Church	M	82
POA3747	Hinduism		F	3
POA3747	Islam		F	3
POA3747	Judaism		F	3
POA3747	Judaism		M	9
POA3747	No religion		F	1334
POA3747	No religion		M	1368
POA3749	(Other)		F	76
POA3749	(Other)		M	96
POA3749	(Other)	(Other)	F	3
POA3749	(Other)	Secular beliefs	F	3
POA3749	(Other)	Secular beliefs	M	5
POA3749	Buddhism		F	6
POA3749	Buddhism		M	9
POA3749	Christianity		F	36
POA3749	Christianity		M	40
POA3749	Christianity	(Other)	F	4
POA3749	Christianity	Anglican	F	123
POA3749	Christianity	Anglican	M	149
POA3749	Christianity	Baptist	F	27
POA3749	Christianity	Baptist	M	24
POA3749	Christianity	Catholic	F	185
POA3749	Christianity	Catholic	M	135
POA3749	Christianity	Lutheran	F	10
POA3749	Christianity	Lutheran	M	3
POA3749	Christianity	Pentecostal	F	5
POA3749	Christianity	Pentecostal	M	4
POA3749	Christianity	Presbyterian Reformed	F	16
POA3749	Christianity	Presbyterian Reformed	M	23
POA3749	Christianity	Protestant (Other)	F	17
POA3749	Christianity	Protestant (Other)	M	10
POA3749	Christianity	Seventh Day Adventist	F	3
POA3749	Christianity	Uniting Church	F	51
POA3749	Christianity	Uniting Church	M	39
POA3749	No religion		F	501
POA3749	No religion		M	501
POA3750	(Other)		F	572
POA3750	(Other)		M	597
POA3750	(Other)	(Other)	F	22
POA3750	(Other)	(Other)	M	26
POA3750	(Other)	Australian Aboriginal Traditional	F	4
POA3750	(Other)	Australian Aboriginal Traditional	M	7
POA3750	(Other)	Other spiritual beliefs	F	4
POA3750	(Other)	Other spiritual beliefs	M	8
POA3750	(Other)	Secular beliefs	F	13
POA3750	(Other)	Secular beliefs	M	8
POA3750	(Other)	Sikhism	F	1445
POA3750	(Other)	Sikhism	M	1659
POA3750	Buddhism		F	376
POA3750	Buddhism		M	361
POA3750	Christianity		F	539
POA3750	Christianity		M	481
POA3750	Christianity	(Other)	F	3
POA3750	Christianity	Anglican	F	180
POA3750	Christianity	Anglican	M	127
POA3750	Christianity	Assyrian Apostolic	F	15
POA3750	Christianity	Assyrian Apostolic	M	14
POA3750	Christianity	Baptist	F	60
POA3750	Christianity	Baptist	M	61
POA3750	Christianity	Catholic	F	2346
POA3750	Christianity	Catholic	M	2179
POA3750	Christianity	Churches Of Christ	F	10
POA3750	Christianity	Churches Of Christ	M	3
POA3750	Christianity	Eastern Orthodox	F	720
POA3750	Christianity	Eastern Orthodox	M	739
POA3750	Christianity	Jehovah's Witnesses	F	32
POA3750	Christianity	Jehovah's Witnesses	M	25
POA3750	Christianity	Latter Day Saints	F	27
POA3750	Christianity	Latter Day Saints	M	26
POA3750	Christianity	Lutheran	F	12
POA3750	Christianity	Lutheran	M	5
POA3750	Christianity	Oriental Orthodox	F	106
POA3750	Christianity	Oriental Orthodox	M	93
POA3750	Christianity	Pentecostal	F	144
POA3750	Christianity	Pentecostal	M	129
POA3750	Christianity	Presbyterian Reformed	F	63
POA3750	Christianity	Presbyterian Reformed	M	51
POA3750	Christianity	Protestant (Other)	F	39
POA3750	Christianity	Protestant (Other)	M	38
POA3750	Christianity	Salvation Army	F	9
POA3750	Christianity	Salvation Army	M	10
POA3750	Christianity	Seventh Day Adventist	F	19
POA3750	Christianity	Seventh Day Adventist	M	22
POA3750	Christianity	Uniting Church	F	72
POA3750	Christianity	Uniting Church	M	57
POA3750	Hinduism		F	1560
POA3750	Hinduism		M	1760
POA3750	Islam		F	2265
POA3750	Islam		M	2303
POA3750	Judaism		M	3
POA3750	No religion		F	1465
POA3750	No religion		M	1498
POA3751	(Other)		F	10
POA3751	(Other)		M	11
POA3751	Christianity		F	9
POA3751	Christianity		M	6
POA3751	Christianity	Anglican	F	9
POA3751	Christianity	Anglican	M	6
POA3751	Christianity	Baptist	F	3
POA3751	Christianity	Catholic	F	13
POA3751	Christianity	Catholic	M	21
POA3751	Christianity	Eastern Orthodox	F	7
POA3751	Christianity	Eastern Orthodox	M	8
POA3751	Christianity	Presbyterian Reformed	M	3
POA3751	Islam		F	6
POA3751	No religion		F	8
POA3751	No religion		M	16
POA3752	(Other)		F	555
POA3752	(Other)		M	570
POA3752	(Other)	(Other)	F	48
POA3752	(Other)	(Other)	M	42
POA3752	(Other)	Other spiritual beliefs	F	22
POA3752	(Other)	Other spiritual beliefs	M	9
POA3752	(Other)	Secular beliefs	F	16
POA3752	(Other)	Secular beliefs	M	22
POA3752	(Other)	Sikhism	F	243
POA3752	(Other)	Sikhism	M	280
POA3752	Buddhism		F	315
POA3752	Buddhism		M	243
POA3752	Christianity		F	610
POA3752	Christianity		M	589
POA3752	Christianity	Anglican	F	579
POA3752	Christianity	Anglican	M	433
POA3752	Christianity	Assyrian Apostolic	F	5
POA3752	Christianity	Baptist	F	119
POA3752	Christianity	Baptist	M	116
POA3752	Christianity	Brethren	F	3
POA3752	Christianity	Catholic	F	4176
POA3752	Christianity	Catholic	M	3841
POA3752	Christianity	Churches Of Christ	F	10
POA3752	Christianity	Churches Of Christ	M	3
POA3752	Christianity	Eastern Orthodox	F	1252
POA3752	Christianity	Eastern Orthodox	M	1140
POA3752	Christianity	Jehovah's Witnesses	F	32
POA3752	Christianity	Jehovah's Witnesses	M	25
POA3752	Christianity	Latter Day Saints	F	12
POA3752	Christianity	Latter Day Saints	M	11
POA3752	Christianity	Lutheran	F	11
POA3752	Christianity	Lutheran	M	10
POA3752	Christianity	Oriental Orthodox	F	90
POA3752	Christianity	Oriental Orthodox	M	102
POA3752	Christianity	Pentecostal	F	149
POA3752	Christianity	Pentecostal	M	135
POA3752	Christianity	Presbyterian Reformed	F	103
POA3752	Christianity	Presbyterian Reformed	M	93
POA3752	Christianity	Protestant (Other)	F	61
POA3752	Christianity	Protestant (Other)	M	48
POA3752	Christianity	Salvation Army	F	20
POA3752	Christianity	Salvation Army	M	16
POA3752	Christianity	Seventh Day Adventist	F	6
POA3752	Christianity	Seventh Day Adventist	M	12
POA3752	Christianity	Uniting Church	F	150
POA3752	Christianity	Uniting Church	M	115
POA3752	Hinduism		F	647
POA3752	Hinduism		M	723
POA3752	Islam		F	521
POA3752	Islam		M	582
POA3752	Judaism		M	3
POA3752	No religion		F	2943
POA3752	No religion		M	3118
POA3753	(Other)		F	136
POA3753	(Other)		M	160
POA3753	(Other)	(Other)	F	13
POA3753	(Other)	(Other)	M	10
POA3753	(Other)	Other spiritual beliefs	F	3
POA3753	(Other)	Secular beliefs	F	4
POA3753	(Other)	Secular beliefs	M	3
POA3753	(Other)	Sikhism	F	159
POA3753	(Other)	Sikhism	M	170
POA3753	Buddhism		F	25
POA3753	Buddhism		M	19
POA3753	Christianity		F	57
POA3753	Christianity		M	57
POA3753	Christianity	Anglican	F	133
POA3753	Christianity	Anglican	M	105
POA3753	Christianity	Assyrian Apostolic	F	6
POA3753	Christianity	Assyrian Apostolic	M	6
POA3753	Christianity	Baptist	F	21
POA3753	Christianity	Baptist	M	19
POA3753	Christianity	Catholic	F	601
POA3753	Christianity	Catholic	M	548
POA3753	Christianity	Churches Of Christ	F	3
POA3753	Christianity	Churches Of Christ	M	3
POA3753	Christianity	Eastern Orthodox	F	74
POA3753	Christianity	Eastern Orthodox	M	95
POA3753	Christianity	Jehovah's Witnesses	M	3
POA3753	Christianity	Latter Day Saints	F	3
POA3753	Christianity	Latter Day Saints	M	4
POA3753	Christianity	Lutheran	M	4
POA3753	Christianity	Pentecostal	F	39
POA3753	Christianity	Pentecostal	M	36
POA3753	Christianity	Presbyterian Reformed	F	22
POA3753	Christianity	Presbyterian Reformed	M	8
POA3753	Christianity	Protestant (Other)	F	18
POA3753	Christianity	Protestant (Other)	M	13
POA3753	Christianity	Seventh Day Adventist	F	9
POA3753	Christianity	Seventh Day Adventist	M	17
POA3753	Christianity	Uniting Church	F	35
POA3753	Christianity	Uniting Church	M	20
POA3753	Hinduism		F	70
POA3753	Hinduism		M	80
POA3753	Islam		F	101
POA3753	Islam		M	116
POA3753	No religion		F	763
POA3753	No religion		M	847
POA3754	(Other)		F	1053
POA3754	(Other)		M	1132
POA3754	(Other)	(Other)	F	90
POA3754	(Other)	(Other)	M	68
POA3754	(Other)	Other spiritual beliefs	F	48
POA3754	(Other)	Other spiritual beliefs	M	25
POA3754	(Other)	Secular beliefs	F	39
POA3754	(Other)	Secular beliefs	M	50
POA3754	(Other)	Sikhism	F	648
POA3754	(Other)	Sikhism	M	728
POA3754	Buddhism		F	637
POA3754	Buddhism		M	526
POA3754	Christianity		F	965
POA3754	Christianity		M	883
POA3754	Christianity	(Other)	F	4
POA3754	Christianity	(Other)	M	4
POA3754	Christianity	Anglican	F	1585
