POA_CODE_2021	Ancestry	responses
POA3211	German	45
POA3211	Greek	23
POA3211	Indian	23
POA3211	Irish	139
POA3211	Italian	59
POA3211	Lebanese	60
POA3211	Macedonian	3
POA3211	Maltese	79
POA3211	Maori	4
POA3211	NZ	4
POA3211	(Other)	116
POA3211	Scottish	153
POA3211	Vietnamese	8
POA3211	Welsh	5
POA3212		1849
POA3212	Australian	6962
POA3212	Australian Aboriginal	284
POA3212	Chinese	189
POA3212	Croatian	309
POA3212	Dutch	565
POA3212	English	6951
POA3212	Filipino	416
POA3212	French	56
POA3212	German	847
POA3212	Greek	103
POA3212	Hungarian	110
POA3212	Indian	317
POA3212	Irish	2092
POA3212	Italian	730
POA3212	Korean	7
POA3212	Lebanese	64
POA3212	Macedonian	125
POA3212	Maltese	285
POA3212	Maori	51
POA3212	NZ	133
POA3212	(Other)	1480
POA3212	Polish	197
POA3212	Russian	64
POA3212	Samoan	42
POA3212	Scottish	1972
POA3212	Serbian	153
POA3212	South African	47
POA3212	Spanish	110
POA3212	Sri Lankan	26
POA3212	Vietnamese	136
POA3212	Welsh	124
POA3213		232
POA3213	Australian	1576
POA3213	Australian Aboriginal	40
POA3213	Chinese	25
POA3213	Croatian	247
POA3213	Dutch	160
POA3213	English	1441
POA3213	Filipino	26
POA3213	French	10
POA3213	German	183
POA3213	Greek	74
POA3213	Hungarian	49
POA3213	Indian	62
POA3213	Irish	435
POA3213	Italian	374
POA3213	Korean	3
POA3213	Lebanese	12
POA3213	Macedonian	142
POA3213	Maltese	75
POA3213	Maori	8
POA3213	NZ	15
POA3213	(Other)	597
POA3213	Polish	63
POA3213	Russian	25
POA3213	Scottish	418
POA3213	Serbian	51
POA3213	South African	7
POA3213	Spanish	34
POA3213	Vietnamese	46
POA3213	Welsh	18
POA3214		2295
POA3214	Australian	7841
POA3214	Australian Aboriginal	670
POA3214	Chinese	317
POA3214	Croatian	562
POA3214	Dutch	583
POA3214	English	7596
POA3214	Filipino	522
POA3214	French	59
POA3214	German	813
POA3214	Greek	154
POA3214	Hungarian	148
POA3214	Indian	442
POA3214	Irish	1896
POA3214	Italian	608
POA3214	Korean	14
POA3214	Lebanese	42
POA3214	Macedonian	280
POA3214	Maltese	136
POA3214	Maori	116
POA3214	NZ	117
POA3214	(Other)	4077
POA3214	Polish	206
POA3214	Russian	67
POA3214	Samoan	21
POA3214	Scottish	1806
POA3214	Serbian	357
POA3214	South African	26
POA3214	Spanish	134
POA3214	Sri Lankan	38
POA3214	Vietnamese	209
POA3214	Welsh	82
POA3215		1103
POA3215	Australian	6492
POA3215	Australian Aboriginal	261
POA3215	Chinese	283
POA3215	Croatian	1648
POA3215	Dutch	636
POA3215	English	6391
POA3215	Filipino	244
POA3215	French	70
POA3215	German	968
POA3215	Greek	224
POA3215	Hungarian	149
POA3215	Indian	356
POA3215	Irish	2306
POA3215	Italian	1550
POA3215	Korean	17
POA3215	Lebanese	47
POA3215	Macedonian	650
POA3215	Maltese	141
POA3215	Maori	54
POA3215	NZ	117
POA3215	(Other)	2783
POA3215	Polish	423
POA3215	Russian	172
POA3215	Samoan	18
POA3215	Scottish	1954
POA3215	Serbian	369
POA3215	South African	35
POA3215	Spanish	115
POA3215	Sri Lankan	65
POA3215	Vietnamese	66
POA3215	Welsh	103
POA3216		2591
POA3216	Australian	21814
POA3216	Australian Aboriginal	583
POA3216	Chinese	1551
POA3216	Croatian	546
POA3216	Dutch	1571
POA3216	English	23789
POA3216	Filipino	526
POA3216	French	294
POA3216	German	2853
POA3216	Greek	519
POA3216	Hungarian	236
POA3216	Indian	1546
POA3216	Irish	8035
POA3216	Italian	2453
POA3216	Korean	98
POA3216	Lebanese	110
POA3216	Macedonian	237
POA3216	Maltese	263
POA3216	Maori	155
POA3216	NZ	326
POA3216	(Other)	5239
POA3216	Polish	636
POA3216	Russian	172
POA3216	Samoan	42
POA3216	Scottish	7560
POA3216	Serbian	152
POA3216	South African	273
POA3216	Spanish	278
POA3216	Sri Lankan	197
POA3216	Vietnamese	206
POA3216	Welsh	428
POA3217		897
POA3217	Australian	7676
POA3217	Australian Aboriginal	250
POA3217	Chinese	364
POA3217	Croatian	165
POA3217	Dutch	549
POA3217	English	7771
POA3217	Filipino	363
POA3217	French	108
POA3217	German	951
POA3217	Greek	161
POA3217	Hungarian	76
POA3217	Indian	840
POA3217	Irish	2403
POA3217	Italian	898
POA3217	Korean	27
POA3217	Lebanese	31
POA3217	Macedonian	65
POA3217	Maltese	181
POA3217	Maori	92
POA3217	NZ	167
POA3217	(Other)	2161
POA3217	Polish	195
POA3217	Russian	46
POA3217	Samoan	20
POA3217	Scottish	2168
POA3217	Serbian	88
POA3217	South African	109
POA3217	Spanish	91
POA3217	Sri Lankan	88
POA3217	Vietnamese	58
POA3217	Welsh	146
POA3218		572
POA3218	Australian	5233
POA3218	Australian Aboriginal	147
POA3218	Chinese	304
POA3218	Croatian	224
POA3218	Dutch	390
POA3218	English	5859
POA3218	Filipino	103
POA3218	French	80
POA3218	German	681
POA3218	Greek	172
POA3218	Hungarian	64
POA3218	Indian	279
POA3218	Irish	2465
POA3218	Italian	927
POA3218	Korean	27
POA3218	Lebanese	23
POA3218	Macedonian	150
POA3218	Maltese	69
POA3218	Maori	32
POA3218	NZ	112
POA3218	(Other)	1262
POA3218	Polish	182
POA3218	Russian	38
POA3218	Samoan	3
POA3218	Scottish	1997
POA3218	Serbian	78
POA3218	South African	25
POA3218	Spanish	93
POA3218	Sri Lankan	41
POA3218	Vietnamese	30
POA3218	Welsh	125
POA3219		1264
POA3219	Australian	7663
POA3219	Australian Aboriginal	367
POA3219	Chinese	210
POA3219	Croatian	168
POA3219	Dutch	565
POA3219	English	8087
POA3219	Filipino	193
POA3219	French	107
POA3219	German	924
POA3219	Greek	189
POA3219	Hungarian	46
POA3219	Indian	303
POA3219	Irish	2661
POA3219	Italian	973
POA3219	Korean	12
POA3219	Lebanese	16
POA3219	Macedonian	30
POA3219	Maltese	116
POA3219	Maori	64
POA3219	NZ	100
POA3219	(Other)	1481
POA3219	Polish	175
POA3219	Russian	39
POA3219	Samoan	11
POA3219	Scottish	2354
POA3219	Serbian	95
POA3219	South African	52
POA3219	Spanish	78
POA3219	Sri Lankan	27
POA3219	Vietnamese	63
POA3219	Welsh	162
POA3220		794
POA3220	Australian	5601
POA3220	Australian Aboriginal	146
POA3220	Chinese	558
POA3220	Croatian	277
POA3220	Dutch	445
POA3220	English	6679
POA3220	Filipino	112
POA3220	French	99
POA3220	German	756
POA3220	Greek	232
POA3220	Hungarian	68
POA3220	Indian	346
POA3220	Irish	2911
POA3220	Italian	892
POA3220	Korean	27
POA3220	Lebanese	39
POA3220	Macedonian	106
POA3220	Maltese	107
POA3220	Maori	29
POA3220	NZ	106
POA3220	(Other)	1399
POA3220	Polish	179
POA3220	Russian	55
POA3220	Samoan	6
POA3220	Scottish	2302
POA3220	Serbian	65
POA3220	South African	49
POA3220	Spanish	70
POA3220	Sri Lankan	69
POA3220	Vietnamese	57
POA3220	Welsh	141
POA3221		36
POA3221	Australian	340
POA3221	Australian Aboriginal	4
POA3221	Chinese	3
POA3221	Croatian	7
POA3221	Dutch	19
POA3221	English	351
POA3221	German	37
POA3221	Indian	8
POA3221	Irish	118
POA3221	Italian	4
POA3221	NZ	6
POA3221	(Other)	27
POA3221	Polish	3
POA3221	Scottish	116
POA3221	Spanish	9
POA3221	Welsh	5
POA3222		739
POA3222	Australian	7156
POA3222	Australian Aboriginal	232
POA3222	Chinese	173
POA3222	Croatian	130
POA3222	Dutch	471
POA3222	English	8479
POA3222	Filipino	134
POA3222	French	101
POA3222	German	889
POA3222	Greek	188
POA3222	Hungarian	51
POA3222	Indian	101
POA3222	Irish	2480
POA3222	Italian	779
POA3222	Korean	13
POA3222	Lebanese	23
POA3222	Macedonian	33
POA3222	Maltese	258
POA3222	Maori	60
POA3222	NZ	105
POA3222	(Other)	992
POA3222	Polish	184
POA3222	Russian	43
POA3222	Samoan	7
POA3222	Scottish	2425
POA3222	Serbian	22
POA3222	South African	82
POA3222	Spanish	57
POA3222	Sri Lankan	31
POA3222	Vietnamese	23
POA3222	Welsh	146
POA3223		718
POA3223	Australian	3207
POA3223	Australian Aboriginal	86
POA3223	Chinese	56
POA3223	Croatian	116
POA3223	Dutch	168
POA3223	English	3906
POA3223	Filipino	31
POA3223	French	65
POA3223	German	353
POA3223	Greek	252
POA3223	Hungarian	16
POA3223	Indian	31
POA3223	Irish	1393
POA3223	Italian	493
POA3223	Lebanese	9
POA3223	Macedonian	19
POA3223	Maltese	295
POA3223	Maori	37
POA3223	NZ	76
POA3223	(Other)	496
POA3223	Polish	70
POA3223	Russian	28
POA3223	Samoan	8
POA3223	Scottish	1207
POA3223	Serbian	18
POA3223	South African	19
POA3223	Spanish	22
POA3223	Sri Lankan	8
POA3223	Vietnamese	8
POA3223	Welsh	76
POA3224		829
POA3224	Australian	5794
POA3224	Australian Aboriginal	173
POA3224	Chinese	180
POA3224	Croatian	104
POA3224	Dutch	551
POA3224	English	6340
POA3224	Filipino	135
POA3224	French	64
POA3224	German	722
POA3224	Greek	147
POA3224	Hungarian	44
POA3224	Indian	158
POA3224	Irish	1841
POA3224	Italian	703
POA3224	Lebanese	21
POA3224	Macedonian	20
POA3224	Maltese	163
POA3224	Maori	31
POA3224	NZ	94
POA3224	(Other)	839
POA3224	Polish	183
POA3224	Russian	24
POA3224	Scottish	1817
POA3224	Serbian	32
POA3224	South African	60
POA3224	Spanish	46
POA3224	Sri Lankan	22
POA3224	Vietnamese	26
POA3224	Welsh	123
POA3225		318
POA3225	Australian	1890
POA3225	Australian Aboriginal	15
POA3225	Chinese	30
POA3225	Croatian	11
POA3225	Dutch	116
POA3225	English	2628
POA3225	Filipino	16
POA3225	French	46
POA3225	German	214
POA3225	Greek	29
POA3225	Hungarian	20
POA3225	Indian	28
POA3225	Irish	961
POA3225	Italian	146
POA3225	Lebanese	5
POA3225	Maltese	38
POA3225	Maori	6
POA3225	NZ	26
POA3225	(Other)	256
POA3225	Polish	37
POA3225	Russian	10
POA3225	Samoan	3
POA3225	Scottish	903
POA3225	South African	13
POA3225	Spanish	8
POA3225	Sri Lankan	6
POA3225	Vietnamese	9
POA3225	Welsh	34
POA3226		823
POA3226	Australian	7343
POA3226	Australian Aboriginal	129
POA3226	Chinese	154
POA3226	Croatian	67
POA3226	Dutch	473
POA3226	English	7704
POA3226	Filipino	23
POA3226	French	89
POA3226	German	832
POA3226	Greek	118
POA3226	Hungarian	62
POA3226	Indian	49
POA3226	Irish	2973
POA3226	Italian	653
POA3226	Lebanese	18
POA3226	Macedonian	27
POA3226	Maltese	154
POA3226	Maori	52
POA3226	NZ	96
POA3226	(Other)	927
POA3226	Polish	129
POA3226	Russian	23
POA3226	Samoan	9
POA3226	Scottish	2339
POA3226	Serbian	14
POA3226	South African	74
POA3226	Spanish	43
POA3226	Sri Lankan	7
POA3226	Vietnamese	10
POA3226	Welsh	172
POA3227		342
POA3227	Australian	2186
POA3227	Australian Aboriginal	21
POA3227	Chinese	30
POA3227	Croatian	16
POA3227	Dutch	132
POA3227	English	2421
POA3227	Filipino	6
POA3227	French	37
POA3227	German	199
POA3227	Greek	29
POA3227	Hungarian	4
POA3227	Indian	8
POA3227	Irish	920
POA3227	Italian	159
POA3227	Lebanese	6
POA3227	Macedonian	3
POA3227	Maltese	21
POA3227	Maori	4
POA3227	NZ	44
POA3227	(Other)	296
POA3227	Polish	40
POA3227	Russian	3
POA3227	Samoan	3
POA3227	Scottish	834
POA3227	Serbian	3
POA3227	South African	26
POA3227	Spanish	6
POA3227	Sri Lankan	4
POA3227	Vietnamese	6
POA3227	Welsh	44
POA3228		1134
POA3228	Australian	9157
POA3228	Australian Aboriginal	152
POA3228	Chinese	229
POA3228	Croatian	145
POA3228	Dutch	619
POA3228	English	10471
POA3228	Filipino	72
POA3228	French	200
POA3228	German	1143
POA3228	Greek	200
POA3228	Hungarian	97
POA3228	Indian	102
POA3228	Irish	3944
POA3228	Italian	1107
POA3228	Korean	10
POA3228	Lebanese	52
POA3228	Macedonian	54
POA3228	Maltese	259
POA3228	Maori	58
POA3228	NZ	208
POA3228	(Other)	1589
POA3228	Polish	266
POA3228	Russian	66
POA3228	Samoan	4
POA3228	Scottish	3247
POA3228	Serbian	42
POA3228	South African	144
POA3228	Spanish	90
POA3228	Sri Lankan	33
POA3228	Vietnamese	30
POA3228	Welsh	188
POA3230		201
POA3230	Australian	1254
POA3230	Australian Aboriginal	10
POA3230	Chinese	35
POA3230	Croatian	14
POA3230	Dutch	66
POA3230	English	1397
POA3230	Filipino	9
POA3230	French	30
POA3230	German	140
POA3230	Greek	16
POA3230	Hungarian	12
POA3230	Irish	569
POA3230	Italian	95
POA3230	Macedonian	4
POA3230	Maltese	16
POA3230	NZ	16
POA3230	(Other)	151
POA3230	Polish	40
POA3230	Russian	17
POA3230	Samoan	14
POA3230	Scottish	505
POA3230	South African	5
POA3230	Spanish	4
POA3230	Welsh	20
POA3231		109
POA3231	Australian	536
POA3231	Australian Aboriginal	6
POA3231	Chinese	12
POA3231	Croatian	6
POA3231	Dutch	26
POA3231	English	648
POA3231	French	16
POA3231	German	88
POA3231	Greek	12
POA3231	Hungarian	4
POA3231	Irish	283
POA3231	Italian	36
POA3231	Korean	3
POA3231	Macedonian	3
POA3231	Maltese	11
POA3231	NZ	13
POA3231	(Other)	87
POA3231	Polish	27
POA3231	Russian	3
POA3231	Scottish	261
POA3231	Spanish	3
POA3231	Sri Lankan	8
POA3231	Welsh	9
POA3232		126
POA3232	Australian	365
POA3232	Australian Aboriginal	15
POA3232	Chinese	15
POA3232	Croatian	4
POA3232	Dutch	15
POA3232	English	557
POA3232	Filipino	5
POA3232	German	56
POA3232	Greek	28
POA3232	Hungarian	5
POA3232	Indian	5
POA3232	Irish	232
POA3232	Italian	37
POA3232	Maltese	11
POA3232	Maori	8
POA3232	NZ	14
POA3232	(Other)	108
POA3232	Polish	5
POA3232	Scottish	199
POA3232	Vietnamese	4
POA3232	Welsh	4
POA3233		231
POA3233	Australian	715
POA3233	Australian Aboriginal	36
POA3233	Chinese	50
POA3233	Croatian	4
POA3233	Dutch	59
POA3233	English	932
POA3233	Filipino	12
POA3233	French	27
POA3233	German	130
POA3233	Greek	41
POA3233	Hungarian	5
POA3233	Indian	18
POA3233	Irish	387
POA3233	Italian	61
POA3233	Macedonian	3
POA3233	Maltese	11
POA3233	NZ	14
POA3233	(Other)	206
POA3233	Polish	19
POA3233	Russian	5
POA3233	Scottish	317
POA3233	Serbian	5
POA3233	South African	3
POA3233	Spanish	5
POA3233	Sri Lankan	6
POA3233	Welsh	12
POA3234		18
POA3234	Australian	75
POA3234	Dutch	8
POA3234	English	115
POA3234	French	4
POA3234	German	10
POA3234	Irish	45
POA3234	Italian	4
POA3234	(Other)	11
POA3234	Scottish	27
POA3235		72
POA3235	Australian	144
POA3235	Chinese	3
POA3235	Dutch	12
POA3235	English	237
POA3235	German	26
POA3235	Irish	85
POA3235	Italian	11
POA3235	Maori	3
POA3235	(Other)	28
POA3235	Polish	8
POA3235	Scottish	83
POA3235	Spanish	4
POA3236		46
POA3236	Australian	89
POA3236	Dutch	3
POA3236	English	94
POA3236	French	5
POA3236	German	16
POA3236	Indian	3
POA3236	Irish	46
POA3236	Italian	4
POA3236	(Other)	19
POA3236	Polish	11
POA3236	Scottish	57
POA3237		58
POA3237	Australian	80
POA3237	Croatian	3
POA3237	Dutch	13
POA3237	English	99
POA3237	German	20
POA3237	Irish	30
POA3237	Italian	8
POA3237	Lebanese	4
POA3237	Maltese	4
POA3237	(Other)	19
POA3237	Scottish	39
POA3237	Spanish	4
POA3238		21
POA3238	Australian	101
POA3238	Chinese	3
POA3238	Croatian	7
POA3238	Dutch	4
POA3238	English	77
POA3238	German	10
POA3238	Irish	44
POA3238	Italian	3
POA3238	NZ	4
POA3238	(Other)	19
POA3238	Polish	3
POA3238	Scottish	26
POA3238	Welsh	4
POA3239		55
POA3239	Australian	148
POA3239	Australian Aboriginal	13
POA3239	Dutch	7
POA3239	English	229
POA3239	Filipino	5
POA3239	French	5
POA3239	German	18
POA3239	Greek	3
POA3239	Irish	72
POA3239	Italian	9
POA3239	(Other)	18
POA3239	Polish	9
POA3239	Scottish	59
POA3240		77
POA3240	Australian	966
POA3240	Australian Aboriginal	15
POA3240	Croatian	3
POA3240	Dutch	57
POA3240	English	968
POA3240	French	13
POA3240	German	115
POA3240	Indian	3
POA3240	Irish	305
POA3240	Italian	53
POA3240	Korean	4
POA3240	Maltese	9
POA3240	NZ	14
POA3240	(Other)	118
POA3240	Polish	15
POA3240	Scottish	281
POA3240	South African	5
POA3240	Welsh	13
POA3241		245
POA3241	Australian	1309
POA3241	Australian Aboriginal	33
POA3241	Chinese	3
POA3241	Dutch	77
POA3241	English	1294
POA3241	Filipino	26
POA3241	French	31
POA3241	German	155
POA3241	Greek	14
POA3241	Indian	15
POA3241	Irish	366
POA3241	Italian	70
POA3241	Lebanese	6
POA3241	Maltese	28
POA3241	Maori	7
POA3241	NZ	24
POA3241	(Other)	113
POA3241	Polish	13
POA3241	Russian	3
POA3241	Scottish	375
POA3241	Spanish	3
POA3241	Welsh	13
POA3242		48
POA3242	Australian	394
POA3242	Australian Aboriginal	6
POA3242	Croatian	5
POA3242	Dutch	18
POA3242	English	425
POA3242	Filipino	3
POA3242	German	38
POA3242	Irish	170
POA3242	Italian	10
POA3242	Lebanese	4
POA3242	Maltese	3
POA3242	Maori	6
POA3242	NZ	10
POA3242	(Other)	39
POA3242	Russian	4
POA3242	Scottish	160
POA3242	Welsh	4
POA3243		36
POA3243	Australian	153
POA3243	English	169
POA3243	German	26
POA3243	Irish	65
POA3243	Italian	5
POA3243	(Other)	10
POA3243	Scottish	42
POA3243	South African	3
POA3243	Spanish	3
POA3249		245
POA3249	Australian	1473
POA3249	Australian Aboriginal	45
POA3249	Chinese	9
POA3249	Croatian	7
POA3249	Dutch	61
POA3249	English	1436
POA3249	Filipino	18
POA3249	French	26
POA3249	German	97
POA3249	Hungarian	9
POA3249	Indian	4
POA3249	Irish	548
POA3249	Italian	88
POA3249	Lebanese	3
POA3249	Macedonian	3
POA3249	Maltese	11
POA3249	NZ	13
POA3249	(Other)	104
POA3249	Polish	6
POA3249	Scottish	457
POA3249	South African	4
POA3249	Welsh	12
POA3250		753
POA3250	Australian	5315
POA3250	Australian Aboriginal	198
POA3250	Chinese	289
POA3250	Croatian	22
POA3250	Dutch	207
POA3250	English	5150
POA3250	Filipino	91
POA3250	French	42
POA3250	German	423
POA3250	Greek	46
POA3250	Hungarian	11
POA3250	Indian	67
POA3250	Irish	1874
POA3250	Italian	371
POA3250	Korean	16
POA3250	Lebanese	17
POA3250	Maltese	53
POA3250	Maori	48
POA3250	NZ	51
POA3250	(Other)	612
POA3250	Polish	38
POA3250	Russian	16
POA3250	Samoan	25
POA3250	Scottish	1565
POA3250	Serbian	13
POA3250	Spanish	12
POA3250	Sri Lankan	11
POA3250	Vietnamese	10
POA3250	Welsh	46
POA3251		34
POA3251	Australian	264
POA3251	Australian Aboriginal	9
POA3251	Dutch	11
POA3251	English	195
POA3251	Filipino	3
POA3251	German	13
POA3251	Indian	4
POA3251	Irish	68
POA3251	Italian	3
POA3251	(Other)	19
POA3251	Polish	3
POA3251	Scottish	69
POA3254		49
POA3254	Australian	167
POA3254	Australian Aboriginal	7
POA3254	Dutch	3
POA3254	English	113
POA3254	Filipino	6
POA3254	German	10
POA3254	Irish	58
POA3254	Italian	7
POA3254	(Other)	8
POA3254	Scottish	40
POA3260		356
POA3260	Australian	2113
POA3260	Australian Aboriginal	52
POA3260	Chinese	22
POA3260	Croatian	3
POA3260	Dutch	88
POA3260	English	2020
POA3260	Filipino	29
POA3260	French	6
POA3260	German	145
POA3260	Greek	10
POA3260	Indian	12
POA3260	Irish	723
POA3260	Italian	51
POA3260	Maltese	4
POA3260	Maori	8
POA3260	NZ	13
POA3260	(Other)	163
POA3260	Russian	11
POA3260	Scottish	616
POA3260	Serbian	3
POA3260	South African	3
POA3260	Spanish	17
POA3260	Sri Lankan	3
POA3260	Vietnamese	4
POA3260	Welsh	19
POA3264		152
POA3264	Australian	981
POA3264	Australian Aboriginal	27
POA3264	Chinese	7
POA3264	Dutch	40
POA3264	English	894
POA3264	Filipino	10
POA3264	French	10
POA3264	German	65
POA3264	Indian	14
POA3264	Irish	422
POA3264	Italian	38
POA3264	Maltese	10
POA3264	Maori	8
POA3264	NZ	12
POA3264	(Other)	45
POA3264	Scottish	265
POA3264	South African	3
POA3264	Welsh	3
POA3265		233
POA3265	Australian	1204
POA3265	Australian Aboriginal	68
POA3265	Chinese	6
POA3265	Croatian	4
POA3265	Dutch	81
POA3265	English	1084
POA3265	Filipino	22
POA3265	German	103
POA3265	Greek	3
POA3265	Irish	524
POA3265	Italian	34
POA3265	Maltese	12
POA3265	Maori	10
POA3265	NZ	28
POA3265	(Other)	66
POA3265	Polish	4
POA3265	Scottish	372
POA3265	South African	3
POA3265	Welsh	8
POA3266		223
POA3266	Australian	1438
POA3266	Australian Aboriginal	47
POA3266	Chinese	4
POA3266	Dutch	109
POA3266	English	1212
POA3266	Filipino	13
POA3266	French	3
POA3266	German	66
POA3266	Greek	15
POA3266	Indian	5
POA3266	Irish	346
POA3266	Italian	31
POA3266	Maltese	9
POA3266	Maori	17
POA3266	NZ	25
POA3266	(Other)	65
POA3266	Polish	3
POA3266	Russian	3
POA3266	Scottish	321
POA3266	Spanish	4
POA3266	Welsh	20
POA3267		8
POA3267	Australian	101
POA3267	Dutch	9
POA3267	English	80
POA3267	Filipino	4
POA3267	German	5
POA3267	Irish	28
POA3267	(Other)	3
POA3267	Scottish	19
POA3268		180
POA3268	Australian	1024
POA3268	Australian Aboriginal	11
POA3268	Chinese	5
POA3268	Dutch	94
POA3268	English	1085
POA3268	Filipino	62
POA3268	French	5
POA3268	German	72
POA3268	Hungarian	3
POA3268	Indian	4
POA3268	Irish	400
POA3268	Italian	21
POA3268	Maltese	6
POA3268	Maori	14
POA3268	NZ	28
POA3268	(Other)	75
POA3268	Polish	4
POA3268	Russian	3
POA3268	Scottish	374
POA3268	Spanish	8
POA3268	Welsh	3
POA3269		47
POA3269	Australian	302
POA3269	Australian Aboriginal	7
POA3269	Chinese	13
POA3269	Dutch	31
POA3269	English	212
POA3269	Filipino	5
POA3269	French	4
POA3269	German	24
POA3269	Irish	56
POA3269	Italian	19
POA3269	Lebanese	4
POA3269	NZ	9
POA3269	(Other)	39
POA3269	Scottish	114
POA3269	South African	3
POA3269	Welsh	10
POA3270		14
POA3270	Australian	125
POA3270	Dutch	6
POA3270	English	158
POA3270	Filipino	5
POA3270	French	6
POA3270	German	18
POA3270	Irish	73
POA3270	Maori	5
POA3270	Scottish	44
POA3271		30
POA3271	Australian	69
POA3271	English	68
POA3271	German	10
POA3271	Irish	9
POA3271	NZ	7
POA3271	(Other)	3
POA3271	Scottish	37
POA3272		109
POA3272	Australian	681
POA3272	Australian Aboriginal	35
POA3272	Chinese	6
POA3272	Croatian	10
POA3272	Dutch	32
POA3272	English	749
POA3272	Filipino	9
POA3272	French	8
POA3272	German	51
POA3272	Irish	206
POA3272	Italian	17
POA3272	Maltese	18
POA3272	Maori	15
POA3272	NZ	13
POA3272	(Other)	54
POA3272	Scottish	236
POA3272	South African	3
POA3272	Welsh	7
POA3273		7
POA3273	Australian	58
POA3273	English	59
POA3273	German	3
POA3273	Irish	9
POA3273	Scottish	20
POA3274		14
POA3274	Australian	99
POA3274	Australian Aboriginal	3
POA3274	Dutch	4
POA3274	English	94
POA3274	German	12
POA3274	Irish	49
POA3274	Maori	3
POA3274	(Other)	7
POA3274	Scottish	16
POA3275		41
POA3275	Australian	220
POA3275	Dutch	3
POA3275	English	194
POA3275	German	20
POA3275	Irish	52
POA3275	Italian	3
POA3275	Macedonian	8
POA3275	Maori	10
POA3275	NZ	8
POA3275	(Other)	11
POA3275	Scottish	46
POA3275	Welsh	3
POA3276		25
POA3276	Australian	205
POA3276	Australian Aboriginal	9
POA3276	Dutch	3
POA3276	English	196
POA3276	Filipino	3
POA3276	German	29
POA3276	Irish	78
POA3276	Italian	3
POA3276	Maltese	3
POA3276	Maori	6
POA3276	(Other)	3
POA3276	Scottish	57
POA3276	South African	6
POA3277		124
POA3277	Australian	859
POA3277	Australian Aboriginal	11
POA3277	Chinese	4
POA3277	Croatian	4
POA3277	Dutch	65
POA3277	English	735
POA3277	Filipino	3
POA3277	French	3
POA3277	German	60
POA3277	Greek	10
POA3277	Irish	295
POA3277	Italian	25
POA3277	Maori	13
POA3277	NZ	4
POA3277	(Other)	47
POA3277	Scottish	242
POA3277	Welsh	10
POA3278		21
POA3278	Australian	168
POA3278	Australian Aboriginal	5
POA3278	Dutch	5
POA3278	English	103
POA3278	German	16
POA3278	Irish	63
POA3278	(Other)	12
POA3278	Scottish	35
POA3279		20
POA3279	Australian	132
POA3279	Dutch	5
POA3279	English	89
POA3279	Filipino	7
POA3279	German	8
POA3279	Irish	82
POA3279	NZ	3
POA3279	(Other)	4
POA3279	Scottish	39
POA3280		2093
POA3280	Australian	12952
POA3280	Australian Aboriginal	683
POA3280	Chinese	481
POA3280	Croatian	48
POA3280	Dutch	632
POA3280	English	13667
POA3280	Filipino	286
POA3280	French	165
POA3280	German	1352
POA3280	Greek	123
POA3280	Hungarian	29
POA3280	Indian	196
POA3280	Irish	6279
POA3280	Italian	585
POA3280	Korean	34
POA3280	Lebanese	35
POA3280	Macedonian	10
POA3280	Maltese	98
POA3280	Maori	138
POA3280	NZ	166
POA3280	(Other)	1552
POA3280	Polish	108
POA3280	Russian	45
POA3280	Samoan	18
POA3280	Scottish	4161
POA3280	Serbian	9
POA3280	South African	109
POA3280	Spanish	69
POA3280	Sri Lankan	76
POA3280	Vietnamese	112
POA3280	Welsh	157
POA3281		73
POA3281	Australian	787
POA3281	Australian Aboriginal	21
POA3281	Croatian	4
POA3281	Dutch	48
POA3281	English	786
POA3281	Filipino	7
POA3281	French	12
POA3281	German	83
POA3281	Greek	5
POA3281	Indian	3
POA3281	Irish	355
POA3281	Italian	25
POA3281	Maori	6
POA3281	NZ	10
POA3281	(Other)	46
POA3281	Polish	4
POA3281	Scottish	273
POA3281	South African	3
POA3281	Spanish	8
POA3281	Welsh	17
POA3282		138
POA3282	Australian	990
POA3282	Australian Aboriginal	52
POA3282	Chinese	4
POA3282	Croatian	5
POA3282	Dutch	54
POA3282	English	1056
POA3282	Filipino	7
POA3282	French	4
POA3282	German	121
POA3282	Greek	6
POA3282	Indian	12
POA3282	Irish	564
POA3282	Italian	23
POA3282	Maltese	10
POA3282	Maori	4
POA3282	NZ	3
POA3282	(Other)	92
POA3282	Polish	5
POA3282	Scottish	286
POA3282	Spanish	3
POA3282	Welsh	17
POA3283		92
POA3283	Australian	634
POA3283	Australian Aboriginal	22
POA3283	Dutch	32
POA3283	English	544
POA3283	Filipino	11
POA3283	French	8
POA3283	German	74
POA3283	Greek	3
POA3283	Indian	6
POA3283	Irish	384
POA3283	Italian	17
POA3283	Lebanese	3
POA3283	Maori	3
POA3283	NZ	10
POA3283	(Other)	34
POA3283	Polish	3
POA3283	Scottish	176
POA3283	South African	3
POA3283	Welsh	4
POA3284		280
POA3284	Australian	1490
POA3284	Australian Aboriginal	43
POA3284	Chinese	28
POA3284	Croatian	3
POA3284	Dutch	63
POA3284	English	1573
POA3284	Filipino	15
POA3284	French	13
POA3284	German	164
POA3284	Greek	16
POA3284	Indian	5
POA3284	Irish	887
POA3284	Italian	56
POA3284	Macedonian	7
POA3284	Maltese	11
POA3284	Maori	13
POA3284	NZ	33
POA3284	(Other)	128
POA3284	Polish	15
POA3284	Scottish	574
POA3284	South African	12
