POA_CODE_2021	Landlord	Rent.min	occupied_private_dwellings_being_rented
POA4301	Co-op/church group etc	18375	4
POA4301	Person not in same household	5250	13
POA4301	Person not in same household	7875	16
POA4301	Person not in same household	10500	13
POA4301	Person not in same household	11812	60
POA4301	Person not in same household	14437	218
POA4301	Person not in same household	18375	127
POA4301	Person not in same household	23625	15
POA4301	Person not in same household	28875	4
POA4301	Real estate agent	52	5
POA4301	Real estate agent	3937	4
POA4301	Real estate agent	5250	8
POA4301	Real estate agent	7875	19
POA4301	Real estate agent	10500	25
POA4301	Real estate agent	11812	475
POA4301	Real estate agent	14437	1729
POA4301	Real estate agent	18375	2601
POA4301	Real estate agent	23625	53
POA4301	Real estate agent	28875	11
POA4301	Real estate agent	34125	3
POA4301	Real estate agent	39375	3
POA4301	State or territory housing authority	52	6
POA4301	State or territory housing authority	3937	3
POA4301	State or territory housing authority	5250	26
POA4301	State or territory housing authority	7875	29
POA4301	State or territory housing authority	10500	17
POA4301	State or territory housing authority	11812	28
POA4301	State or territory housing authority	14437	32
POA4301	State or territory housing authority	18375	5
POA4303		14437	5
POA4303	(Other)	11812	3
POA4303	(Other)	14437	30
POA4303	Co-op/church group etc	5250	6
POA4303	Co-op/church group etc	7875	4
POA4303	Co-op/church group etc	11812	5
POA4303	Co-op/church group etc	14437	4
POA4303	Person not in same household	7875	3
POA4303	Person not in same household	10500	11
POA4303	Person not in same household	11812	19
POA4303	Person not in same household	14437	40
POA4303	Person not in same household	18375	16
POA4303	Real estate agent	5250	3
POA4303	Real estate agent	7875	3
POA4303	Real estate agent	10500	5
POA4303	Real estate agent	11812	67
POA4303	Real estate agent	14437	233
POA4303	Real estate agent	18375	27
POA4303	State or territory housing authority	52	8
POA4303	State or territory housing authority	3937	21
POA4303	State or territory housing authority	5250	64
POA4303	State or territory housing authority	7875	46
POA4303	State or territory housing authority	10500	23
POA4303	State or territory housing authority	11812	27
POA4303	State or territory housing authority	14437	16
POA4304		7875	4
POA4304		11812	3
POA4304		14437	3
POA4304	(Other)	52	6
POA4304	(Other)	5250	7
POA4304	(Other)	7875	5
POA4304	(Other)	11812	13
POA4304	(Other)	14437	45
POA4304	(Other)	18375	4
POA4304	Co-op/church group etc	52	3
POA4304	Co-op/church group etc	5250	11
POA4304	Co-op/church group etc	7875	13
POA4304	Co-op/church group etc	10500	11
POA4304	Co-op/church group etc	11812	23
POA4304	Co-op/church group etc	14437	8
POA4304	Co-op/church group etc	18375	4
POA4304	Person not in same household	52	3
POA4304	Person not in same household	5250	18
POA4304	Person not in same household	7875	22
POA4304	Person not in same household	10500	34
POA4304	Person not in same household	11812	109
POA4304	Person not in same household	14437	199
POA4304	Person not in same household	18375	50
POA4304	Person not in same household	23625	12
POA4304	Person not in same household	28875	4
POA4304	Real estate agent	52	4
POA4304	Real estate agent	5250	5
POA4304	Real estate agent	7875	7
POA4304	Real estate agent	10500	25
POA4304	Real estate agent	11812	377
POA4304	Real estate agent	14437	1009
POA4304	Real estate agent	18375	395
POA4304	Real estate agent	23625	24
POA4304	Real estate agent	28875	4
POA4304	State or territory housing authority	52	18
POA4304	State or territory housing authority	3937	36
POA4304	State or territory housing authority	5250	145
POA4304	State or territory housing authority	7875	48
POA4304	State or territory housing authority	10500	15
POA4304	State or territory housing authority	11812	24
POA4304	State or territory housing authority	14437	14
POA4304	State or territory housing authority	23625	4
POA4305		5250	3
POA4305		7875	6
POA4305		11812	6
POA4305		14437	13
POA4305		18375	6
POA4305	(Other)	52	8
POA4305	(Other)	5250	6
POA4305	(Other)	7875	23
POA4305	(Other)	10500	21
POA4305	(Other)	11812	433
POA4305	(Other)	14437	147
POA4305	(Other)	18375	35
POA4305	(Other)	23625	9
POA4305	Co-op/church group etc	52	7
POA4305	Co-op/church group etc	5250	13
POA4305	Co-op/church group etc	7875	36
POA4305	Co-op/church group etc	10500	26
POA4305	Co-op/church group etc	11812	51
POA4305	Co-op/church group etc	14437	37
POA4305	Co-op/church group etc	18375	7
POA4305	Co-op/church group etc	23625	5
POA4305	Person not in same household	52	3
POA4305	Person not in same household	3937	5
POA4305	Person not in same household	5250	39
POA4305	Person not in same household	7875	80
POA4305	Person not in same household	10500	109
POA4305	Person not in same household	11812	300
POA4305	Person not in same household	14437	516
POA4305	Person not in same household	18375	187
POA4305	Person not in same household	23625	12
POA4305	Person not in same household	28875	3
POA4305	Person not in same household	49875	6
POA4305	Real estate agent	52	9
POA4305	Real estate agent	3937	4
POA4305	Real estate agent	5250	25
POA4305	Real estate agent	7875	60
POA4305	Real estate agent	10500	156
POA4305	Real estate agent	11812	1122
POA4305	Real estate agent	14437	2952
POA4305	Real estate agent	18375	1696
POA4305	Real estate agent	23625	124
POA4305	Real estate agent	28875	33
POA4305	Real estate agent	34125	14
POA4305	Real estate agent	39375	8
POA4305	Real estate agent	44625	3
POA4305	Real estate agent	49875	9
POA4305	State or territory housing authority	52	41
POA4305	State or territory housing authority	3937	62
POA4305	State or territory housing authority	5250	236
POA4305	State or territory housing authority	7875	158
POA4305	State or territory housing authority	10500	51
POA4305	State or territory housing authority	11812	137
POA4305	State or territory housing authority	14437	45
POA4305	State or territory housing authority	18375	9
POA4305	State or territory housing authority	23625	3
POA4305	State or territory housing authority	34125	4
POA4306		14437	4
POA4306	(Other)	52	3
POA4306	(Other)	3937	4
POA4306	(Other)	5250	14
POA4306	(Other)	7875	25
POA4306	(Other)	10500	21
POA4306	(Other)	11812	104
POA4306	(Other)	14437	34
POA4306	(Other)	18375	14
POA4306	(Other)	23625	5
POA4306	Co-op/church group etc	11812	9
POA4306	Co-op/church group etc	14437	7
POA4306	Person not in same household	52	3
POA4306	Person not in same household	5250	14
POA4306	Person not in same household	7875	19
POA4306	Person not in same household	10500	30
POA4306	Person not in same household	11812	56
POA4306	Person not in same household	14437	118
POA4306	Person not in same household	18375	112
POA4306	Person not in same household	23625	24
POA4306	Person not in same household	28875	15
POA4306	Person not in same household	34125	9
POA4306	Person not in same household	49875	6
POA4306	Real estate agent	5250	6
POA4306	Real estate agent	7875	9
POA4306	Real estate agent	10500	18
POA4306	Real estate agent	11812	116
POA4306	Real estate agent	14437	459
POA4306	Real estate agent	18375	1568
POA4306	Real estate agent	23625	228
POA4306	Real estate agent	28875	80
POA4306	Real estate agent	34125	20
POA4306	Real estate agent	39375	10
POA4306	State or territory housing authority	3937	3
POA4306	State or territory housing authority	5250	5
POA4306	State or territory housing authority	7875	3
POA4306	State or territory housing authority	10500	4
POA4306	State or territory housing authority	11812	14
POA4306	State or territory housing authority	14437	13
POA4306	State or territory housing authority	34125	3
POA4307	(Other)	52	4
POA4307	(Other)	11812	4
POA4307	(Other)	18375	3
POA4307	Person not in same household	7875	7
POA4307	Person not in same household	10500	5
POA4307	Person not in same household	11812	8
POA4307	Person not in same household	14437	19
POA4307	Person not in same household	18375	8
POA4307	Real estate agent	11812	8
POA4307	Real estate agent	14437	14
POA4307	Real estate agent	34125	3
POA4309	(Other)	7875	8
POA4309	(Other)	11812	4
POA4309	(Other)	14437	4
POA4309	Person not in same household	7875	4
POA4309	Person not in same household	10500	8
POA4309	Person not in same household	11812	15
POA4309	Person not in same household	14437	28
POA4309	Person not in same household	18375	9
POA4309	Real estate agent	11812	11
POA4309	Real estate agent	14437	40
POA4309	Real estate agent	18375	20
POA4309	Real estate agent	23625	4
POA4310	(Other)	5250	6
POA4310	(Other)	14437	6
POA4310	(Other)	18375	3
POA4310	Person not in same household	5250	4
POA4310	Person not in same household	7875	17
POA4310	Person not in same household	10500	7
POA4310	Person not in same household	11812	34
POA4310	Person not in same household	14437	48
POA4310	Person not in same household	18375	20
POA4310	Person not in same household	23625	3
POA4310	Real estate agent	10500	12
POA4310	Real estate agent	11812	37
POA4310	Real estate agent	14437	104
POA4310	Real estate agent	18375	39
POA4310	Real estate agent	23625	7
POA4310	Real estate agent	28875	4
POA4310	State or territory housing authority	5250	3
POA4311		7875	4
POA4311	(Other)	5250	5
POA4311	(Other)	7875	7
POA4311	(Other)	10500	5
POA4311	(Other)	11812	37
POA4311	(Other)	14437	11
POA4311	(Other)	18375	3
POA4311	Co-op/church group etc	7875	8
POA4311	Co-op/church group etc	11812	3
POA4311	Person not in same household	5250	7
POA4311	Person not in same household	7875	20
POA4311	Person not in same household	10500	26
POA4311	Person not in same household	11812	47
POA4311	Person not in same household	14437	54
POA4311	Person not in same household	18375	31
POA4311	Person not in same household	23625	5
POA4311	Person not in same household	28875	3
POA4311	Real estate agent	7875	6
POA4311	Real estate agent	10500	17
POA4311	Real estate agent	11812	64
POA4311	Real estate agent	14437	303
POA4311	Real estate agent	18375	63
POA4311	Real estate agent	23625	13
POA4311	State or territory housing authority	10500	4
POA4312	(Other)	5250	4
POA4312	(Other)	11812	3
POA4312	Person not in same household	52	5
POA4312	Person not in same household	5250	3
POA4312	Person not in same household	7875	13
POA4312	Person not in same household	10500	14
POA4312	Person not in same household	11812	14
POA4312	Person not in same household	14437	11
POA4312	Person not in same household	18375	4
POA4312	Real estate agent	5250	3
POA4312	Real estate agent	10500	7
POA4312	Real estate agent	11812	37
POA4312	Real estate agent	14437	35
POA4312	Real estate agent	18375	15
POA4312	State or territory housing authority	5250	3
POA4312	State or territory housing authority	10500	5
POA4313	(Other)	52	4
POA4313	(Other)	5250	3
POA4313	(Other)	11812	6
POA4313	(Other)	14437	6
POA4313	Co-op/church group etc	10500	3
POA4313	Person not in same household	5250	3
POA4313	Person not in same household	7875	7
POA4313	Person not in same household	10500	13
POA4313	Person not in same household	11812	17
POA4313	Person not in same household	14437	12
POA4313	Person not in same household	18375	3
POA4313	Real estate agent	7875	3
POA4313	Real estate agent	10500	4
POA4313	Real estate agent	11812	39
POA4313	Real estate agent	14437	36
POA4313	Real estate agent	18375	11
POA4314	(Other)	52	3
POA4314	(Other)	7875	3
POA4314	(Other)	14437	5
POA4314	Person not in same household	5250	13
POA4314	Person not in same household	7875	19
POA4314	Person not in same household	10500	14
POA4314	Person not in same household	11812	27
POA4314	Person not in same household	14437	11
POA4314	Real estate agent	7875	3
POA4314	Real estate agent	10500	12
POA4314	Real estate agent	11812	40
POA4314	Real estate agent	14437	15
POA4314	Real estate agent	18375	3
POA4314	Real estate agent	23625	4
POA4314	State or territory housing authority	3937	4
POA4340	(Other)	5250	3
POA4340	(Other)	10500	4
POA4340	(Other)	11812	6
POA4340	(Other)	14437	5
POA4340	Co-op/church group etc	10500	6
POA4340	Person not in same household	5250	8
POA4340	Person not in same household	7875	13
POA4340	Person not in same household	10500	12
POA4340	Person not in same household	11812	27
POA4340	Person not in same household	14437	32
POA4340	Person not in same household	18375	13
POA4340	Person not in same household	23625	5
POA4340	Real estate agent	7875	3
POA4340	Real estate agent	10500	44
POA4340	Real estate agent	11812	52
POA4340	Real estate agent	14437	225
POA4340	Real estate agent	18375	81
POA4340	Real estate agent	23625	12
POA4340	Real estate agent	28875	14
POA4340	State or territory housing authority	5250	3
POA4340	State or territory housing authority	10500	3
POA4340	State or territory housing authority	14437	8
POA4341		14437	5
POA4341	(Other)	5250	6
POA4341	(Other)	10500	5
POA4341	(Other)	11812	10
POA4341	(Other)	14437	4
POA4341	(Other)	18375	8
POA4341	Person not in same household	5250	12
POA4341	Person not in same household	7875	15
POA4341	Person not in same household	10500	32
POA4341	Person not in same household	11812	51
POA4341	Person not in same household	14437	78
POA4341	Person not in same household	18375	53
POA4341	Person not in same household	23625	17
POA4341	Person not in same household	49875	4
POA4341	Real estate agent	3937	4
POA4341	Real estate agent	5250	3
POA4341	Real estate agent	7875	5
POA4341	Real estate agent	10500	31
POA4341	Real estate agent	11812	71
POA4341	Real estate agent	14437	432
POA4341	Real estate agent	18375	188
POA4341	Real estate agent	23625	51
POA4341	Real estate agent	28875	16
POA4341	State or territory housing authority	52	3
POA4341	State or territory housing authority	5250	14
POA4341	State or territory housing authority	7875	3
POA4341	State or territory housing authority	10500	4
POA4341	State or territory housing authority	11812	4
POA4342		11812	4
POA4342	(Other)	10500	5
POA4342	(Other)	11812	4
POA4342	Person not in same household	5250	4
POA4342	Person not in same household	7875	9
POA4342	Person not in same household	10500	4
POA4342	Person not in same household	11812	19
POA4342	Person not in same household	14437	15
POA4342	Person not in same household	18375	10
POA4342	Person not in same household	28875	3
POA4342	Real estate agent	5250	6
POA4342	Real estate agent	7875	4
POA4342	Real estate agent	11812	20
POA4342	Real estate agent	14437	57
POA4342	Real estate agent	18375	35
POA4342	Real estate agent	23625	16
POA4342	Real estate agent	28875	4
POA4343		5250	7
POA4343	(Other)	3937	4
POA4343	(Other)	5250	20
POA4343	(Other)	7875	11
POA4343	(Other)	10500	7
POA4343	(Other)	11812	14
POA4343	(Other)	14437	13
POA4343	(Other)	18375	3
POA4343	Co-op/church group etc	5250	5
POA4343	Co-op/church group etc	7875	4
POA4343	Co-op/church group etc	10500	4
POA4343	Co-op/church group etc	11812	3
POA4343	Person not in same household	5250	38
POA4343	Person not in same household	7875	13
POA4343	Person not in same household	10500	29
POA4343	Person not in same household	11812	52
POA4343	Person not in same household	14437	96
POA4343	Person not in same household	18375	45
POA4343	Person not in same household	23625	11
POA4343	Person not in same household	28875	3
POA4343	Person not in same household	34125	3
POA4343	Person not in same household	39375	3
POA4343	Real estate agent	5250	20
POA4343	Real estate agent	7875	15
POA4343	Real estate agent	10500	40
POA4343	Real estate agent	11812	167
POA4343	Real estate agent	14437	342
POA4343	Real estate agent	18375	188
POA4343	Real estate agent	23625	25
POA4343	Real estate agent	28875	5
POA4343	Real estate agent	34125	6
POA4343	Real estate agent	39375	6
POA4343	State or territory housing authority	52	4
POA4343	State or territory housing authority	3937	5
POA4343	State or territory housing authority	5250	32
POA4343	State or territory housing authority	7875	12
POA4343	State or territory housing authority	10500	5
POA4343	State or territory housing authority	11812	10
POA4343	State or territory housing authority	14437	14
POA4343	State or territory housing authority	18375	3
POA4344	(Other)	18375	4
POA4344	Person not in same household	5250	3
POA4344	Person not in same household	7875	11
POA4344	Person not in same household	10500	10
POA4344	Person not in same household	11812	12
POA4344	Person not in same household	14437	16
POA4344	Person not in same household	18375	3
POA4344	Person not in same household	23625	3
POA4344	Real estate agent	7875	3
POA4344	Real estate agent	11812	8
POA4344	Real estate agent	14437	52
POA4344	Real estate agent	18375	40
POA4344	Real estate agent	23625	3
POA4346	Person not in same household	10500	6
POA4346	Person not in same household	11812	10
POA4346	Person not in same household	14437	6
POA4346	Person not in same household	18375	7
POA4346	Person not in same household	23625	6
POA4346	Real estate agent	11812	3
POA4346	Real estate agent	14437	11
POA4346	Real estate agent	18375	5
POA4346	Real estate agent	23625	5
POA4347	Person not in same household	5250	3
POA4347	Person not in same household	7875	5
POA4347	Person not in same household	10500	6
POA4347	Person not in same household	11812	9
POA4347	Person not in same household	14437	9
POA4347	Person not in same household	18375	5
POA4347	Real estate agent	10500	4
POA4347	Real estate agent	11812	6
POA4347	Real estate agent	14437	12
POA4347	Real estate agent	18375	9
POA4347	Real estate agent	23625	6
POA4350		5250	7
POA4350		7875	6
POA4350		10500	4
POA4350		11812	8
POA4350		14437	20
POA4350		18375	6
POA4350	(Other)	52	12
POA4350	(Other)	3937	6
POA4350	(Other)	5250	22
POA4350	(Other)	7875	48
POA4350	(Other)	10500	29
POA4350	(Other)	11812	129
POA4350	(Other)	14437	130
POA4350	(Other)	18375	54
POA4350	(Other)	23625	21
POA4350	(Other)	49875	7
POA4350	Co-op/church group etc	52	3
POA4350	Co-op/church group etc	3937	14
POA4350	Co-op/church group etc	5250	40
POA4350	Co-op/church group etc	7875	56
POA4350	Co-op/church group etc	10500	23
POA4350	Co-op/church group etc	11812	41
POA4350	Co-op/church group etc	14437	33
POA4350	Co-op/church group etc	18375	18
POA4350	Person not in same household	52	17
POA4350	Person not in same household	3937	23
POA4350	Person not in same household	5250	128
POA4350	Person not in same household	7875	207
POA4350	Person not in same household	10500	275
POA4350	Person not in same household	11812	538
POA4350	Person not in same household	14437	853
POA4350	Person not in same household	18375	458
POA4350	Person not in same household	23625	93
POA4350	Person not in same household	28875	26
POA4350	Person not in same household	34125	10
POA4350	Person not in same household	39375	4
POA4350	Person not in same household	44625	5
POA4350	Person not in same household	49875	3
POA4350	Real estate agent	52	9
POA4350	Real estate agent	3937	10
POA4350	Real estate agent	5250	71
POA4350	Real estate agent	7875	239
POA4350	Real estate agent	10500	542
POA4350	Real estate agent	11812	1958
POA4350	Real estate agent	14437	4673
POA4350	Real estate agent	18375	3333
POA4350	Real estate agent	23625	623
POA4350	Real estate agent	28875	142
POA4350	Real estate agent	34125	28
POA4350	Real estate agent	39375	8
POA4350	Real estate agent	44625	11
POA4350	Real estate agent	49875	12
POA4350	State or territory housing authority	52	87
POA4350	State or territory housing authority	3937	132
POA4350	State or territory housing authority	5250	465
POA4350	State or territory housing authority	7875	197
POA4350	State or territory housing authority	10500	87
POA4350	State or territory housing authority	11812	90
POA4350	State or territory housing authority	14437	55
POA4350	State or territory housing authority	18375	25
POA4350	State or territory housing authority	28875	3
POA4350	State or territory housing authority	39375	3
POA4352	(Other)	52	3
POA4352	(Other)	5250	7
POA4352	(Other)	7875	10
POA4352	(Other)	10500	6
POA4352	(Other)	11812	39
POA4352	(Other)	14437	22
POA4352	(Other)	18375	9
POA4352	(Other)	23625	5
POA4352	Co-op/church group etc	11812	4
POA4352	Person not in same household	52	9
POA4352	Person not in same household	3937	5
POA4352	Person not in same household	5250	29
POA4352	Person not in same household	7875	30
POA4352	Person not in same household	10500	41
POA4352	Person not in same household	11812	35
POA4352	Person not in same household	14437	90
POA4352	Person not in same household	18375	68
POA4352	Person not in same household	23625	25
POA4352	Person not in same household	28875	3
POA4352	Person not in same household	39375	4
POA4352	Real estate agent	5250	4
POA4352	Real estate agent	7875	14
POA4352	Real estate agent	10500	19
POA4352	Real estate agent	11812	61
POA4352	Real estate agent	14437	165
POA4352	Real estate agent	18375	411
POA4352	Real estate agent	23625	171
POA4352	Real estate agent	28875	53
POA4352	Real estate agent	34125	4
POA4352	Real estate agent	39375	6
POA4352	State or territory housing authority	11812	5
POA4352	State or territory housing authority	14437	3
POA4352	State or territory housing authority	18375	3
POA4353	Person not in same household	11812	4
POA4354	Person not in same household	7875	5
POA4354	Person not in same household	10500	3
POA4354	Person not in same household	11812	9
POA4354	Person not in same household	14437	10
POA4354	Person not in same household	18375	3
POA4354	Real estate agent	7875	3
POA4354	Real estate agent	11812	9
POA4354	Real estate agent	14437	14
POA4355	(Other)	5250	4
POA4355	(Other)	10500	3
POA4355	(Other)	11812	4
POA4355	Co-op/church group etc	7875	7
POA4355	Person not in same household	52	3
POA4355	Person not in same household	5250	11
POA4355	Person not in same household	7875	3
POA4355	Person not in same household	10500	6
POA4355	Person not in same household	11812	19
POA4355	Person not in same household	14437	23
POA4355	Real estate agent	5250	5
POA4355	Real estate agent	7875	4
POA4355	Real estate agent	10500	6
POA4355	Real estate agent	11812	44
POA4355	Real estate agent	14437	53
POA4355	Real estate agent	18375	17
POA4355	State or territory housing authority	5250	3
POA4355	State or territory housing authority	7875	4
POA4356	(Other)	52	5
POA4356	(Other)	3937	3
POA4356	(Other)	5250	3
POA4356	(Other)	7875	5
POA4356	(Other)	10500	4
POA4356	(Other)	11812	8
POA4356	(Other)	14437	4
POA4356	(Other)	18375	4
POA4356	Person not in same household	52	3
POA4356	Person not in same household	5250	7
POA4356	Person not in same household	7875	9
POA4356	Person not in same household	10500	16
POA4356	Person not in same household	11812	34
POA4356	Person not in same household	14437	34
POA4356	Person not in same household	18375	7
POA4356	Real estate agent	7875	7
POA4356	Real estate agent	10500	23
POA4356	Real estate agent	11812	66
POA4356	Real estate agent	14437	100
POA4356	Real estate agent	18375	31
POA4357	(Other)	3937	3
POA4357	(Other)	5250	8
POA4357	(Other)	7875	3
POA4357	(Other)	10500	6
POA4357	(Other)	11812	4
POA4357	Person not in same household	5250	6
POA4357	Person not in same household	7875	11
POA4357	Person not in same household	10500	17
POA4357	Person not in same household	11812	22
POA4357	Person not in same household	14437	13
POA4357	Person not in same household	18375	8
POA4357	Real estate agent	5250	4
POA4357	Real estate agent	7875	14
POA4357	Real estate agent	10500	12
POA4357	Real estate agent	11812	32
POA4357	Real estate agent	14437	29
POA4357	Real estate agent	18375	8
POA4357	State or territory housing authority	5250	3
POA4357	State or territory housing authority	7875	6
POA4358	(Other)	3937	9
POA4358	(Other)	5250	4
POA4358	(Other)	10500	6
POA4358	Person not in same household	5250	3
POA4358	Person not in same household	7875	4
POA4358	Person not in same household	10500	8
POA4358	Person not in same household	11812	5
POA4358	Person not in same household	14437	4
POA4358	Person not in same household	18375	5
POA4358	Real estate agent	7875	22
POA4358	Real estate agent	10500	33
POA4358	Real estate agent	11812	25
POA4358	Real estate agent	14437	101
POA4358	Real estate agent	18375	58
POA4358	Real estate agent	23625	6
POA4358	Real estate agent	28875	6
POA4359	(Other)	5250	6
POA4359	(Other)	10500	3
POA4359	Person not in same household	10500	4
POA4359	Person not in same household	11812	9
POA4359	Person not in same household	14437	9
POA4359	Person not in same household	18375	5
POA4359	Real estate agent	10500	3
POA4359	Real estate agent	11812	9
POA4359	Real estate agent	14437	6
POA4360	Person not in same household	10500	5
POA4360	Person not in same household	11812	3
POA4360	Person not in same household	14437	3
POA4360	Real estate agent	11812	11
POA4360	Real estate agent	14437	3
POA4361	(Other)	5250	3
POA4361	(Other)	7875	3
POA4361	(Other)	10500	3
POA4361	Co-op/church group etc	7875	3
POA4361	Person not in same household	5250	10
POA4361	Person not in same household	7875	10
POA4361	Person not in same household	10500	13
POA4361	Person not in same household	11812	18
POA4361	Person not in same household	14437	12
POA4361	Person not in same household	18375	10
POA4361	Person not in same household	23625	3
POA4361	Real estate agent	7875	11
POA4361	Real estate agent	10500	18
POA4361	Real estate agent	11812	42
POA4361	Real estate agent	14437	40
POA4361	Real estate agent	18375	5
POA4362	(Other)	52	3
POA4362	Person not in same household	7875	10
POA4362	Person not in same household	10500	7
POA4362	Person not in same household	11812	21
POA4362	Person not in same household	14437	10
POA4362	Person not in same household	49875	3
POA4362	Real estate agent	7875	9
POA4362	Real estate agent	10500	5
POA4362	Real estate agent	11812	25
POA4362	Real estate agent	14437	19
POA4362	Real estate agent	18375	9
POA4362	Real estate agent	23625	3
POA4362	State or territory housing authority	7875	3
POA4363	(Other)	11812	5
POA4363	Person not in same household	10500	9
POA4363	Person not in same household	11812	3
POA4363	Person not in same household	14437	6
POA4363	Real estate agent	11812	8
POA4363	Real estate agent	18375	8
POA4364	Person not in same household	5250	3
POA4364	Person not in same household	10500	3
POA4364	Person not in same household	14437	4
POA4364	Real estate agent	11812	4
POA4365	Person not in same household	10500	3
POA4365	Person not in same household	11812	9
POA4365	Real estate agent	11812	7
POA4365	Real estate agent	18375	3
POA4370		5250	4
POA4370		11812	4
POA4370		14437	5
POA4370	(Other)	52	6
POA4370	(Other)	3937	3
POA4370	(Other)	5250	13
POA4370	(Other)	7875	21
POA4370	(Other)	10500	4
POA4370	(Other)	11812	15
POA4370	(Other)	14437	17
POA4370	(Other)	23625	3
POA4370	Co-op/church group etc	7875	22
POA4370	Co-op/church group etc	10500	5
POA4370	Person not in same household	52	5
POA4370	Person not in same household	5250	35
POA4370	Person not in same household	7875	69
POA4370	Person not in same household	10500	77
POA4370	Person not in same household	11812	142
POA4370	Person not in same household	14437	117
POA4370	Person not in same household	18375	49
POA4370	Person not in same household	23625	4
POA4370	Person not in same household	28875	4
POA4370	Real estate agent	5250	17
POA4370	Real estate agent	7875	73
POA4370	Real estate agent	10500	119
POA4370	Real estate agent	11812	416
POA4370	Real estate agent	14437	536
POA4370	Real estate agent	18375	150
POA4370	Real estate agent	23625	21
POA4370	Real estate agent	28875	6
POA4370	State or territory housing authority	52	8
POA4370	State or territory housing authority	3937	5
POA4370	State or territory housing authority	5250	29
POA4370	State or territory housing authority	7875	35
POA4370	State or territory housing authority	10500	7
POA4370	State or territory housing authority	11812	7
POA4371	Person not in same household	7875	6
POA4371	Real estate agent	11812	3
POA4371	Real estate agent	14437	4
POA4373	(Other)	7875	5
POA4373	(Other)	11812	4
POA4373	Co-op/church group etc	7875	4
POA4373	Person not in same household	7875	7
POA4373	Person not in same household	10500	8
POA4373	Person not in same household	11812	9
POA4373	Person not in same household	14437	9
POA4373	Person not in same household	18375	5
POA4373	Real estate agent	10500	3
POA4373	Real estate agent	11812	8
POA4373	Real estate agent	14437	15
POA4373	State or territory housing authority	10500	3
POA4374	Person not in same household	11812	5
POA4374	Real estate agent	10500	3
POA4374	Real estate agent	11812	4
POA4374	Real estate agent	14437	4
POA4375	Person not in same household	7875	3
POA4375	Real estate agent	14437	5
POA4376	(Other)	5250	4
POA4376	(Other)	10500	3
POA4376	Person not in same household	11812	7
POA4376	Person not in same household	18375	5
POA4376	Real estate agent	11812	5
POA4377	Person not in same household	5250	3
POA4377	Person not in same household	10500	4
POA4377	Real estate agent	10500	3
POA4377	Real estate agent	11812	7
POA4377	Real estate agent	14437	8
POA4378	(Other)	5250	7
POA4378	Person not in same household	10500	3
POA4378	Person not in same household	11812	4
POA4378	Person not in same household	14437	4
POA4378	Real estate agent	11812	3
POA4378	Real estate agent	14437	4
POA4378	Real estate agent	18375	6
POA4380	(Other)	3937	3
POA4380	(Other)	5250	5
POA4380	(Other)	7875	5
POA4380	(Other)	11812	6
POA4380	(Other)	14437	7
POA4380	(Other)	18375	4
POA4380	Co-op/church group etc	7875	5
POA4380	Co-op/church group etc	11812	3
POA4380	Person not in same household	52	3
POA4380	Person not in same household	5250	14
POA4380	Person not in same household	7875	29
POA4380	Person not in same household	10500	30
POA4380	Person not in same household	11812	47
POA4380	Person not in same household	14437	49
POA4380	Person not in same household	18375	12
POA4380	Real estate agent	5250	4
POA4380	Real estate agent	7875	40
POA4380	Real estate agent	10500	71
POA4380	Real estate agent	11812	155
POA4380	Real estate agent	14437	149
POA4380	Real estate agent	18375	41
POA4380	Real estate agent	23625	4
POA4380	State or territory housing authority	52	6
POA4380	State or territory housing authority	5250	21
POA4380	State or territory housing authority	7875	19
POA4380	State or territory housing authority	10500	5
POA4381	(Other)	5250	4
POA4381	(Other)	7875	3
POA4381	Real estate agent	10500	3
POA4381	Real estate agent	11812	7
POA4381	Real estate agent	14437	11
POA4381	Real estate agent	18375	3
POA4382	(Other)	11812	4
POA4382	Person not in same household	7875	8
POA4382	Person not in same household	11812	4
POA4382	Person not in same household	14437	5
POA4382	Real estate agent	14437	3
POA4383	Person not in same household	5250	4
POA4383	Person not in same household	7875	9
POA4383	Person not in same household	10500	6
POA4383	Person not in same household	14437	3
POA4383	Person not in same household	18375	3
POA4383	Real estate agent	7875	5
POA4383	Real estate agent	10500	7
POA4383	Real estate agent	11812	15
POA4385		11812	3
POA4385	(Other)	52	3
POA4385	(Other)	3937	7
POA4385	(Other)	5250	4
POA4385	(Other)	11812	3
POA4385	Co-op/church group etc	7875	4
POA4385	Person not in same household	5250	4
POA4385	Person not in same household	7875	5
POA4385	Person not in same household	10500	13
POA4385	Person not in same household	11812	9
POA4385	Person not in same household	14437	3
POA4385	Real estate agent	7875	5
POA4385	Real estate agent	10500	7
POA4385	Real estate agent	11812	14
POA4385	Real estate agent	14437	9
POA4385	State or territory housing authority	5250	5
POA4387	(Other)	52	3
POA4387	(Other)	3937	4
POA4387	(Other)	5250	9
POA4387	(Other)	7875	4
POA4387	Co-op/church group etc	7875	5
POA4387	Person not in same household	3937	4
POA4387	Person not in same household	5250	6
POA4387	Person not in same household	7875	10
POA4387	Person not in same household	10500	15
POA4387	Person not in same household	11812	15
POA4387	Person not in same household	14437	3
POA4387	Real estate agent	7875	7
POA4387	Real estate agent	10500	17
POA4387	Real estate agent	11812	16
POA4387	Real estate agent	14437	3
POA4387	State or territory housing authority	52	5
POA4387	State or territory housing authority	5250	4
POA4388	(Other)	7875	3
