SA2_NAME16	IndigenousStatus	persons
Mermaid Beach - Broadbeach	Aboriginal	177
Mermaid Beach - Broadbeach	Both Aboriginal & Torres Strait Islander	3
Mermaid Beach - Broadbeach	Non-indigenous	13808
Mermaid Beach - Broadbeach	Torres Strait Islander	9
Mermaid Waters	Aboriginal	152
Mermaid Waters	Both Aboriginal & Torres Strait Islander	9
Mermaid Waters	Non-indigenous	13028
Mermaid Waters	Torres Strait Islander	16
Miami	Aboriginal	149
Miami	Both Aboriginal & Torres Strait Islander	3
Miami	Non-indigenous	7281
Miami	Torres Strait Islander	12
Coolangatta	Aboriginal	132
Coolangatta	Both Aboriginal & Torres Strait Islander	5
Coolangatta	Non-indigenous	6342
Coolangatta	Torres Strait Islander	12
Currumbin - Tugun	Aboriginal	238
Currumbin - Tugun	Both Aboriginal & Torres Strait Islander	23
Currumbin - Tugun	Non-indigenous	12075
Currumbin - Tugun	Torres Strait Islander	3
Currumbin Waters	Aboriginal	274
Currumbin Waters	Both Aboriginal & Torres Strait Islander	7
Currumbin Waters	Non-indigenous	9491
Currumbin Waters	Torres Strait Islander	25
Elanora	Aboriginal	280
Elanora	Both Aboriginal & Torres Strait Islander	18
Elanora	Non-indigenous	12228
Elanora	Torres Strait Islander	13
Palm Beach	Aboriginal	372
Palm Beach	Both Aboriginal & Torres Strait Islander	13
Palm Beach	Non-indigenous	15944
Palm Beach	Torres Strait Islander	20
Arundel	Aboriginal	202
Arundel	Both Aboriginal & Torres Strait Islander	13
Arundel	Non-indigenous	10950
Arundel	Torres Strait Islander	6
Biggera Waters	Aboriginal	182
Biggera Waters	Both Aboriginal & Torres Strait Islander	10
Biggera Waters	Non-indigenous	9776
Biggera Waters	Torres Strait Islander	5
Coombabah	Aboriginal	184
Coombabah	Both Aboriginal & Torres Strait Islander	8
Coombabah	Non-indigenous	10095
Coombabah	Torres Strait Islander	11
Labrador	Aboriginal	402
Labrador	Both Aboriginal & Torres Strait Islander	18
Labrador	Non-indigenous	18204
Labrador	Torres Strait Islander	19
Paradise Point - Hollywell	Aboriginal	89
Paradise Point - Hollywell	Both Aboriginal & Torres Strait Islander	7
Paradise Point - Hollywell	Non-indigenous	9892
Paradise Point - Hollywell	Torres Strait Islander	3
Runaway Bay	Aboriginal	119
Runaway Bay	Both Aboriginal & Torres Strait Islander	6
Runaway Bay	Non-indigenous	9183
Guanaba - Springbrook	Aboriginal	116
Guanaba - Springbrook	Non-indigenous	4300
Guanaba - Springbrook	Torres Strait Islander	4
Tamborine - Canungra	Aboriginal	279
Tamborine - Canungra	Both Aboriginal & Torres Strait Islander	19
Tamborine - Canungra	Non-indigenous	15378
Tamborine - Canungra	Torres Strait Islander	16
Currumbin Valley - Tallebudgera	Aboriginal	144
Currumbin Valley - Tallebudgera	Both Aboriginal & Torres Strait Islander	11
Currumbin Valley - Tallebudgera	Non-indigenous	7509
Currumbin Valley - Tallebudgera	Torres Strait Islander	10
Mudgeeraba - Bonogin	Aboriginal	376
Mudgeeraba - Bonogin	Both Aboriginal & Torres Strait Islander	16
Mudgeeraba - Bonogin	Non-indigenous	19146
Mudgeeraba - Bonogin	Torres Strait Islander	14
Reedy Creek - Andrews	Aboriginal	154
Reedy Creek - Andrews	Non-indigenous	8642
Reedy Creek - Andrews	Torres Strait Islander	14
Carrara	Aboriginal	249
Carrara	Both Aboriginal & Torres Strait Islander	10
Carrara	Non-indigenous	12871
Carrara	Torres Strait Islander	17
Highland Park	Aboriginal	238
Highland Park	Both Aboriginal & Torres Strait Islander	21
Highland Park	Non-indigenous	8174
Nerang - Mount Nathan	Aboriginal	616
Nerang - Mount Nathan	Both Aboriginal & Torres Strait Islander	19
Nerang - Mount Nathan	Non-indigenous	20595
Nerang - Mount Nathan	Torres Strait Islander	30
Pacific Pines - Gaven	Aboriginal	356
Pacific Pines - Gaven	Both Aboriginal & Torres Strait Islander	24
Pacific Pines - Gaven	Non-indigenous	17925
Pacific Pines - Gaven	Torres Strait Islander	3
Worongary - Tallai	Aboriginal	153
Worongary - Tallai	Both Aboriginal & Torres Strait Islander	12
Worongary - Tallai	Non-indigenous	8373
Worongary - Tallai	Torres Strait Islander	4
Coomera	Aboriginal	624
Coomera	Both Aboriginal & Torres Strait Islander	40
Coomera	Non-indigenous	19539
Coomera	Torres Strait Islander	22
Helensvale	Aboriginal	338
Helensvale	Both Aboriginal & Torres Strait Islander	3
Helensvale	Non-indigenous	18590
Helensvale	Torres Strait Islander	18
Hope Island	Aboriginal	155
Hope Island	Both Aboriginal & Torres Strait Islander	12
Hope Island	Non-indigenous	14495
Hope Island	Torres Strait Islander	3
Jacobs Well - Alberton	Aboriginal	106
Jacobs Well - Alberton	Non-indigenous	4492
Jacobs Well - Alberton	Torres Strait Islander	9
Oxenford - Maudsland	Aboriginal	401
Oxenford - Maudsland	Both Aboriginal & Torres Strait Islander	15
Oxenford - Maudsland	Non-indigenous	17491
Oxenford - Maudsland	Torres Strait Islander	13
Ormeau (East) - Stapylton	Aboriginal	327
Ormeau (East) - Stapylton	Both Aboriginal & Torres Strait Islander	20
Ormeau (East) - Stapylton	Non-indigenous	10319
Ormeau (East) - Stapylton	Torres Strait Islander	15
Ormeau (West) - Yatala	Aboriginal	220
Ormeau (West) - Yatala	Both Aboriginal & Torres Strait Islander	7
Ormeau (West) - Yatala	Non-indigenous	11637
Ormeau (West) - Yatala	Torres Strait Islander	15
Pimpama - North	Aboriginal	312
Pimpama - North	Both Aboriginal & Torres Strait Islander	10
Pimpama - North	Non-indigenous	9577
Pimpama - North	Torres Strait Islander	11
Pimpama - South	Aboriginal	431
Pimpama - South	Both Aboriginal & Torres Strait Islander	20
Pimpama - South	Non-indigenous	10011
Pimpama - South	Torres Strait Islander	29
Upper Coomera (South) - Wongawallan	Aboriginal	269
Upper Coomera (South) - Wongawallan	Both Aboriginal & Torres Strait Islander	8
Upper Coomera (South) - Wongawallan	Non-indigenous	11143
Upper Coomera - North	Aboriginal	624
Upper Coomera - North	Both Aboriginal & Torres Strait Islander	29
Upper Coomera - North	Non-indigenous	19614
Upper Coomera - North	Torres Strait Islander	20
Willow Vale - Pimpama (West)	Aboriginal	214
Willow Vale - Pimpama (West)	Non-indigenous	6803
Willow Vale - Pimpama (West)	Torres Strait Islander	10
Clear Island Waters	Aboriginal	42
Clear Island Waters	Non-indigenous	4353
Merrimac	Aboriginal	117
Merrimac	Both Aboriginal & Torres Strait Islander	5
Merrimac	Non-indigenous	7088
Varsity Lakes	Aboriginal	321
Varsity Lakes	Both Aboriginal & Torres Strait Islander	19
Varsity Lakes	Non-indigenous	16285
Varsity Lakes	Torres Strait Islander	14
Robina - East	Aboriginal	250
Robina - East	Non-indigenous	16603
Robina - East	Torres Strait Islander	8
Robina - West	Aboriginal	132
Robina - West	Non-indigenous	8662
Robina - West	Torres Strait Islander	10
Ashmore	Aboriginal	180
Ashmore	Both Aboriginal & Torres Strait Islander	12
Ashmore	Non-indigenous	12212
Ashmore	Torres Strait Islander	11
Molendinar	Aboriginal	155
Molendinar	Both Aboriginal & Torres Strait Islander	10
Molendinar	Non-indigenous	6281
Molendinar	Torres Strait Islander	4
Parkwood	Aboriginal	229
Parkwood	Both Aboriginal & Torres Strait Islander	10
Parkwood	Non-indigenous	8590
Parkwood	Torres Strait Islander	8
Southport - North	Aboriginal	368
Southport - North	Both Aboriginal & Torres Strait Islander	13
Southport - North	Non-indigenous	17492
Southport - North	Torres Strait Islander	18
Southport - South	Aboriginal	368
Southport - South	Both Aboriginal & Torres Strait Islander	22
Southport - South	Non-indigenous	18493
Southport - South	Torres Strait Islander	10
Benowa	Aboriginal	82
Benowa	Both Aboriginal & Torres Strait Islander	6
Benowa	Non-indigenous	9792
Benowa	Torres Strait Islander	9
Bundall	Aboriginal	72
Bundall	Both Aboriginal & Torres Strait Islander	4
Bundall	Non-indigenous	4812
Bundall	Torres Strait Islander	7
Main Beach	Aboriginal	38
Main Beach	Both Aboriginal & Torres Strait Islander	4
Main Beach	Non-indigenous	3956
Surfers Paradise - North	Aboriginal	137
Surfers Paradise - North	Both Aboriginal & Torres Strait Islander	9
Surfers Paradise - North	Non-indigenous	12046
Surfers Paradise - North	Torres Strait Islander	12
Surfers Paradise - South	Aboriginal	137
Surfers Paradise - South	Both Aboriginal & Torres Strait Islander	8
Surfers Paradise - South	Non-indigenous	14057
Surfers Paradise - South	Torres Strait Islander	8
Darra - Sumner	Aboriginal	92
Darra - Sumner	Both Aboriginal & Torres Strait Islander	8
Darra - Sumner	Non-indigenous	4596
Darra - Sumner	Torres Strait Islander	3
Durack	Aboriginal	175
Durack	Both Aboriginal & Torres Strait Islander	26
Durack	Non-indigenous	8040
Durack	Torres Strait Islander	13
Inala - Richlands	Aboriginal	994
Inala - Richlands	Both Aboriginal & Torres Strait Islander	76
Inala - Richlands	Non-indigenous	18761
Inala - Richlands	Torres Strait Islander	60
Oxley (Qld)	Aboriginal	137
Oxley (Qld)	Both Aboriginal & Torres Strait Islander	11
Oxley (Qld)	Non-indigenous	8426
Oxley (Qld)	Torres Strait Islander	4
Wacol	Aboriginal	888
Wacol	Both Aboriginal & Torres Strait Islander	60
Wacol	Non-indigenous	5204
Wacol	Torres Strait Islander	68
Doolandella	Aboriginal	118
Doolandella	Both Aboriginal & Torres Strait Islander	7
Doolandella	Non-indigenous	8462
Doolandella	Torres Strait Islander	11
Forest Lake - Ellen Grove	Aboriginal	383
Forest Lake - Ellen Grove	Both Aboriginal & Torres Strait Islander	23
Forest Lake - Ellen Grove	Non-indigenous	22050
Forest Lake - Ellen Grove	Torres Strait Islander	22
Boonah	Aboriginal	255
Boonah	Both Aboriginal & Torres Strait Islander	46
Boonah	Non-indigenous	12297
Boonah	Torres Strait Islander	19
Esk	Aboriginal	169
Esk	Both Aboriginal & Torres Strait Islander	11
Esk	Non-indigenous	4872
Lockyer Valley - East	Aboriginal	1143
Lockyer Valley - East	Both Aboriginal & Torres Strait Islander	80
Lockyer Valley - East	Non-indigenous	19939
Lockyer Valley - East	Torres Strait Islander	46
Lowood	Aboriginal	749
Lowood	Both Aboriginal & Torres Strait Islander	40
Lowood	Non-indigenous	13381
Lowood	Torres Strait Islander	27
Rosewood	Aboriginal	849
Rosewood	Both Aboriginal & Torres Strait Islander	37
Rosewood	Non-indigenous	13295
Rosewood	Torres Strait Islander	36
Brassall	Aboriginal	829
Brassall	Both Aboriginal & Torres Strait Islander	33
Brassall	Non-indigenous	11234
Brassall	Torres Strait Islander	19
Bundamba	Aboriginal	571
Bundamba	Both Aboriginal & Torres Strait Islander	20
Bundamba	Non-indigenous	8710
Bundamba	Torres Strait Islander	33
Churchill - Yamanto	Aboriginal	416
Churchill - Yamanto	Both Aboriginal & Torres Strait Islander	16
Churchill - Yamanto	Non-indigenous	6372
Churchill - Yamanto	Torres Strait Islander	13
Ipswich - Central	Aboriginal	410
Ipswich - Central	Both Aboriginal & Torres Strait Islander	31
Ipswich - Central	Non-indigenous	6253
Ipswich - Central	Torres Strait Islander	21
Ipswich - East	Aboriginal	987
Ipswich - East	Both Aboriginal & Torres Strait Islander	57
Ipswich - East	Non-indigenous	16882
Ipswich - East	Torres Strait Islander	49
Ipswich - North	Aboriginal	127
Ipswich - North	Both Aboriginal & Torres Strait Islander	6
Ipswich - North	Non-indigenous	4425
Ipswich - North	Torres Strait Islander	3
Karalee - Barellan Point	Aboriginal	173
Karalee - Barellan Point	Non-indigenous	6513
Karalee - Barellan Point	Torres Strait Islander	8
Karana Downs	Aboriginal	113
Karana Downs	Both Aboriginal & Torres Strait Islander	10
Karana Downs	Non-indigenous	5906
Karana Downs	Torres Strait Islander	3
Leichhardt - One Mile	Aboriginal	847
Leichhardt - One Mile	Both Aboriginal & Torres Strait Islander	25
Leichhardt - One Mile	Non-indigenous	7370
Leichhardt - One Mile	Torres Strait Islander	26
North Ipswich - Tivoli	Aboriginal	354
North Ipswich - Tivoli	Both Aboriginal & Torres Strait Islander	23
North Ipswich - Tivoli	Non-indigenous	6026
North Ipswich - Tivoli	Torres Strait Islander	13
Raceview	Aboriginal	807
Raceview	Both Aboriginal & Torres Strait Islander	30
Raceview	Non-indigenous	14283
Raceview	Torres Strait Islander	34
Ripley	Aboriginal	505
Ripley	Both Aboriginal & Torres Strait Islander	21
Ripley	Non-indigenous	12241
Ripley	Torres Strait Islander	7
Riverview	Aboriginal	290
Riverview	Both Aboriginal & Torres Strait Islander	27
Riverview	Non-indigenous	2739
Riverview	Torres Strait Islander	11
Camira - Gailes	Aboriginal	432
Camira - Gailes	Both Aboriginal & Torres Strait Islander	22
Camira - Gailes	Non-indigenous	8766
Camira - Gailes	Torres Strait Islander	29
Carole Park	Non-indigenous	8
Collingwood Park - Redbank	Aboriginal	449
Collingwood Park - Redbank	Both Aboriginal & Torres Strait Islander	28
Collingwood Park - Redbank	Non-indigenous	11179
Collingwood Park - Redbank	Torres Strait Islander	30
Goodna	Aboriginal	598
Goodna	Both Aboriginal & Torres Strait Islander	45
Goodna	Non-indigenous	10197
Goodna	Torres Strait Islander	45
New Chum	Non-indigenous	3
Redbank Plains	Aboriginal	1350
Redbank Plains	Both Aboriginal & Torres Strait Islander	75
Redbank Plains	Non-indigenous	22850
Redbank Plains	Torres Strait Islander	74
Springfield	Aboriginal	226
Springfield	Both Aboriginal & Torres Strait Islander	9
Springfield	Non-indigenous	7075
Springfield	Torres Strait Islander	12
Springfield Lakes	Aboriginal	559
Springfield Lakes	Both Aboriginal & Torres Strait Islander	57
Springfield Lakes	Non-indigenous	22887
Springfield Lakes	Torres Strait Islander	23
Augustine Heights - Brookwater	Aboriginal	192
Augustine Heights - Brookwater	Both Aboriginal & Torres Strait Islander	10
Augustine Heights - Brookwater	Non-indigenous	8782
Augustine Heights - Brookwater	Torres Strait Islander	3
Bellbird Park	Aboriginal	410
Bellbird Park	Both Aboriginal & Torres Strait Islander	45
Bellbird Park	Non-indigenous	8714
Bellbird Park	Torres Strait Islander	22
Beaudesert	Aboriginal	877
Beaudesert	Both Aboriginal & Torres Strait Islander	42
Beaudesert	Non-indigenous	13725
Beaudesert	Torres Strait Islander	30
Beenleigh	Aboriginal	394
Beenleigh	Both Aboriginal & Torres Strait Islander	16
Beenleigh	Non-indigenous	7987
Beenleigh	Torres Strait Islander	28
Eagleby	Aboriginal	757
Eagleby	Both Aboriginal & Torres Strait Islander	39
Eagleby	Non-indigenous	12763
Eagleby	Torres Strait Islander	35
Edens Landing - Holmview	Aboriginal	352
Edens Landing - Holmview	Both Aboriginal & Torres Strait Islander	25
Edens Landing - Holmview	Non-indigenous	9146
Edens Landing - Holmview	Torres Strait Islander	26
Mount Warren Park	Aboriginal	182
Mount Warren Park	Non-indigenous	5540
Mount Warren Park	Torres Strait Islander	14
Wolffdene - Bahrs Scrub	Aboriginal	335
Wolffdene - Bahrs Scrub	Both Aboriginal & Torres Strait Islander	4
Wolffdene - Bahrs Scrub	Non-indigenous	8668
Wolffdene - Bahrs Scrub	Torres Strait Islander	9
Boronia Heights - Park Ridge	Aboriginal	701
Boronia Heights - Park Ridge	Both Aboriginal & Torres Strait Islander	34
Boronia Heights - Park Ridge	Non-indigenous	18402
Boronia Heights - Park Ridge	Torres Strait Islander	29
Browns Plains	Aboriginal	297
Browns Plains	Both Aboriginal & Torres Strait Islander	31
Browns Plains	Non-indigenous	7802
Browns Plains	Torres Strait Islander	31
Chambers Flat - Logan Reserve	Aboriginal	268
Chambers Flat - Logan Reserve	Both Aboriginal & Torres Strait Islander	23
Chambers Flat - Logan Reserve	Non-indigenous	8564
Chambers Flat - Logan Reserve	Torres Strait Islander	14
Crestmead	Aboriginal	589
Crestmead	Both Aboriginal & Torres Strait Islander	56
Crestmead	Non-indigenous	11485
Crestmead	Torres Strait Islander	28
Hillcrest	Aboriginal	262
Hillcrest	Both Aboriginal & Torres Strait Islander	13
Hillcrest	Non-indigenous	8546
Hillcrest	Torres Strait Islander	11
Marsden	Aboriginal	602
Marsden	Both Aboriginal & Torres Strait Islander	60
Marsden	Non-indigenous	15270
Marsden	Torres Strait Islander	56
Munruben - Park Ridge South	Aboriginal	133
Munruben - Park Ridge South	Both Aboriginal & Torres Strait Islander	7
Munruben - Park Ridge South	Non-indigenous	4277
Munruben - Park Ridge South	Torres Strait Islander	11
Regents Park - Heritage Park	Aboriginal	463
Regents Park - Heritage Park	Both Aboriginal & Torres Strait Islander	42
Regents Park - Heritage Park	Non-indigenous	15509
Regents Park - Heritage Park	Torres Strait Islander	18
Logan Village	Aboriginal	257
Logan Village	Both Aboriginal & Torres Strait Islander	6
Logan Village	Non-indigenous	8335
Logan Village	Torres Strait Islander	10
Flagstone (East) - Riverbend	Aboriginal	271
Flagstone (East) - Riverbend	Both Aboriginal & Torres Strait Islander	12
Flagstone (East) - Riverbend	Non-indigenous	6338
Flagstone (East) - Riverbend	Torres Strait Islander	11
Flagstone (West) - New Beith	Aboriginal	312
Flagstone (West) - New Beith	Both Aboriginal & Torres Strait Islander	8
Flagstone (West) - New Beith	Non-indigenous	9709
Flagstone (West) - New Beith	Torres Strait Islander	22
Greenbank - North Maclean	Aboriginal	261
Greenbank - North Maclean	Both Aboriginal & Torres Strait Islander	22
Greenbank - North Maclean	Non-indigenous	7337
Greenbank - North Maclean	Torres Strait Islander	17
Jimboomba - Glenlogan	Aboriginal	701
Jimboomba - Glenlogan	Both Aboriginal & Torres Strait Islander	31
Jimboomba - Glenlogan	Non-indigenous	17242
Jimboomba - Glenlogan	Torres Strait Islander	39
Yarrabilba	Aboriginal	699
Yarrabilba	Both Aboriginal & Torres Strait Islander	30
Yarrabilba	Non-indigenous	9965
Yarrabilba	Torres Strait Islander	12
Bethania - Waterford	Aboriginal	469
Bethania - Waterford	Both Aboriginal & Torres Strait Islander	38
Bethania - Waterford	Non-indigenous	11589
Bethania - Waterford	Torres Strait Islander	29
Cornubia - Carbrook	Aboriginal	196
Cornubia - Carbrook	Both Aboriginal & Torres Strait Islander	3
Cornubia - Carbrook	Non-indigenous	8877
Loganholme - Tanah Merah	Aboriginal	352
Loganholme - Tanah Merah	Both Aboriginal & Torres Strait Islander	14
Loganholme - Tanah Merah	Non-indigenous	11200
Loganholme - Tanah Merah	Torres Strait Islander	22
Loganlea	Aboriginal	545
Loganlea	Both Aboriginal & Torres Strait Islander	56
Loganlea	Non-indigenous	11128
Loganlea	Torres Strait Islander	47
Shailer Park	Aboriginal	203
Shailer Park	Both Aboriginal & Torres Strait Islander	25
Shailer Park	Non-indigenous	11829
Shailer Park	Torres Strait Islander	16
Waterford West	Aboriginal	363
Waterford West	Both Aboriginal & Torres Strait Islander	42
Waterford West	Non-indigenous	7396
Waterford West	Torres Strait Islander	14
Daisy Hill	Aboriginal	156
Daisy Hill	Both Aboriginal & Torres Strait Islander	8
Daisy Hill	Non-indigenous	6718
Daisy Hill	Torres Strait Islander	15
Kingston (Qld)	Aboriginal	601
Kingston (Qld)	Both Aboriginal & Torres Strait Islander	78
Kingston (Qld)	Non-indigenous	9651
Kingston (Qld)	Torres Strait Islander	41
Logan Central	Aboriginal	317
Logan Central	Both Aboriginal & Torres Strait Islander	32
Logan Central	Non-indigenous	5968
Logan Central	Torres Strait Islander	39
Rochedale South - Priestdale	Aboriginal	280
Rochedale South - Priestdale	Both Aboriginal & Torres Strait Islander	20
Rochedale South - Priestdale	Non-indigenous	15086
Rochedale South - Priestdale	Torres Strait Islander	8
Slacks Creek	Aboriginal	594
Slacks Creek	Both Aboriginal & Torres Strait Islander	53
Slacks Creek	Non-indigenous	9725
Slacks Creek	Torres Strait Islander	36
Springwood	Aboriginal	149
Springwood	Both Aboriginal & Torres Strait Islander	18
Springwood	Non-indigenous	9662
Springwood	Torres Strait Islander	13
Underwood	Aboriginal	89
Underwood	Both Aboriginal & Torres Strait Islander	6
Underwood	Non-indigenous	6711
Underwood	Torres Strait Islander	3
Woodridge	Aboriginal	640
Woodridge	Both Aboriginal & Torres Strait Islander	72
Woodridge	Non-indigenous	12180
Woodridge	Torres Strait Islander	90
Bowen	Aboriginal	820
Bowen	Both Aboriginal & Torres Strait Islander	144
Bowen	Non-indigenous	8808
Bowen	Torres Strait Islander	102
Broadsound - Nebo	Aboriginal	407
Broadsound - Nebo	Both Aboriginal & Torres Strait Islander	40
Broadsound - Nebo	Non-indigenous	8241
Broadsound - Nebo	Torres Strait Islander	42
Clermont	Aboriginal	109
Clermont	Both Aboriginal & Torres Strait Islander	15
Clermont	Non-indigenous	3757
Clermont	Torres Strait Islander	12
Collinsville	Aboriginal	276
Collinsville	Both Aboriginal & Torres Strait Islander	17
Collinsville	Non-indigenous	3589
Collinsville	Torres Strait Islander	16
Moranbah	Aboriginal	410
Moranbah	Both Aboriginal & Torres Strait Islander	41
Moranbah	Non-indigenous	8888
Moranbah	Torres Strait Islander	86
Andergrove - Beaconsfield	Aboriginal	779
Andergrove - Beaconsfield	Both Aboriginal & Torres Strait Islander	247
Andergrove - Beaconsfield	Non-indigenous	14560
Andergrove - Beaconsfield	Torres Strait Islander	238
East Mackay	Aboriginal	126
East Mackay	Both Aboriginal & Torres Strait Islander	32
East Mackay	Non-indigenous	3562
East Mackay	Torres Strait Islander	36
Eimeo - Rural View	Aboriginal	524
Eimeo - Rural View	Both Aboriginal & Torres Strait Islander	176
Eimeo - Rural View	Non-indigenous	12656
Eimeo - Rural View	Torres Strait Islander	139
Eungella Hinterland	Non-indigenous	9
Mackay	Aboriginal	197
Mackay	Both Aboriginal & Torres Strait Islander	62
Mackay	Non-indigenous	3716
Mackay	Torres Strait Islander	51
Mackay Harbour	Aboriginal	12
Mackay Harbour	Non-indigenous	597
Mackay Harbour	Torres Strait Islander	6
Mount Pleasant - Glenella	Aboriginal	381
Mount Pleasant - Glenella	Both Aboriginal & Torres Strait Islander	78
Mount Pleasant - Glenella	Non-indigenous	10998
Mount Pleasant - Glenella	Torres Strait Islander	101
North Mackay	Aboriginal	320
North Mackay	Both Aboriginal & Torres Strait Islander	73
North Mackay	Non-indigenous	5790
North Mackay	Torres Strait Islander	100
Ooralea - Bakers Creek	Aboriginal	174
Ooralea - Bakers Creek	Both Aboriginal & Torres Strait Islander	44
Ooralea - Bakers Creek	Non-indigenous	5677
Ooralea - Bakers Creek	Torres Strait Islander	46
Pioneer Valley	Aboriginal	282
Pioneer Valley	Both Aboriginal & Torres Strait Islander	48
Pioneer Valley	Non-indigenous	8515
Pioneer Valley	Torres Strait Islander	52
Sarina	Aboriginal	566
Sarina	Both Aboriginal & Torres Strait Islander	147
Sarina	Non-indigenous	10956
Sarina	Torres Strait Islander	153
Seaforth - Calen	Aboriginal	259
Seaforth - Calen	Both Aboriginal & Torres Strait Islander	51
Seaforth - Calen	Non-indigenous	7828
Seaforth - Calen	Torres Strait Islander	43
Shoal Point - Bucasia	Aboriginal	283
Shoal Point - Bucasia	Both Aboriginal & Torres Strait Islander	87
Shoal Point - Bucasia	Non-indigenous	5666
Shoal Point - Bucasia	Torres Strait Islander	48
Slade Point	Aboriginal	220
Slade Point	Both Aboriginal & Torres Strait Islander	120
Slade Point	Non-indigenous	2980
Slade Point	Torres Strait Islander	135
South Mackay	Aboriginal	328
South Mackay	Both Aboriginal & Torres Strait Islander	99
South Mackay	Non-indigenous	6377
South Mackay	Torres Strait Islander	114
Walkerston - Eton	Aboriginal	222
Walkerston - Eton	Both Aboriginal & Torres Strait Islander	13
Walkerston - Eton	Non-indigenous	8179
Walkerston - Eton	Torres Strait Islander	43
West Mackay	Aboriginal	182
West Mackay	Both Aboriginal & Torres Strait Islander	35
West Mackay	Non-indigenous	6099
West Mackay	Torres Strait Islander	48
Airlie - Whitsundays	Aboriginal	325
Airlie - Whitsundays	Both Aboriginal & Torres Strait Islander	22
Airlie - Whitsundays	Non-indigenous	14150
Airlie - Whitsundays	Torres Strait Islander	26
Proserpine	Aboriginal	322
Proserpine	Both Aboriginal & Torres Strait Islander	44
Proserpine	Non-indigenous	8451
Proserpine	Torres Strait Islander	41
Beachmere - Sandstone Point	Aboriginal	642
Beachmere - Sandstone Point	Both Aboriginal & Torres Strait Islander	24
Beachmere - Sandstone Point	Non-indigenous	15774
Beachmere - Sandstone Point	Torres Strait Islander	29
Bribie Island	Aboriginal	549
Bribie Island	Both Aboriginal & Torres Strait Islander	27
Bribie Island	Non-indigenous	20017
Bribie Island	Torres Strait Islander	19
Burpengary - East	Aboriginal	196
Burpengary - East	Both Aboriginal & Torres Strait Islander	13
Burpengary - East	Non-indigenous	6444
Burpengary - East	Torres Strait Islander	5
Caboolture - South	Aboriginal	1456
Caboolture - South	Both Aboriginal & Torres Strait Islander	90
Caboolture - South	Non-indigenous	22041
Caboolture - South	Torres Strait Islander	38
Elimbah	Aboriginal	126
Elimbah	Both Aboriginal & Torres Strait Islander	7
Elimbah	Non-indigenous	4154
Elimbah	Torres Strait Islander	3
Morayfield - East	Aboriginal	609
Morayfield - East	Both Aboriginal & Torres Strait Islander	39
Morayfield - East	Non-indigenous	10402
Morayfield - East	Torres Strait Islander	28
Wamuran	Aboriginal	123
Wamuran	Both Aboriginal & Torres Strait Islander	4
Wamuran	Non-indigenous	4095
Wamuran	Torres Strait Islander	6
Caboolture - East	Aboriginal	1121
Caboolture - East	Both Aboriginal & Torres Strait Islander	64
Caboolture - East	Non-indigenous	16512
Caboolture - East	Torres Strait Islander	39
Caboolture - West	Aboriginal	743
Caboolture - West	Both Aboriginal & Torres Strait Islander	46
Caboolture - West	Non-indigenous	11347
Caboolture - West	Torres Strait Islander	29
Kilcoy	Aboriginal	171
Kilcoy	Both Aboriginal & Torres Strait Islander	3
Kilcoy	Non-indigenous	5616
Kilcoy	Torres Strait Islander	9
Woodford - D'Aguilar	Aboriginal	647
Woodford - D'Aguilar	Both Aboriginal & Torres Strait Islander	39
Woodford - D'Aguilar	Non-indigenous	8394
Woodford - D'Aguilar	Torres Strait Islander	20
Burpengary	Aboriginal	640
Burpengary	Both Aboriginal & Torres Strait Islander	36
Burpengary	Non-indigenous	15766
Burpengary	Torres Strait Islander	46
Deception Bay	Aboriginal	1311
Deception Bay	Both Aboriginal & Torres Strait Islander	111
Deception Bay	Non-indigenous	21213
Deception Bay	Torres Strait Islander	51
Morayfield	Aboriginal	174
Morayfield	Both Aboriginal & Torres Strait Islander	12
Morayfield	Non-indigenous	5676
Morayfield	Torres Strait Islander	5
Narangba	Aboriginal	586
Narangba	Both Aboriginal & Torres Strait Islander	18
Narangba	Non-indigenous	20285
Narangba	Torres Strait Islander	25
Upper Caboolture	Aboriginal	116
Upper Caboolture	Both Aboriginal & Torres Strait Islander	8
Upper Caboolture	Non-indigenous	3136
Clontarf	Aboriginal	286
Clontarf	Both Aboriginal & Torres Strait Islander	16
Clontarf	Non-indigenous	8098
Clontarf	Torres Strait Islander	15
Margate - Woody Point	Aboriginal	428
Margate - Woody Point	Both Aboriginal & Torres Strait Islander	18
Margate - Woody Point	Non-indigenous	11506
Margate - Woody Point	Torres Strait Islander	22
Redcliffe	Aboriginal	331
Redcliffe	Both Aboriginal & Torres Strait Islander	18
Redcliffe	Non-indigenous	10072
Redcliffe	Torres Strait Islander	13
Rothwell - Kippa-Ring	Aboriginal	721
Rothwell - Kippa-Ring	Both Aboriginal & Torres Strait Islander	61
Rothwell - Kippa-Ring	Non-indigenous	16558
Rothwell - Kippa-Ring	Torres Strait Islander	45
Moreton Island	Aboriginal	9
Moreton Island	Non-indigenous	300
Scarborough - Newport	Aboriginal	340
Scarborough - Newport	Both Aboriginal & Torres Strait Islander	5
Scarborough - Newport	Non-indigenous	14894
Scarborough - Newport	Torres Strait Islander	18
Albany Creek	Aboriginal	275
Albany Creek	Both Aboriginal & Torres Strait Islander	21
Albany Creek	Non-indigenous	16094
Albany Creek	Torres Strait Islander	20
Cashmere	Aboriginal	428
