SA3_NAME16	Ancestry	responses
Central Highlands (Qld)	German	1711
Central Highlands (Qld)	Greek	94
Central Highlands (Qld)	Hungarian	31
Central Highlands (Qld)	Indian	142
Central Highlands (Qld)	Irish	2913
Central Highlands (Qld)	Italian	457
Central Highlands (Qld)	Korean	38
Central Highlands (Qld)	Lebanese	3
Central Highlands (Qld)	Maltese	111
Central Highlands (Qld)	Maori	496
Central Highlands (Qld)	NZ	311
Central Highlands (Qld)	(Other)	1730
Central Highlands (Qld)	Polish	105
Central Highlands (Qld)	Russian	28
Central Highlands (Qld)	Samoan	64
Central Highlands (Qld)	Scottish	2693
Central Highlands (Qld)	Serbian	7
Central Highlands (Qld)	South African	194
Central Highlands (Qld)	Spanish	53
Central Highlands (Qld)	Sri Lankan	19
Central Highlands (Qld)	Vietnamese	33
Central Highlands (Qld)	Welsh	113
Rockhampton		10704
Rockhampton	Australian	50102
Rockhampton	Australian Aboriginal	8128
Rockhampton	Chinese	1384
Rockhampton	Croatian	129
Rockhampton	Dutch	1460
Rockhampton	English	47872
Rockhampton	Filipino	1582
Rockhampton	French	485
Rockhampton	German	7923
Rockhampton	Greek	306
Rockhampton	Hungarian	129
Rockhampton	Indian	926
Rockhampton	Irish	13486
Rockhampton	Italian	1720
Rockhampton	Korean	83
Rockhampton	Lebanese	64
Rockhampton	Macedonian	26
Rockhampton	Maltese	309
Rockhampton	Maori	757
Rockhampton	NZ	914
Rockhampton	(Other)	7532
Rockhampton	Polish	367
Rockhampton	Russian	222
Rockhampton	Samoan	128
Rockhampton	Scottish	12153
Rockhampton	Serbian	32
Rockhampton	South African	447
Rockhampton	Spanish	352
Rockhampton	Sri Lankan	117
Rockhampton	Vietnamese	363
Rockhampton	Welsh	669
Biloela		1984
Biloela	Australian	6219
Biloela	Australian Aboriginal	620
Biloela	Chinese	190
Biloela	Croatian	9
Biloela	Dutch	179
Biloela	English	5244
Biloela	Filipino	174
Biloela	French	28
Biloela	German	1143
Biloela	Greek	29
Biloela	Hungarian	16
Biloela	Indian	42
Biloela	Irish	1264
Biloela	Italian	222
Biloela	Lebanese	6
Biloela	Maltese	21
Biloela	Maori	79
Biloela	NZ	88
Biloela	(Other)	622
Biloela	Polish	29
Biloela	Russian	31
Biloela	Samoan	6
Biloela	Scottish	1260
Biloela	Serbian	4
Biloela	South African	43
Biloela	Spanish	29
Biloela	Sri Lankan	7
Biloela	Vietnamese	29
Biloela	Welsh	70
Gladstone		4942
Gladstone	Australian	26229
Gladstone	Australian Aboriginal	3666
Gladstone	Chinese	543
Gladstone	Croatian	115
Gladstone	Dutch	942
Gladstone	English	25360
Gladstone	Filipino	1151
Gladstone	French	254
Gladstone	German	4291
Gladstone	Greek	235
Gladstone	Hungarian	102
Gladstone	Indian	551
Gladstone	Irish	6212
Gladstone	Italian	1268
Gladstone	Korean	31
Gladstone	Lebanese	40
Gladstone	Macedonian	10
Gladstone	Maltese	162
Gladstone	Maori	699
Gladstone	NZ	713
Gladstone	(Other)	3962
Gladstone	Polish	264
Gladstone	Russian	221
Gladstone	Samoan	124
Gladstone	Scottish	6394
Gladstone	Serbian	62
Gladstone	South African	545
Gladstone	Spanish	187
Gladstone	Sri Lankan	58
Gladstone	Vietnamese	51
Gladstone	Welsh	313
Broadbeach - Burleigh		4776
Broadbeach - Burleigh	Australian	20424
Broadbeach - Burleigh	Australian Aboriginal	955
Broadbeach - Burleigh	Chinese	1616
Broadbeach - Burleigh	Croatian	455
Broadbeach - Burleigh	Dutch	1005
Broadbeach - Burleigh	English	26778
Broadbeach - Burleigh	Filipino	581
Broadbeach - Burleigh	French	666
Broadbeach - Burleigh	German	3228
Broadbeach - Burleigh	Greek	757
Broadbeach - Burleigh	Hungarian	290
Broadbeach - Burleigh	Indian	412
Broadbeach - Burleigh	Irish	8304
Broadbeach - Burleigh	Italian	2980
Broadbeach - Burleigh	Korean	160
Broadbeach - Burleigh	Lebanese	245
Broadbeach - Burleigh	Macedonian	118
Broadbeach - Burleigh	Maltese	375
Broadbeach - Burleigh	Maori	744
Broadbeach - Burleigh	NZ	1186
Broadbeach - Burleigh	(Other)	7268
Broadbeach - Burleigh	Polish	650
Broadbeach - Burleigh	Russian	315
Broadbeach - Burleigh	Samoan	127
Broadbeach - Burleigh	Scottish	7075
Broadbeach - Burleigh	Serbian	251
Broadbeach - Burleigh	South African	513
Broadbeach - Burleigh	Spanish	588
Broadbeach - Burleigh	Sri Lankan	51
Broadbeach - Burleigh	Vietnamese	183
Broadbeach - Burleigh	Welsh	539
Coolangatta		3403
Coolangatta	Australian	20269
Coolangatta	Australian Aboriginal	1364
Coolangatta	Chinese	541
Coolangatta	Croatian	226
Coolangatta	Dutch	988
Coolangatta	English	25601
Coolangatta	Filipino	376
Coolangatta	French	521
Coolangatta	German	3009
Coolangatta	Greek	307
Coolangatta	Hungarian	173
Coolangatta	Indian	207
Coolangatta	Irish	8021
Coolangatta	Italian	1968
Coolangatta	Korean	51
Coolangatta	Lebanese	117
Coolangatta	Macedonian	74
Coolangatta	Maltese	288
Coolangatta	Maori	626
Coolangatta	NZ	844
Coolangatta	(Other)	4726
Coolangatta	Polish	506
Coolangatta	Russian	188
Coolangatta	Samoan	107
Coolangatta	Scottish	7063
Coolangatta	Serbian	125
Coolangatta	South African	359
Coolangatta	Spanish	354
Coolangatta	Sri Lankan	39
Coolangatta	Vietnamese	69
Coolangatta	Welsh	447
Gold Coast - North		4868
Gold Coast - North	Australian	19122
Gold Coast - North	Australian Aboriginal	1205
Gold Coast - North	Chinese	2544
Gold Coast - North	Croatian	454
Gold Coast - North	Dutch	1063
Gold Coast - North	English	27723
Gold Coast - North	Filipino	1149
Gold Coast - North	French	606
Gold Coast - North	German	3190
Gold Coast - North	Greek	594
Gold Coast - North	Hungarian	273
Gold Coast - North	Indian	887
Gold Coast - North	Irish	7054
Gold Coast - North	Italian	1820
Gold Coast - North	Korean	444
Gold Coast - North	Lebanese	170
Gold Coast - North	Macedonian	90
Gold Coast - North	Maltese	372
Gold Coast - North	Maori	1316
Gold Coast - North	NZ	1305
Gold Coast - North	(Other)	8666
Gold Coast - North	Polish	535
Gold Coast - North	Russian	406
Gold Coast - North	Samoan	289
Gold Coast - North	Scottish	6895
Gold Coast - North	Serbian	340
Gold Coast - North	South African	453
Gold Coast - North	Spanish	476
Gold Coast - North	Sri Lankan	97
Gold Coast - North	Vietnamese	284
Gold Coast - North	Welsh	493
Gold Coast Hinterland		1325
Gold Coast Hinterland	Australian	7089
Gold Coast Hinterland	Australian Aboriginal	391
Gold Coast Hinterland	Chinese	173
Gold Coast Hinterland	Croatian	81
Gold Coast Hinterland	Dutch	412
Gold Coast Hinterland	English	9373
Gold Coast Hinterland	Filipino	95
Gold Coast Hinterland	French	181
Gold Coast Hinterland	German	1327
Gold Coast Hinterland	Greek	98
Gold Coast Hinterland	Hungarian	73
Gold Coast Hinterland	Indian	85
Gold Coast Hinterland	Irish	2512
Gold Coast Hinterland	Italian	458
Gold Coast Hinterland	Korean	29
Gold Coast Hinterland	Lebanese	27
Gold Coast Hinterland	Macedonian	13
Gold Coast Hinterland	Maltese	76
Gold Coast Hinterland	Maori	143
Gold Coast Hinterland	NZ	307
Gold Coast Hinterland	(Other)	1508
Gold Coast Hinterland	Polish	135
Gold Coast Hinterland	Russian	79
Gold Coast Hinterland	Samoan	11
Gold Coast Hinterland	Scottish	2601
Gold Coast Hinterland	Serbian	22
Gold Coast Hinterland	South African	160
Gold Coast Hinterland	Spanish	74
Gold Coast Hinterland	Sri Lankan	11
Gold Coast Hinterland	Vietnamese	6
Gold Coast Hinterland	Welsh	202
Mudgeeraba - Tallebudgera		1786
Mudgeeraba - Tallebudgera	Australian	12691
Mudgeeraba - Tallebudgera	Australian Aboriginal	692
Mudgeeraba - Tallebudgera	Chinese	756
Mudgeeraba - Tallebudgera	Croatian	166
Mudgeeraba - Tallebudgera	Dutch	735
Mudgeeraba - Tallebudgera	English	16059
Mudgeeraba - Tallebudgera	Filipino	294
Mudgeeraba - Tallebudgera	French	344
Mudgeeraba - Tallebudgera	German	1852
Mudgeeraba - Tallebudgera	Greek	296
Mudgeeraba - Tallebudgera	Hungarian	138
Mudgeeraba - Tallebudgera	Indian	396
Mudgeeraba - Tallebudgera	Irish	4002
Mudgeeraba - Tallebudgera	Italian	1011
Mudgeeraba - Tallebudgera	Korean	102
Mudgeeraba - Tallebudgera	Lebanese	101
Mudgeeraba - Tallebudgera	Macedonian	39
Mudgeeraba - Tallebudgera	Maltese	206
Mudgeeraba - Tallebudgera	Maori	452
Mudgeeraba - Tallebudgera	NZ	685
Mudgeeraba - Tallebudgera	(Other)	3326
Mudgeeraba - Tallebudgera	Polish	344
Mudgeeraba - Tallebudgera	Russian	181
Mudgeeraba - Tallebudgera	Samoan	125
Mudgeeraba - Tallebudgera	Scottish	3981
Mudgeeraba - Tallebudgera	Serbian	73
Mudgeeraba - Tallebudgera	South African	566
Mudgeeraba - Tallebudgera	Spanish	189
Mudgeeraba - Tallebudgera	Sri Lankan	43
Mudgeeraba - Tallebudgera	Vietnamese	69
Mudgeeraba - Tallebudgera	Welsh	324
Nerang		3569
Nerang	Australian	23485
Nerang	Australian Aboriginal	1668
Nerang	Chinese	1698
Nerang	Croatian	423
Nerang	Dutch	1221
Nerang	English	29105
Nerang	Filipino	904
Nerang	French	525
Nerang	German	3482
Nerang	Greek	513
Nerang	Hungarian	334
Nerang	Indian	1102
Nerang	Irish	6966
Nerang	Italian	1972
Nerang	Korean	393
Nerang	Lebanese	179
Nerang	Macedonian	60
Nerang	Maltese	339
Nerang	Maori	1795
Nerang	NZ	1743
Nerang	(Other)	7261
Nerang	Polish	511
Nerang	Russian	320
Nerang	Samoan	309
Nerang	Scottish	7355
Nerang	Serbian	219
Nerang	South African	654
Nerang	Spanish	369
Nerang	Sri Lankan	70
Nerang	Vietnamese	128
Nerang	Welsh	538
Ormeau - Oxenford		10092
Ormeau - Oxenford	Australian	52108
Ormeau - Oxenford	Australian Aboriginal	4250
Ormeau - Oxenford	Chinese	4319
Ormeau - Oxenford	Croatian	731
Ormeau - Oxenford	Dutch	2730
Ormeau - Oxenford	English	64503
Ormeau - Oxenford	Filipino	2119
Ormeau - Oxenford	French	1048
Ormeau - Oxenford	German	7304
Ormeau - Oxenford	Greek	981
Ormeau - Oxenford	Hungarian	672
Ormeau - Oxenford	Indian	2701
Ormeau - Oxenford	Irish	14052
Ormeau - Oxenford	Italian	3936
Ormeau - Oxenford	Korean	1135
Ormeau - Oxenford	Lebanese	395
Ormeau - Oxenford	Macedonian	165
Ormeau - Oxenford	Maltese	981
Ormeau - Oxenford	Maori	6171
Ormeau - Oxenford	NZ	3964
Ormeau - Oxenford	(Other)	16499
Ormeau - Oxenford	Polish	1030
Ormeau - Oxenford	Russian	663
Ormeau - Oxenford	Samoan	1428
Ormeau - Oxenford	Scottish	14683
Ormeau - Oxenford	Serbian	463
Ormeau - Oxenford	South African	2100
Ormeau - Oxenford	Spanish	768
Ormeau - Oxenford	Sri Lankan	234
Ormeau - Oxenford	Vietnamese	364
Ormeau - Oxenford	Welsh	1138
Robina		2877
Robina	Australian	15451
Robina	Australian Aboriginal	885
Robina	Chinese	3536
Robina	Croatian	346
Robina	Dutch	915
Robina	English	20557
Robina	Filipino	785
Robina	French	504
Robina	German	2359
Robina	Greek	550
Robina	Hungarian	273
Robina	Indian	858
Robina	Irish	5317
Robina	Italian	1954
Robina	Korean	480
Robina	Lebanese	158
Robina	Macedonian	88
Robina	Maltese	338
Robina	Maori	790
Robina	NZ	1061
Robina	(Other)	7047
Robina	Polish	447
Robina	Russian	290
Robina	Samoan	148
Robina	Scottish	5187
Robina	Serbian	233
Robina	South African	608
Robina	Spanish	476
Robina	Sri Lankan	114
Robina	Vietnamese	215
Robina	Welsh	412
Southport		5301
Southport	Australian	16731
Southport	Australian Aboriginal	1345
Southport	Chinese	3818
Southport	Croatian	414
Southport	Dutch	859
Southport	English	22362
Southport	Filipino	1474
Southport	French	488
Southport	German	2730
Southport	Greek	558
Southport	Hungarian	261
Southport	Indian	1388
Southport	Irish	6272
Southport	Italian	1769
Southport	Korean	1312
Southport	Lebanese	204
Southport	Macedonian	77
Southport	Maltese	236
Southport	Maori	1291
Southport	NZ	1143
Southport	(Other)	9446
Southport	Polish	477
Southport	Russian	415
Southport	Samoan	268
Southport	Scottish	5603
Southport	Serbian	218
Southport	South African	363
Southport	Spanish	465
Southport	Sri Lankan	137
Southport	Vietnamese	398
Southport	Welsh	408
Surfers Paradise		4974
Surfers Paradise	Australian	9953
Surfers Paradise	Australian Aboriginal	492
Surfers Paradise	Chinese	2113
Surfers Paradise	Croatian	304
Surfers Paradise	Dutch	652
Surfers Paradise	English	15091
Surfers Paradise	Filipino	612
Surfers Paradise	French	465
Surfers Paradise	German	1970
Surfers Paradise	Greek	575
Surfers Paradise	Hungarian	215
Surfers Paradise	Indian	971
Surfers Paradise	Irish	4521
Surfers Paradise	Italian	1966
Surfers Paradise	Korean	419
Surfers Paradise	Lebanese	201
Surfers Paradise	Macedonian	141
Surfers Paradise	Maltese	174
Surfers Paradise	Maori	515
Surfers Paradise	NZ	613
Surfers Paradise	(Other)	7218
Surfers Paradise	Polish	410
Surfers Paradise	Russian	352
Surfers Paradise	Samoan	100
Surfers Paradise	Scottish	3983
Surfers Paradise	Serbian	194
Surfers Paradise	South African	273
Surfers Paradise	Spanish	608
Surfers Paradise	Sri Lankan	49
Surfers Paradise	Vietnamese	207
Surfers Paradise	Welsh	258
Forest Lake - Oxley		8700
Forest Lake - Oxley	Australian	16312
Forest Lake - Oxley	Australian Aboriginal	2267
Forest Lake - Oxley	Chinese	3415
Forest Lake - Oxley	Croatian	192
Forest Lake - Oxley	Dutch	898
Forest Lake - Oxley	English	18177
Forest Lake - Oxley	Filipino	1735
Forest Lake - Oxley	French	344
Forest Lake - Oxley	German	2897
Forest Lake - Oxley	Greek	232
Forest Lake - Oxley	Hungarian	154
Forest Lake - Oxley	Indian	2935
Forest Lake - Oxley	Irish	4669
Forest Lake - Oxley	Italian	1154
Forest Lake - Oxley	Korean	353
Forest Lake - Oxley	Lebanese	173
Forest Lake - Oxley	Macedonian	68
Forest Lake - Oxley	Maltese	179
Forest Lake - Oxley	Maori	1152
Forest Lake - Oxley	NZ	878
Forest Lake - Oxley	(Other)	15421
Forest Lake - Oxley	Polish	517
Forest Lake - Oxley	Russian	260
Forest Lake - Oxley	Samoan	2526
Forest Lake - Oxley	Scottish	4503
Forest Lake - Oxley	Serbian	295
Forest Lake - Oxley	South African	294
Forest Lake - Oxley	Spanish	424
Forest Lake - Oxley	Sri Lankan	442
Forest Lake - Oxley	Vietnamese	10563
Forest Lake - Oxley	Welsh	329
Ipswich Hinterland		5986
Ipswich Hinterland	Australian	27590
Ipswich Hinterland	Australian Aboriginal	2903
Ipswich Hinterland	Chinese	382
Ipswich Hinterland	Croatian	93
Ipswich Hinterland	Dutch	1196
Ipswich Hinterland	English	27839
Ipswich Hinterland	Filipino	369
Ipswich Hinterland	French	288
Ipswich Hinterland	German	7893
Ipswich Hinterland	Greek	184
Ipswich Hinterland	Hungarian	97
Ipswich Hinterland	Indian	178
Ipswich Hinterland	Irish	6979
Ipswich Hinterland	Italian	888
Ipswich Hinterland	Korean	106
Ipswich Hinterland	Lebanese	39
Ipswich Hinterland	Macedonian	10
Ipswich Hinterland	Maltese	207
Ipswich Hinterland	Maori	355
Ipswich Hinterland	NZ	654
Ipswich Hinterland	(Other)	3028
Ipswich Hinterland	Polish	353
Ipswich Hinterland	Russian	126
Ipswich Hinterland	Samoan	115
Ipswich Hinterland	Scottish	7067
Ipswich Hinterland	Serbian	64
Ipswich Hinterland	South African	176
Ipswich Hinterland	Spanish	145
Ipswich Hinterland	Sri Lankan	15
Ipswich Hinterland	Vietnamese	166
Ipswich Hinterland	Welsh	401
Ipswich Inner		7185
Ipswich Inner	Australian	45724
Ipswich Inner	Australian Aboriginal	6561
Ipswich Inner	Chinese	1243
Ipswich Inner	Croatian	224
Ipswich Inner	Dutch	2053
Ipswich Inner	English	47522
Ipswich Inner	Filipino	1364
Ipswich Inner	French	587
Ipswich Inner	German	10290
Ipswich Inner	Greek	417
Ipswich Inner	Hungarian	285
Ipswich Inner	Indian	1429
Ipswich Inner	Irish	12647
Ipswich Inner	Italian	2008
Ipswich Inner	Korean	128
Ipswich Inner	Lebanese	104
Ipswich Inner	Macedonian	28
Ipswich Inner	Maltese	437
Ipswich Inner	Maori	1381
Ipswich Inner	NZ	1376
Ipswich Inner	(Other)	8077
Ipswich Inner	Polish	757
Ipswich Inner	Russian	204
Ipswich Inner	Samoan	1507
Ipswich Inner	Scottish	12471
Ipswich Inner	Serbian	118
Ipswich Inner	South African	519
Ipswich Inner	Spanish	416
Ipswich Inner	Sri Lankan	107
Ipswich Inner	Vietnamese	325
Ipswich Inner	Welsh	1007
Springfield - Redbank		6827
Springfield - Redbank	Australian	29974
Springfield - Redbank	Australian Aboriginal	4402
Springfield - Redbank	Chinese	2431
Springfield - Redbank	Croatian	311
Springfield - Redbank	Dutch	1649
Springfield - Redbank	English	33340
Springfield - Redbank	Filipino	2756
Springfield - Redbank	French	484
Springfield - Redbank	German	5095
Springfield - Redbank	Greek	400
Springfield - Redbank	Hungarian	300
Springfield - Redbank	Indian	4639
Springfield - Redbank	Irish	7436
Springfield - Redbank	Italian	1846
Springfield - Redbank	Korean	332
Springfield - Redbank	Lebanese	150
Springfield - Redbank	Macedonian	66
Springfield - Redbank	Maltese	368
Springfield - Redbank	Maori	3608
Springfield - Redbank	NZ	1762
Springfield - Redbank	(Other)	18990
Springfield - Redbank	Polish	712
Springfield - Redbank	Russian	291
Springfield - Redbank	Samoan	6296
Springfield - Redbank	Scottish	8100
Springfield - Redbank	Serbian	257
Springfield - Redbank	South African	641
Springfield - Redbank	Spanish	856
Springfield - Redbank	Sri Lankan	223
Springfield - Redbank	Vietnamese	2011
Springfield - Redbank	Welsh	513
Beaudesert		1348
Beaudesert	Australian	5801
Beaudesert	Australian Aboriginal	853
Beaudesert	Chinese	77
Beaudesert	Croatian	27
Beaudesert	Dutch	214
Beaudesert	English	6344
Beaudesert	Filipino	95
Beaudesert	French	75
Beaudesert	German	1148
Beaudesert	Greek	33
Beaudesert	Hungarian	23
Beaudesert	Indian	37
Beaudesert	Irish	1892
Beaudesert	Italian	195
Beaudesert	Lebanese	8
Beaudesert	Macedonian	11
Beaudesert	Maltese	39
Beaudesert	Maori	108
Beaudesert	NZ	173
Beaudesert	(Other)	626
Beaudesert	Polish	54
Beaudesert	Russian	39
Beaudesert	Samoan	16
Beaudesert	Scottish	1561
Beaudesert	Serbian	16
Beaudesert	South African	46
Beaudesert	Spanish	31
Beaudesert	Sri Lankan	10
Beaudesert	Vietnamese	4
Beaudesert	Welsh	74
Beenleigh		3938
Beenleigh	Australian	15423
Beenleigh	Australian Aboriginal	2027
Beenleigh	Chinese	706
Beenleigh	Croatian	148
Beenleigh	Dutch	764
Beenleigh	English	17891
Beenleigh	Filipino	946
Beenleigh	French	203
Beenleigh	German	2515
Beenleigh	Greek	199
Beenleigh	Hungarian	130
Beenleigh	Indian	670
Beenleigh	Irish	3977
Beenleigh	Italian	827
Beenleigh	Korean	104
Beenleigh	Lebanese	85
Beenleigh	Macedonian	26
Beenleigh	Maltese	148
Beenleigh	Maori	1828
Beenleigh	NZ	1059
Beenleigh	(Other)	5449
Beenleigh	Polish	313
Beenleigh	Russian	168
Beenleigh	Samoan	662
Beenleigh	Scottish	4081
Beenleigh	Serbian	114
Beenleigh	South African	225
Beenleigh	Spanish	208
Beenleigh	Sri Lankan	62
Beenleigh	Vietnamese	146
Beenleigh	Welsh	269
Browns Plains		7505
Browns Plains	Australian	26939
Browns Plains	Australian Aboriginal	3506
Browns Plains	Chinese	2726
Browns Plains	Croatian	590
Browns Plains	Dutch	1215
Browns Plains	English	29507
Browns Plains	Filipino	1843
Browns Plains	French	383
Browns Plains	German	4005
Browns Plains	Greek	385
Browns Plains	Hungarian	362
Browns Plains	Indian	2834
Browns Plains	Irish	6291
Browns Plains	Italian	1503
Browns Plains	Korean	299
Browns Plains	Lebanese	270
Browns Plains	Macedonian	91
Browns Plains	Maltese	309
Browns Plains	Maori	3869
Browns Plains	NZ	1754
Browns Plains	(Other)	18608
Browns Plains	Polish	412
Browns Plains	Russian	232
Browns Plains	Samoan	3631
Browns Plains	Scottish	6598
Browns Plains	Serbian	574
Browns Plains	South African	412
Browns Plains	Spanish	479
Browns Plains	Sri Lankan	135
Browns Plains	Vietnamese	823
Browns Plains	Welsh	360
Jimboomba		3825
Jimboomba	Australian	24120
Jimboomba	Australian Aboriginal	2615
Jimboomba	Chinese	679
Jimboomba	Croatian	244
Jimboomba	Dutch	1169
Jimboomba	English	25967
Jimboomba	Filipino	550
Jimboomba	French	316
Jimboomba	German	3420
Jimboomba	Greek	291
Jimboomba	Hungarian	210
Jimboomba	Indian	638
Jimboomba	Irish	5567
Jimboomba	Italian	1274
Jimboomba	Korean	50
Jimboomba	Lebanese	81
Jimboomba	Macedonian	21
Jimboomba	Maltese	288
Jimboomba	Maori	1220
Jimboomba	NZ	1365
Jimboomba	(Other)	5824
Jimboomba	Polish	374
Jimboomba	Russian	215
Jimboomba	Samoan	605
Jimboomba	Scottish	6092
Jimboomba	Serbian	104
Jimboomba	South African	372
Jimboomba	Spanish	298
Jimboomba	Sri Lankan	62
Jimboomba	Vietnamese	219
Jimboomba	Welsh	358
Loganlea - Carbrook		4593
Loganlea - Carbrook	Australian	20196
Loganlea - Carbrook	Australian Aboriginal	2297
Loganlea - Carbrook	Chinese	1583
Loganlea - Carbrook	Croatian	217
Loganlea - Carbrook	Dutch	1183
Loganlea - Carbrook	English	23781
Loganlea - Carbrook	Filipino	1068
Loganlea - Carbrook	French	374
Loganlea - Carbrook	German	3269
Loganlea - Carbrook	Greek	416
Loganlea - Carbrook	Hungarian	274
Loganlea - Carbrook	Indian	1241
Loganlea - Carbrook	Irish	5699
Loganlea - Carbrook	Italian	1189
Loganlea - Carbrook	Korean	326
Loganlea - Carbrook	Lebanese	204
Loganlea - Carbrook	Macedonian	69
Loganlea - Carbrook	Maltese	179
Loganlea - Carbrook	Maori	2246
Loganlea - Carbrook	NZ	1222
Loganlea - Carbrook	(Other)	9356
Loganlea - Carbrook	Polish	448
Loganlea - Carbrook	Russian	256
Loganlea - Carbrook	Samoan	1256
Loganlea - Carbrook	Scottish	5819
Loganlea - Carbrook	Serbian	169
Loganlea - Carbrook	South African	489
Loganlea - Carbrook	Spanish	263
Loganlea - Carbrook	Sri Lankan	154
Loganlea - Carbrook	Vietnamese	326
Loganlea - Carbrook	Welsh	417
Springwood - Kingston		6274
Springwood - Kingston	Australian	20791
Springwood - Kingston	Australian Aboriginal	2990
Springwood - Kingston	Chinese	3376
Springwood - Kingston	Croatian	297
Springwood - Kingston	Dutch	951
Springwood - Kingston	English	23510
Springwood - Kingston	Filipino	1272
Springwood - Kingston	French	375
Springwood - Kingston	German	3416
Springwood - Kingston	Greek	461
Springwood - Kingston	Hungarian	277
Springwood - Kingston	Indian	2320
Springwood - Kingston	Irish	5966
Springwood - Kingston	Italian	1405
Springwood - Kingston	Korean	1163
Springwood - Kingston	Lebanese	324
Springwood - Kingston	Macedonian	42
Springwood - Kingston	Maltese	207
Springwood - Kingston	Maori	2226
Springwood - Kingston	NZ	1376
Springwood - Kingston	(Other)	17343
Springwood - Kingston	Polish	489
Springwood - Kingston	Russian	312
Springwood - Kingston	Samoan	2403
Springwood - Kingston	Scottish	5868
Springwood - Kingston	Serbian	365
Springwood - Kingston	South African	483
Springwood - Kingston	Spanish	381
Springwood - Kingston	Sri Lankan	189
Springwood - Kingston	Vietnamese	463
Springwood - Kingston	Welsh	355
Bowen Basin - North		6416
Bowen Basin - North	Australian	13265
Bowen Basin - North	Australian Aboriginal	2164
Bowen Basin - North	Chinese	307
Bowen Basin - North	Croatian	51
Bowen Basin - North	Dutch	368
Bowen Basin - North	English	12162
Bowen Basin - North	Filipino	662
Bowen Basin - North	French	148
Bowen Basin - North	German	1770
Bowen Basin - North	Greek	62
Bowen Basin - North	Hungarian	52
Bowen Basin - North	Indian	131
Bowen Basin - North	Irish	3246
Bowen Basin - North	Italian	751
Bowen Basin - North	Korean	52
Bowen Basin - North	Lebanese	9
Bowen Basin - North	Macedonian	9
Bowen Basin - North	Maltese	176
Bowen Basin - North	Maori	440
Bowen Basin - North	NZ	331
Bowen Basin - North	(Other)	2387
Bowen Basin - North	Polish	89
Bowen Basin - North	Russian	35
Bowen Basin - North	Samoan	82
Bowen Basin - North	Scottish	3163
Bowen Basin - North	Serbian	14
Bowen Basin - North	South African	153
Bowen Basin - North	Spanish	168
Bowen Basin - North	Sri Lankan	30
Bowen Basin - North	Vietnamese	67
Bowen Basin - North	Welsh	167
Mackay		11976
Mackay	Australian	46634
Mackay	Australian Aboriginal	5787
Mackay	Chinese	1181
Mackay	Croatian	158
Mackay	Dutch	1670
Mackay	English	46288
Mackay	Filipino	2475
Mackay	French	491
Mackay	German	7587
Mackay	Greek	301
Mackay	Hungarian	206
Mackay	Indian	984
Mackay	Irish	12689
Mackay	Italian	3836
Mackay	Korean	95
Mackay	Lebanese	59
Mackay	Macedonian	14
Mackay	Maltese	3860
Mackay	Maori	1019
Mackay	NZ	1123
Mackay	(Other)	9461
Mackay	Polish	441
Mackay	Russian	291
Mackay	Samoan	170
Mackay	Scottish	12515
Mackay	Serbian	87
Mackay	South African	842
Mackay	Spanish	387
Mackay	Sri Lankan	79
Mackay	Vietnamese	124
Mackay	Welsh	639
Whitsunday		2734
Whitsunday	Australian	8067
Whitsunday	Australian Aboriginal	698
Whitsunday	Chinese	237
Whitsunday	Croatian	57
Whitsunday	Dutch	385
Whitsunday	English	9638
Whitsunday	Filipino	238
Whitsunday	French	180
Whitsunday	German	1273
Whitsunday	Greek	90
Whitsunday	Hungarian	52
Whitsunday	Indian	118
Whitsunday	Irish	2456
Whitsunday	Italian	848
Whitsunday	Korean	29
Whitsunday	Lebanese	25
Whitsunday	Macedonian	8
Whitsunday	Maltese	136
Whitsunday	Maori	194
Whitsunday	NZ	320
Whitsunday	(Other)	1685
Whitsunday	Polish	129
Whitsunday	Russian	53
Whitsunday	Samoan	21
Whitsunday	Scottish	2353
Whitsunday	Serbian	22
Whitsunday	South African	106
Whitsunday	Spanish	175
Whitsunday	Sri Lankan	31
Whitsunday	Vietnamese	45
Whitsunday	Welsh	162
Bribie - Beachmere		1933
Bribie - Beachmere	Australian	12985
Bribie - Beachmere	Australian Aboriginal	1226
Bribie - Beachmere	Chinese	260
Bribie - Beachmere	Croatian	87
Bribie - Beachmere	Dutch	623
Bribie - Beachmere	English	17842
Bribie - Beachmere	Filipino	248
Bribie - Beachmere	French	259
Bribie - Beachmere	German	2408
Bribie - Beachmere	Greek	154
Bribie - Beachmere	Hungarian	146
Bribie - Beachmere	Indian	102
Bribie - Beachmere	Irish	4729
Bribie - Beachmere	Italian	704
Bribie - Beachmere	Korean	35
Bribie - Beachmere	Lebanese	22
Bribie - Beachmere	Macedonian	3
Bribie - Beachmere	Maltese	117
Bribie - Beachmere	Maori	310
Bribie - Beachmere	NZ	452
Bribie - Beachmere	(Other)	1967
Bribie - Beachmere	Polish	282
Bribie - Beachmere	Russian	92
Bribie - Beachmere	Samoan	57
Bribie - Beachmere	Scottish	4554
Bribie - Beachmere	Serbian	35
Bribie - Beachmere	South African	147
Bribie - Beachmere	Spanish	136
Bribie - Beachmere	Sri Lankan	17
Bribie - Beachmere	Vietnamese	29
Bribie - Beachmere	Welsh	339
Caboolture		5867
Caboolture	Australian	31679
Caboolture	Australian Aboriginal	4557
Caboolture	Chinese	1101
Caboolture	Croatian	176
