SA3_NAME16	Age	EnglishProficiency	SpeaksEnglishOnly	YearOfArrival.max	persons_born_overseas
Glen Eira	15-24		1	2015	176
Glen Eira	15-24		1	2016	46
Glen Eira	15-24		1	2017	47
Glen Eira	15-24		1	2018	74
Glen Eira	15-24		1	2019	83
Glen Eira	15-24		1	2020	50
Glen Eira	15-24		1	2021	27
Glen Eira	15-24	Speaks English not well or not at all	0	2005	5
Glen Eira	15-24	Speaks English not well or not at all	0	2010	5
Glen Eira	15-24	Speaks English not well or not at all	0	2015	7
Glen Eira	15-24	Speaks English not well or not at all	0	2016	10
Glen Eira	15-24	Speaks English not well or not at all	0	2017	9
Glen Eira	15-24	Speaks English not well or not at all	0	2018	15
Glen Eira	15-24	Speaks English not well or not at all	0	2019	49
Glen Eira	15-24	Speaks English not well or not at all	0	2020	15
Glen Eira	15-24	Speaks English well or very well	0		47
Glen Eira	15-24	Speaks English well or very well	0	2005	188
Glen Eira	15-24	Speaks English well or very well	0	2010	455
Glen Eira	15-24	Speaks English well or very well	0	2015	512
Glen Eira	15-24	Speaks English well or very well	0	2016	218
Glen Eira	15-24	Speaks English well or very well	0	2017	290
Glen Eira	15-24	Speaks English well or very well	0	2018	356
Glen Eira	15-24	Speaks English well or very well	0	2019	552
Glen Eira	15-24	Speaks English well or very well	0	2020	186
Glen Eira	15-24	Speaks English well or very well	0	2021	17
Glen Eira	25-34				22
Glen Eira	25-34			2010	3
Glen Eira	25-34			2017	8
Glen Eira	25-34			2018	4
Glen Eira	25-34		0		3
Glen Eira	25-34		1		50
Glen Eira	25-34		1	2005	973
Glen Eira	25-34		1	2010	390
Glen Eira	25-34		1	2015	813
Glen Eira	25-34		1	2016	242
Glen Eira	25-34		1	2017	272
Glen Eira	25-34		1	2018	331
Glen Eira	25-34		1	2019	258
Glen Eira	25-34		1	2020	98
Glen Eira	25-34		1	2021	29
Glen Eira	25-34	Speaks English not well or not at all	0		11
Glen Eira	25-34	Speaks English not well or not at all	0	2005	14
Glen Eira	25-34	Speaks English not well or not at all	0	2010	24
Glen Eira	25-34	Speaks English not well or not at all	0	2015	55
Glen Eira	25-34	Speaks English not well or not at all	0	2016	28
Glen Eira	25-34	Speaks English not well or not at all	0	2017	31
Glen Eira	25-34	Speaks English not well or not at all	0	2018	50
Glen Eira	25-34	Speaks English not well or not at all	0	2019	49
Glen Eira	25-34	Speaks English not well or not at all	0	2020	5
Glen Eira	25-34	Speaks English not well or not at all	0	2021	6
Glen Eira	25-34	Speaks English well or very well	0		76
Glen Eira	25-34	Speaks English well or very well	0	2005	675
Glen Eira	25-34	Speaks English well or very well	0	2010	1094
Glen Eira	25-34	Speaks English well or very well	0	2015	1806
Glen Eira	25-34	Speaks English well or very well	0	2016	582
Glen Eira	25-34	Speaks English well or very well	0	2017	742
Glen Eira	25-34	Speaks English well or very well	0	2018	879
Glen Eira	25-34	Speaks English well or very well	0	2019	798
Glen Eira	25-34	Speaks English well or very well	0	2020	194
Glen Eira	25-34	Speaks English well or very well	0	2021	41
Glen Eira	35-44				7
Glen Eira	35-44		0	2010	3
Glen Eira	35-44		1		48
Glen Eira	35-44		1	2005	1793
Glen Eira	35-44		1	2010	860
Glen Eira	35-44		1	2015	594
Glen Eira	35-44		1	2016	90
Glen Eira	35-44		1	2017	86
Glen Eira	35-44		1	2018	88
Glen Eira	35-44		1	2019	71
Glen Eira	35-44		1	2020	34
Glen Eira	35-44		1	2021	12
Glen Eira	35-44	Speaks English not well or not at all	0		12
Glen Eira	35-44	Speaks English not well or not at all	0	2005	33
Glen Eira	35-44	Speaks English not well or not at all	0	2010	81
Glen Eira	35-44	Speaks English not well or not at all	0	2015	108
Glen Eira	35-44	Speaks English not well or not at all	0	2016	33
Glen Eira	35-44	Speaks English not well or not at all	0	2017	44
Glen Eira	35-44	Speaks English not well or not at all	0	2018	51
Glen Eira	35-44	Speaks English not well or not at all	0	2019	60
Glen Eira	35-44	Speaks English not well or not at all	0	2020	21
Glen Eira	35-44	Speaks English not well or not at all	0	2021	13
Glen Eira	35-44	Speaks English well or very well	0		61
Glen Eira	35-44	Speaks English well or very well	0	2005	2168
Glen Eira	35-44	Speaks English well or very well	0	2010	2108
Glen Eira	35-44	Speaks English well or very well	0	2015	1488
Glen Eira	35-44	Speaks English well or very well	0	2016	327
Glen Eira	35-44	Speaks English well or very well	0	2017	307
Glen Eira	35-44	Speaks English well or very well	0	2018	354
Glen Eira	35-44	Speaks English well or very well	0	2019	328
Glen Eira	35-44	Speaks English well or very well	0	2020	97
Glen Eira	35-44	Speaks English well or very well	0	2021	68
Glen Eira	45-54		1		26
Glen Eira	45-54		1	2005	2810
Glen Eira	45-54		1	2010	454
Glen Eira	45-54		1	2015	207
Glen Eira	45-54		1	2016	25
Glen Eira	45-54		1	2017	38
Glen Eira	45-54		1	2018	29
Glen Eira	45-54		1	2019	24
Glen Eira	45-54		1	2020	13
Glen Eira	45-54		1	2021	6
Glen Eira	45-54	Speaks English not well or not at all	0		13
Glen Eira	45-54	Speaks English not well or not at all	0	2005	99
Glen Eira	45-54	Speaks English not well or not at all	0	2010	106
Glen Eira	45-54	Speaks English not well or not at all	0	2015	123
Glen Eira	45-54	Speaks English not well or not at all	0	2016	39
Glen Eira	45-54	Speaks English not well or not at all	0	2017	45
Glen Eira	45-54	Speaks English not well or not at all	0	2018	40
Glen Eira	45-54	Speaks English not well or not at all	0	2019	43
Glen Eira	45-54	Speaks English not well or not at all	0	2020	26
Glen Eira	45-54	Speaks English not well or not at all	0	2021	10
Glen Eira	45-54	Speaks English well or very well	0		22
Glen Eira	45-54	Speaks English well or very well	0	2005	2424
Glen Eira	45-54	Speaks English well or very well	0	2010	708
Glen Eira	45-54	Speaks English well or very well	0	2015	428
Glen Eira	45-54	Speaks English well or very well	0	2016	77
Glen Eira	45-54	Speaks English well or very well	0	2017	78
Glen Eira	45-54	Speaks English well or very well	0	2018	52
Glen Eira	45-54	Speaks English well or very well	0	2019	79
Glen Eira	45-54	Speaks English well or very well	0	2020	25
Glen Eira	45-54	Speaks English well or very well	0	2021	18
Glen Eira	55-64		0	2005	4
Glen Eira	55-64		1		41
Glen Eira	55-64		1	2005	2788
Glen Eira	55-64		1	2010	179
Glen Eira	55-64		1	2015	42
Glen Eira	55-64		1	2016	10
Glen Eira	55-64		1	2017	11
Glen Eira	55-64		1	2018	6
Glen Eira	55-64		1	2019	8
Glen Eira	55-64		1	2020	7
Glen Eira	55-64		1	2021	6
Glen Eira	55-64	Speaks English not well or not at all	0		16
Glen Eira	55-64	Speaks English not well or not at all	0	2005	323
Glen Eira	55-64	Speaks English not well or not at all	0	2010	96
Glen Eira	55-64	Speaks English not well or not at all	0	2015	122
Glen Eira	55-64	Speaks English not well or not at all	0	2016	18
Glen Eira	55-64	Speaks English not well or not at all	0	2017	23
Glen Eira	55-64	Speaks English not well or not at all	0	2018	34
Glen Eira	55-64	Speaks English not well or not at all	0	2019	68
Glen Eira	55-64	Speaks English not well or not at all	0	2020	41
Glen Eira	55-64	Speaks English not well or not at all	0	2021	7
Glen Eira	55-64	Speaks English well or very well	0		22
Glen Eira	55-64	Speaks English well or very well	0	2005	2595
Glen Eira	55-64	Speaks English well or very well	0	2010	169
Glen Eira	55-64	Speaks English well or very well	0	2015	83
Glen Eira	55-64	Speaks English well or very well	0	2016	12
Glen Eira	55-64	Speaks English well or very well	0	2017	16
Glen Eira	55-64	Speaks English well or very well	0	2018	11
Glen Eira	55-64	Speaks English well or very well	0	2019	16
Glen Eira	55-64	Speaks English well or very well	0	2020	14
Glen Eira	55-64	Speaks English well or very well	0	2021	6
Glen Eira	65-74				3
Glen Eira	65-74		0	2005	7
Glen Eira	65-74		0	2015	3
Glen Eira	65-74		1		36
Glen Eira	65-74		1	2005	3052
Glen Eira	65-74		1	2010	54
Glen Eira	65-74		1	2015	30
Glen Eira	65-74		1	2016	13
Glen Eira	65-74		1	2017	7
Glen Eira	65-74		1	2018	3
Glen Eira	65-74		1	2019	11
Glen Eira	65-74		1	2021	4
Glen Eira	65-74	Speaks English not well or not at all	0		18
Glen Eira	65-74	Speaks English not well or not at all	0	2005	518
Glen Eira	65-74	Speaks English not well or not at all	0	2010	80
Glen Eira	65-74	Speaks English not well or not at all	0	2015	122
Glen Eira	65-74	Speaks English not well or not at all	0	2016	32
Glen Eira	65-74	Speaks English not well or not at all	0	2017	15
Glen Eira	65-74	Speaks English not well or not at all	0	2018	26
Glen Eira	65-74	Speaks English not well or not at all	0	2019	65
Glen Eira	65-74	Speaks English not well or not at all	0	2020	25
Glen Eira	65-74	Speaks English not well or not at all	0	2021	6
Glen Eira	65-74	Speaks English well or very well	0		25
Glen Eira	65-74	Speaks English well or very well	0	2005	2415
Glen Eira	65-74	Speaks English well or very well	0	2010	46
Glen Eira	65-74	Speaks English well or very well	0	2015	27
Glen Eira	65-74	Speaks English well or very well	0	2016	10
Glen Eira	65-74	Speaks English well or very well	0	2017	4
Glen Eira	65-74	Speaks English well or very well	0	2018	3
Glen Eira	65-74	Speaks English well or very well	0	2019	14
Glen Eira	65-74	Speaks English well or very well	0	2020	14
Glen Eira	65-74	Speaks English well or very well	0	2021	5
Glen Eira	75-84				4
Glen Eira	75-84			2005	4
Glen Eira	75-84		0		3
Glen Eira	75-84		0	2005	6
Glen Eira	75-84		1		42
Glen Eira	75-84		1	2005	1587
Glen Eira	75-84		1	2010	42
Glen Eira	75-84		1	2015	21
Glen Eira	75-84		1	2018	9
Glen Eira	75-84		1	2019	3
Glen Eira	75-84		1	2021	3
Glen Eira	75-84	Speaks English not well or not at all	0		41
Glen Eira	75-84	Speaks English not well or not at all	0	2005	880
Glen Eira	75-84	Speaks English not well or not at all	0	2010	58
Glen Eira	75-84	Speaks English not well or not at all	0	2015	32
Glen Eira	75-84	Speaks English not well or not at all	0	2016	9
Glen Eira	75-84	Speaks English not well or not at all	0	2017	8
Glen Eira	75-84	Speaks English not well or not at all	0	2018	8
Glen Eira	75-84	Speaks English not well or not at all	0	2019	12
Glen Eira	75-84	Speaks English not well or not at all	0	2020	10
Glen Eira	75-84	Speaks English well or very well	0		30
Glen Eira	75-84	Speaks English well or very well	0	2005	1583
Glen Eira	75-84	Speaks English well or very well	0	2010	17
Glen Eira	75-84	Speaks English well or very well	0	2015	8
Glen Eira	75-84	Speaks English well or very well	0	2016	5
Glen Eira	75-84	Speaks English well or very well	0	2019	6
Glen Eira	85+				7
Glen Eira	85+			2005	4
Glen Eira	85+		0		15
Glen Eira	85+		0	2005	4
Glen Eira	85+		1		73
Glen Eira	85+		1	2005	775
Glen Eira	85+		1	2010	11
Glen Eira	85+		1	2015	4
Glen Eira	85+	Speaks English not well or not at all	0		72
Glen Eira	85+	Speaks English not well or not at all	0	2005	576
Glen Eira	85+	Speaks English not well or not at all	0	2010	12
Glen Eira	85+	Speaks English not well or not at all	0	2015	11
Glen Eira	85+	Speaks English not well or not at all	0	2018	4
Glen Eira	85+	Speaks English well or very well	0		42
Glen Eira	85+	Speaks English well or very well	0	2005	679
Glen Eira	85+	Speaks English well or very well	0	2015	4
Glen Eira	85+	Speaks English well or very well	0	2019	4
Kingston	0-14				3
Kingston	0-14		1		25
Kingston	0-14		1	2010	107
Kingston	0-14		1	2015	352
Kingston	0-14		1	2016	80
Kingston	0-14		1	2017	83
Kingston	0-14		1	2018	84
Kingston	0-14		1	2019	40
Kingston	0-14		1	2020	21
Kingston	0-14		1	2021	19
Kingston	0-14	Speaks English not well or not at all	0	2015	3
Kingston	0-14	Speaks English not well or not at all	0	2016	4
Kingston	0-14	Speaks English not well or not at all	0	2017	5
Kingston	0-14	Speaks English not well or not at all	0	2018	9
Kingston	0-14	Speaks English not well or not at all	0	2019	9
Kingston	0-14	Speaks English not well or not at all	0	2020	8
Kingston	0-14	Speaks English not well or not at all	0	2021	3
Kingston	0-14	Speaks English well or very well	0		16
Kingston	0-14	Speaks English well or very well	0	2010	43
Kingston	0-14	Speaks English well or very well	0	2015	268
Kingston	0-14	Speaks English well or very well	0	2016	105
Kingston	0-14	Speaks English well or very well	0	2017	77
Kingston	0-14	Speaks English well or very well	0	2018	70
Kingston	0-14	Speaks English well or very well	0	2019	85
Kingston	0-14	Speaks English well or very well	0	2020	22
Kingston	0-14	Speaks English well or very well	0	2021	10
Kingston	15-24				3
Kingston	15-24		1		13
Kingston	15-24		1	2005	247
Kingston	15-24		1	2010	369
Kingston	15-24		1	2015	163
Kingston	15-24		1	2016	22
Kingston	15-24		1	2017	32
Kingston	15-24		1	2018	24
Kingston	15-24		1	2019	30
Kingston	15-24		1	2020	8
Kingston	15-24		1	2021	4
Kingston	15-24	Speaks English not well or not at all	0	2015	4
Kingston	15-24	Speaks English not well or not at all	0	2018	7
Kingston	15-24	Speaks English not well or not at all	0	2019	12
Kingston	15-24	Speaks English well or very well	0		11
Kingston	15-24	Speaks English well or very well	0	2005	108
Kingston	15-24	Speaks English well or very well	0	2010	209
Kingston	15-24	Speaks English well or very well	0	2015	198
Kingston	15-24	Speaks English well or very well	0	2016	44
Kingston	15-24	Speaks English well or very well	0	2017	64
Kingston	15-24	Speaks English well or very well	0	2018	70
Kingston	15-24	Speaks English well or very well	0	2019	102
Kingston	15-24	Speaks English well or very well	0	2020	26
Kingston	15-24	Speaks English well or very well	0	2021	5
Kingston	25-34				3
Kingston	25-34		1		28
Kingston	25-34		1	2005	526
Kingston	25-34		1	2010	260
Kingston	25-34		1	2015	471
Kingston	25-34		1	2016	115
Kingston	25-34		1	2017	80
Kingston	25-34		1	2018	89
Kingston	25-34		1	2019	76
Kingston	25-34		1	2020	23
Kingston	25-34		1	2021	7
Kingston	25-34	Speaks English not well or not at all	0	2010	12
Kingston	25-34	Speaks English not well or not at all	0	2015	26
Kingston	25-34	Speaks English not well or not at all	0	2016	5
Kingston	25-34	Speaks English not well or not at all	0	2017	12
Kingston	25-34	Speaks English not well or not at all	0	2018	11
Kingston	25-34	Speaks English not well or not at all	0	2019	9
Kingston	25-34	Speaks English not well or not at all	0	2020	7
Kingston	25-34	Speaks English well or very well	0		23
Kingston	25-34	Speaks English well or very well	0	2005	344
Kingston	25-34	Speaks English well or very well	0	2010	467
Kingston	25-34	Speaks English well or very well	0	2015	550
Kingston	25-34	Speaks English well or very well	0	2016	142
Kingston	25-34	Speaks English well or very well	0	2017	123
Kingston	25-34	Speaks English well or very well	0	2018	171
Kingston	25-34	Speaks English well or very well	0	2019	122
Kingston	25-34	Speaks English well or very well	0	2020	51
Kingston	25-34	Speaks English well or very well	0	2021	17
Kingston	35-44				8
Kingston	35-44		0	2005	3
Kingston	35-44		1		36
Kingston	35-44		1	2005	1274
Kingston	35-44		1	2010	736
Kingston	35-44		1	2015	620
Kingston	35-44		1	2016	86
Kingston	35-44		1	2017	66
Kingston	35-44		1	2018	60
Kingston	35-44		1	2019	38
Kingston	35-44		1	2020	6
Kingston	35-44		1	2021	9
Kingston	35-44	Speaks English not well or not at all	0		5
Kingston	35-44	Speaks English not well or not at all	0	2005	22
Kingston	35-44	Speaks English not well or not at all	0	2010	43
Kingston	35-44	Speaks English not well or not at all	0	2015	40
Kingston	35-44	Speaks English not well or not at all	0	2016	27
Kingston	35-44	Speaks English not well or not at all	0	2017	11
Kingston	35-44	Speaks English not well or not at all	0	2018	12
Kingston	35-44	Speaks English not well or not at all	0	2019	13
Kingston	35-44	Speaks English not well or not at all	0	2020	5
Kingston	35-44	Speaks English well or very well	0		22
Kingston	35-44	Speaks English well or very well	0	2005	1024
Kingston	35-44	Speaks English well or very well	0	2010	1081
Kingston	35-44	Speaks English well or very well	0	2015	762
Kingston	35-44	Speaks English well or very well	0	2016	158
Kingston	35-44	Speaks English well or very well	0	2017	139
Kingston	35-44	Speaks English well or very well	0	2018	105
Kingston	35-44	Speaks English well or very well	0	2019	95
Kingston	35-44	Speaks English well or very well	0	2020	29
Kingston	35-44	Speaks English well or very well	0	2021	16
Kingston	45-54		0	2005	4
Kingston	45-54		1		38
Kingston	45-54		1	2005	2140
Kingston	45-54		1	2010	581
Kingston	45-54		1	2015	289
Kingston	45-54		1	2016	29
Kingston	45-54		1	2017	31
Kingston	45-54		1	2018	29
Kingston	45-54		1	2019	24
Kingston	45-54		1	2020	5
Kingston	45-54		1	2021	9
Kingston	45-54	Speaks English not well or not at all	0		4
Kingston	45-54	Speaks English not well or not at all	0	2005	81
Kingston	45-54	Speaks English not well or not at all	0	2010	56
Kingston	45-54	Speaks English not well or not at all	0	2015	59
Kingston	45-54	Speaks English not well or not at all	0	2016	9
Kingston	45-54	Speaks English not well or not at all	0	2017	17
Kingston	45-54	Speaks English not well or not at all	0	2018	17
Kingston	45-54	Speaks English not well or not at all	0	2019	13
Kingston	45-54	Speaks English not well or not at all	0	2020	6
Kingston	45-54	Speaks English well or very well	0		16
Kingston	45-54	Speaks English well or very well	0	2005	1538
Kingston	45-54	Speaks English well or very well	0	2010	431
Kingston	45-54	Speaks English well or very well	0	2015	246
Kingston	45-54	Speaks English well or very well	0	2016	37
Kingston	45-54	Speaks English well or very well	0	2017	22
Kingston	45-54	Speaks English well or very well	0	2018	31
Kingston	45-54	Speaks English well or very well	0	2019	21
Kingston	45-54	Speaks English well or very well	0	2020	4
Kingston	45-54	Speaks English well or very well	0	2021	3
Kingston	55-64				10
Kingston	55-64			2005	4
Kingston	55-64		1		33
Kingston	55-64		1	2005	2477
Kingston	55-64		1	2010	177
Kingston	55-64		1	2015	52
Kingston	55-64		1	2016	7
Kingston	55-64		1	2017	7
Kingston	55-64		1	2018	12
Kingston	55-64		1	2019	12
Kingston	55-64		1	2020	5
Kingston	55-64	Speaks English not well or not at all	0		13
Kingston	55-64	Speaks English not well or not at all	0	2005	242
Kingston	55-64	Speaks English not well or not at all	0	2010	52
Kingston	55-64	Speaks English not well or not at all	0	2015	56
Kingston	55-64	Speaks English not well or not at all	0	2016	10
Kingston	55-64	Speaks English not well or not at all	0	2017	13
Kingston	55-64	Speaks English not well or not at all	0	2018	13
Kingston	55-64	Speaks English not well or not at all	0	2019	24
Kingston	55-64	Speaks English not well or not at all	0	2020	11
Kingston	55-64	Speaks English well or very well	0		23
Kingston	55-64	Speaks English well or very well	0	2005	1785
Kingston	55-64	Speaks English well or very well	0	2010	115
Kingston	55-64	Speaks English well or very well	0	2015	48
Kingston	55-64	Speaks English well or very well	0	2016	5
Kingston	55-64	Speaks English well or very well	0	2018	7
Kingston	55-64	Speaks English well or very well	0	2019	4
Kingston	55-64	Speaks English well or very well	0	2020	8
Kingston	65-74				19
Kingston	65-74			2005	5
Kingston	65-74		0	2005	11
Kingston	65-74		1		33
Kingston	65-74		1	2005	2265
Kingston	65-74		1	2010	39
Kingston	65-74		1	2015	30
Kingston	65-74		1	2016	3
Kingston	65-74		1	2018	5
Kingston	65-74		1	2019	12
Kingston	65-74		1	2020	6
Kingston	65-74	Speaks English not well or not at all	0		15
Kingston	65-74	Speaks English not well or not at all	0	2005	320
Kingston	65-74	Speaks English not well or not at all	0	2010	46
Kingston	65-74	Speaks English not well or not at all	0	2015	77
Kingston	65-74	Speaks English not well or not at all	0	2016	17
Kingston	65-74	Speaks English not well or not at all	0	2017	16
Kingston	65-74	Speaks English not well or not at all	0	2018	12
Kingston	65-74	Speaks English not well or not at all	0	2019	35
Kingston	65-74	Speaks English not well or not at all	0	2020	16
Kingston	65-74	Speaks English well or very well	0		27
Kingston	65-74	Speaks English well or very well	0	2005	1485
Kingston	65-74	Speaks English well or very well	0	2010	27
Kingston	65-74	Speaks English well or very well	0	2015	17
Kingston	65-74	Speaks English well or very well	0	2016	5
Kingston	65-74	Speaks English well or very well	0	2018	11
Kingston	65-74	Speaks English well or very well	0	2019	3
Kingston	65-74	Speaks English well or very well	0	2020	9
Kingston	75-84				31
Kingston	75-84			2005	6
Kingston	75-84		0	2005	4
Kingston	75-84		1		58
Kingston	75-84		1	2005	1378
Kingston	75-84		1	2010	31
Kingston	75-84		1	2015	16
Kingston	75-84		1	2018	10
Kingston	75-84		1	2019	3
Kingston	75-84		1	2020	3
Kingston	75-84	Speaks English not well or not at all	0		13
Kingston	75-84	Speaks English not well or not at all	0	2005	433
Kingston	75-84	Speaks English not well or not at all	0	2010	20
Kingston	75-84	Speaks English not well or not at all	0	2015	30
Kingston	75-84	Speaks English not well or not at all	0	2016	8
Kingston	75-84	Speaks English not well or not at all	0	2017	5
Kingston	75-84	Speaks English not well or not at all	0	2019	11
Kingston	75-84	Speaks English not well or not at all	0	2020	4
Kingston	75-84	Speaks English well or very well	0		19
Kingston	75-84	Speaks English well or very well	0	2005	944
Kingston	75-84	Speaks English well or very well	0	2010	16
Kingston	75-84	Speaks English well or very well	0	2015	11
Kingston	75-84	Speaks English well or very well	0	2016	6
Kingston	85+				13
Kingston	85+			2005	6
Kingston	85+		1		50
Kingston	85+		1	2005	498
Kingston	85+		1	2015	3
Kingston	85+		1	2018	4
Kingston	85+	Speaks English not well or not at all	0		18
Kingston	85+	Speaks English not well or not at all	0	2005	235
Kingston	85+	Speaks English not well or not at all	0	2010	11
Kingston	85+	Speaks English not well or not at all	0	2015	4
Kingston	85+	Speaks English well or very well	0		20
Kingston	85+	Speaks English well or very well	0	2005	345
Stonnington - East	0-14				10
Stonnington - East	0-14		1		12
Stonnington - East	0-14		1	2010	43
Stonnington - East	0-14		1	2015	116
Stonnington - East	0-14		1	2016	25
Stonnington - East	0-14		1	2017	20
Stonnington - East	0-14		1	2018	15
Stonnington - East	0-14		1	2019	30
Stonnington - East	0-14		1	2020	28
Stonnington - East	0-14		1	2021	3
Stonnington - East	0-14	Speaks English not well or not at all	0	2018	4
Stonnington - East	0-14	Speaks English not well or not at all	0	2019	6
Stonnington - East	0-14	Speaks English not well or not at all	0	2021	11
Stonnington - East	0-14	Speaks English well or very well	0		3
Stonnington - East	0-14	Speaks English well or very well	0	2010	9
Stonnington - East	0-14	Speaks English well or very well	0	2015	74
Stonnington - East	0-14	Speaks English well or very well	0	2016	23
Stonnington - East	0-14	Speaks English well or very well	0	2017	23
Stonnington - East	0-14	Speaks English well or very well	0	2018	34
Stonnington - East	0-14	Speaks English well or very well	0	2019	34
Stonnington - East	0-14	Speaks English well or very well	0	2020	21
Stonnington - East	0-14	Speaks English well or very well	0	2021	3
Stonnington - East	15-24		1		11
Stonnington - East	15-24		1	2005	123
Stonnington - East	15-24		1	2010	112
Stonnington - East	15-24		1	2015	48
Stonnington - East	15-24		1	2016	11
Stonnington - East	15-24		1	2017	15
Stonnington - East	15-24		1	2018	19
Stonnington - East	15-24		1	2019	29
Stonnington - East	15-24		1	2020	7
Stonnington - East	15-24		1	2021	5
Stonnington - East	15-24	Speaks English not well or not at all	0	2017	3
Stonnington - East	15-24	Speaks English not well or not at all	0	2018	9
Stonnington - East	15-24	Speaks English not well or not at all	0	2019	22
Stonnington - East	15-24	Speaks English not well or not at all	0	2020	6
Stonnington - East	15-24	Speaks English well or very well	0		11
Stonnington - East	15-24	Speaks English well or very well	0	2005	37
Stonnington - East	15-24	Speaks English well or very well	0	2010	71
Stonnington - East	15-24	Speaks English well or very well	0	2015	98
Stonnington - East	15-24	Speaks English well or very well	0	2016	48
Stonnington - East	15-24	Speaks English well or very well	0	2017	82
Stonnington - East	15-24	Speaks English well or very well	0	2018	90
Stonnington - East	15-24	Speaks English well or very well	0	2019	157
Stonnington - East	15-24	Speaks English well or very well	0	2020	74
Stonnington - East	15-24	Speaks English well or very well	0	2021	7
Stonnington - East	25-34				3
Stonnington - East	25-34			2019	3
Stonnington - East	25-34		0	2015	3
Stonnington - East	25-34		1		3
Stonnington - East	25-34		1	2005	220
Stonnington - East	25-34		1	2010	97
Stonnington - East	25-34		1	2015	152
Stonnington - East	25-34		1	2016	39
Stonnington - East	25-34		1	2017	43
Stonnington - East	25-34		1	2018	54
Stonnington - East	25-34		1	2019	65
Stonnington - East	25-34		1	2020	18
Stonnington - East	25-34		1	2021	8
Stonnington - East	25-34	Speaks English not well or not at all	0	2005	4
Stonnington - East	25-34	Speaks English not well or not at all	0	2010	7
Stonnington - East	25-34	Speaks English not well or not at all	0	2015	16
Stonnington - East	25-34	Speaks English not well or not at all	0	2016	6
Stonnington - East	25-34	Speaks English not well or not at all	0	2017	5
Stonnington - East	25-34	Speaks English not well or not at all	0	2018	24
Stonnington - East	25-34	Speaks English not well or not at all	0	2019	11
Stonnington - East	25-34	Speaks English well or very well	0		13
Stonnington - East	25-34	Speaks English well or very well	0	2005	165
Stonnington - East	25-34	Speaks English well or very well	0	2010	221
Stonnington - East	25-34	Speaks English well or very well	0	2015	400
Stonnington - East	25-34	Speaks English well or very well	0	2016	137
Stonnington - East	25-34	Speaks English well or very well	0	2017	213
Stonnington - East	25-34	Speaks English well or very well	0	2018	227
Stonnington - East	25-34	Speaks English well or very well	0	2019	244
Stonnington - East	25-34	Speaks English well or very well	0	2020	56
Stonnington - East	25-34	Speaks English well or very well	0	2021	13
Stonnington - East	35-44				3
Stonnington - East	35-44		1		10
Stonnington - East	35-44		1	2005	430
Stonnington - East	35-44		1	2010	146
Stonnington - East	35-44		1	2015	129
Stonnington - East	35-44		1	2016	15
Stonnington - East	35-44		1	2017	13
Stonnington - East	35-44		1	2018	10
Stonnington - East	35-44		1	2019	19
Stonnington - East	35-44		1	2020	9
Stonnington - East	35-44		1	2021	3
Stonnington - East	35-44	Speaks English not well or not at all	0		4
Stonnington - East	35-44	Speaks English not well or not at all	0	2005	3
Stonnington - East	35-44	Speaks English not well or not at all	0	2010	12
Stonnington - East	35-44	Speaks English not well or not at all	0	2015	19
Stonnington - East	35-44	Speaks English not well or not at all	0	2016	3
Stonnington - East	35-44	Speaks English not well or not at all	0	2017	6
Stonnington - East	35-44	Speaks English not well or not at all	0	2018	5
Stonnington - East	35-44	Speaks English not well or not at all	0	2019	9
Stonnington - East	35-44	Speaks English not well or not at all	0	2020	5
Stonnington - East	35-44	Speaks English well or very well	0		5
Stonnington - East	35-44	Speaks English well or very well	0	2005	435
Stonnington - East	35-44	Speaks English well or very well	0	2010	343
Stonnington - East	35-44	Speaks English well or very well	0	2015	222
Stonnington - East	35-44	Speaks English well or very well	0	2016	63
Stonnington - East	35-44	Speaks English well or very well	0	2017	58
Stonnington - East	35-44	Speaks English well or very well	0	2018	66
Stonnington - East	35-44	Speaks English well or very well	0	2019	65
Stonnington - East	35-44	Speaks English well or very well	0	2020	14
Stonnington - East	35-44	Speaks English well or very well	0	2021	12
Stonnington - East	45-54		1		19
Stonnington - East	45-54		1	2005	633
Stonnington - East	45-54		1	2010	76
Stonnington - East	45-54		1	2015	38
Stonnington - East	45-54		1	2017	5
Stonnington - East	45-54		1	2018	4
Stonnington - East	45-54		1	2019	3
Stonnington - East	45-54	Speaks English not well or not at all	0	2005	7
Stonnington - East	45-54	Speaks English not well or not at all	0	2010	15
Stonnington - East	45-54	Speaks English not well or not at all	0	2015	32
Stonnington - East	45-54	Speaks English not well or not at all	0	2016	5
Stonnington - East	45-54	Speaks English not well or not at all	0	2017	8
Stonnington - East	45-54	Speaks English not well or not at all	0	2018	15
Stonnington - East	45-54	Speaks English not well or not at all	0	2019	7
Stonnington - East	45-54	Speaks English not well or not at all	0	2020	4
Stonnington - East	45-54	Speaks English well or very well	0		6
Stonnington - East	45-54	Speaks English well or very well	0	2005	398
Stonnington - East	45-54	Speaks English well or very well	0	2010	98
Stonnington - East	45-54	Speaks English well or very well	0	2015	49
Stonnington - East	45-54	Speaks English well or very well	0	2016	10
Stonnington - East	45-54	Speaks English well or very well	0	2017	12
Stonnington - East	45-54	Speaks English well or very well	0	2018	4
Stonnington - East	45-54	Speaks English well or very well	0	2019	12
Stonnington - East	45-54	Speaks English well or very well	0	2020	9
Stonnington - East	55-64		1		3
Stonnington - East	55-64		1	2005	699
Stonnington - East	55-64		1	2010	25
