SED_NAME16	Ancestry	responses
Murrumba	Australian Aboriginal	2484
Murrumba	Chinese	1004
Murrumba	Croatian	124
Murrumba	Dutch	1022
Murrumba	English	26464
Murrumba	Filipino	1674
Murrumba	French	417
Murrumba	German	3585
Murrumba	Greek	255
Murrumba	Hungarian	173
Murrumba	Indian	2763
Murrumba	Irish	6388
Murrumba	Italian	1675
Murrumba	Korean	295
Murrumba	Lebanese	81
Murrumba	Macedonian	46
Murrumba	Maltese	263
Murrumba	Maori	1635
Murrumba	NZ	1270
Murrumba	(Other)	8355
Murrumba	Polish	402
Murrumba	Russian	204
Murrumba	Samoan	1287
Murrumba	Scottish	6516
Murrumba	Serbian	65
Murrumba	South African	686
Murrumba	Spanish	318
Murrumba	Sri Lankan	140
Murrumba	Vietnamese	164
Murrumba	Welsh	509
Nanango		4740
Nanango	Australian	20651
Nanango	Australian Aboriginal	3739
Nanango	Chinese	344
Nanango	Croatian	56
Nanango	Dutch	655
Nanango	English	21181
Nanango	Filipino	1006
Nanango	French	201
Nanango	German	5221
Nanango	Greek	102
Nanango	Hungarian	92
Nanango	Indian	136
Nanango	Irish	5302
Nanango	Italian	617
Nanango	Korean	43
Nanango	Lebanese	37
Nanango	Macedonian	9
Nanango	Maltese	84
Nanango	Maori	208
Nanango	NZ	380
Nanango	(Other)	2146
Nanango	Polish	189
Nanango	Russian	68
Nanango	Samoan	50
Nanango	Scottish	5240
Nanango	Serbian	27
Nanango	South African	129
Nanango	Spanish	125
Nanango	Sri Lankan	14
Nanango	Vietnamese	100
Nanango	Welsh	237
Nicklin		2991
Nicklin	Australian	18997
Nicklin	Australian Aboriginal	1488
Nicklin	Chinese	398
Nicklin	Croatian	134
Nicklin	Dutch	1104
Nicklin	English	22981
Nicklin	Filipino	360
Nicklin	French	354
Nicklin	German	3510
Nicklin	Greek	169
Nicklin	Hungarian	117
Nicklin	Indian	248
Nicklin	Irish	6149
Nicklin	Italian	1041
Nicklin	Korean	37
Nicklin	Lebanese	40
Nicklin	Macedonian	14
Nicklin	Maltese	152
Nicklin	Maori	314
Nicklin	NZ	607
Nicklin	(Other)	3384
Nicklin	Polish	271
Nicklin	Russian	89
Nicklin	Samoan	61
Nicklin	Scottish	6152
Nicklin	Serbian	24
Nicklin	South African	324
Nicklin	Spanish	168
Nicklin	Sri Lankan	45
Nicklin	Vietnamese	44
Nicklin	Welsh	418
Ninderry		2660
Ninderry	Australian	20289
Ninderry	Australian Aboriginal	1206
Ninderry	Chinese	462
Ninderry	Croatian	169
Ninderry	Dutch	1205
Ninderry	English	26228
Ninderry	Filipino	365
Ninderry	French	517
Ninderry	German	3861
Ninderry	Greek	296
Ninderry	Hungarian	180
Ninderry	Indian	328
Ninderry	Irish	7220
Ninderry	Italian	1589
Ninderry	Korean	97
Ninderry	Lebanese	63
Ninderry	Macedonian	18
Ninderry	Maltese	244
Ninderry	Maori	343
Ninderry	NZ	792
Ninderry	(Other)	4321
Ninderry	Polish	411
Ninderry	Russian	166
Ninderry	Samoan	80
Ninderry	Scottish	7265
Ninderry	Serbian	90
Ninderry	South African	548
Ninderry	Spanish	247
Ninderry	Sri Lankan	66
Ninderry	Vietnamese	46
Ninderry	Welsh	512
Noosa		3096
Noosa	Australian	15831
Noosa	Australian Aboriginal	710
Noosa	Chinese	349
Noosa	Croatian	127
Noosa	Dutch	978
Noosa	English	22709
Noosa	Filipino	315
Noosa	French	639
Noosa	German	3096
Noosa	Greek	295
Noosa	Hungarian	182
Noosa	Indian	200
Noosa	Irish	6749
Noosa	Italian	1432
Noosa	Korean	67
Noosa	Lebanese	82
Noosa	Macedonian	22
Noosa	Maltese	166
Noosa	Maori	268
Noosa	NZ	583
Noosa	(Other)	3735
Noosa	Polish	387
Noosa	Russian	146
Noosa	Samoan	24
Noosa	Scottish	6598
Noosa	Serbian	73
Noosa	South African	390
Noosa	Spanish	275
Noosa	Sri Lankan	53
Noosa	Vietnamese	59
Noosa	Welsh	446
Nudgee		2675
Nudgee	Australian	18218
Nudgee	Australian Aboriginal	1416
Nudgee	Chinese	1490
Nudgee	Croatian	197
Nudgee	Dutch	816
Nudgee	English	20262
Nudgee	Filipino	1279
Nudgee	French	405
Nudgee	German	3276
Nudgee	Greek	291
Nudgee	Hungarian	170
Nudgee	Indian	2053
Nudgee	Irish	7779
Nudgee	Italian	2069
Nudgee	Korean	231
Nudgee	Lebanese	142
Nudgee	Macedonian	25
Nudgee	Maltese	207
Nudgee	Maori	706
Nudgee	NZ	740
Nudgee	(Other)	8134
Nudgee	Polish	456
Nudgee	Russian	220
Nudgee	Samoan	408
Nudgee	Scottish	6067
Nudgee	Serbian	92
Nudgee	South African	251
Nudgee	Spanish	324
Nudgee	Sri Lankan	142
Nudgee	Vietnamese	264
Nudgee	Welsh	415
Oodgeroo		1664
Oodgeroo	Australian	14421
Oodgeroo	Australian Aboriginal	1092
Oodgeroo	Chinese	949
Oodgeroo	Croatian	223
Oodgeroo	Dutch	1057
Oodgeroo	English	20843
Oodgeroo	Filipino	315
Oodgeroo	French	276
Oodgeroo	German	2633
Oodgeroo	Greek	323
Oodgeroo	Hungarian	142
Oodgeroo	Indian	449
Oodgeroo	Irish	5746
Oodgeroo	Italian	1169
Oodgeroo	Korean	67
Oodgeroo	Lebanese	85
Oodgeroo	Macedonian	27
Oodgeroo	Maltese	198
Oodgeroo	Maori	525
Oodgeroo	NZ	711
Oodgeroo	(Other)	3552
Oodgeroo	Polish	388
Oodgeroo	Russian	218
Oodgeroo	Samoan	100
Oodgeroo	Scottish	5783
Oodgeroo	Serbian	95
Oodgeroo	South African	699
Oodgeroo	Spanish	190
Oodgeroo	Sri Lankan	66
Oodgeroo	Vietnamese	104
Oodgeroo	Welsh	482
Pine Rivers		2366
Pine Rivers	Australian	21070
Pine Rivers	Australian Aboriginal	1451
Pine Rivers	Chinese	780
Pine Rivers	Croatian	127
Pine Rivers	Dutch	1078
Pine Rivers	English	23430
Pine Rivers	Filipino	989
Pine Rivers	French	366
Pine Rivers	German	3468
Pine Rivers	Greek	214
Pine Rivers	Hungarian	172
Pine Rivers	Indian	1067
Pine Rivers	Irish	6518
Pine Rivers	Italian	1521
Pine Rivers	Korean	46
Pine Rivers	Lebanese	69
Pine Rivers	Macedonian	8
Pine Rivers	Maltese	198
Pine Rivers	Maori	616
Pine Rivers	NZ	798
Pine Rivers	(Other)	5154
Pine Rivers	Polish	340
Pine Rivers	Russian	169
Pine Rivers	Samoan	399
Pine Rivers	Scottish	6544
Pine Rivers	Serbian	48
Pine Rivers	South African	624
Pine Rivers	Spanish	211
Pine Rivers	Sri Lankan	103
Pine Rivers	Vietnamese	63
Pine Rivers	Welsh	441
Pumicestone		2887
Pumicestone	Australian	19339
Pumicestone	Australian Aboriginal	2012
Pumicestone	Chinese	455
Pumicestone	Croatian	108
Pumicestone	Dutch	909
Pumicestone	English	24078
Pumicestone	Filipino	553
Pumicestone	French	344
Pumicestone	German	3285
Pumicestone	Greek	188
Pumicestone	Hungarian	180
Pumicestone	Indian	217
Pumicestone	Irish	6041
Pumicestone	Italian	983
Pumicestone	Korean	63
Pumicestone	Lebanese	42
Pumicestone	Macedonian	11
Pumicestone	Maltese	181
Pumicestone	Maori	508
Pumicestone	NZ	670
Pumicestone	(Other)	3091
Pumicestone	Polish	329
Pumicestone	Russian	126
Pumicestone	Samoan	182
Pumicestone	Scottish	5973
Pumicestone	Serbian	41
Pumicestone	South African	249
Pumicestone	Spanish	185
Pumicestone	Sri Lankan	36
Pumicestone	Vietnamese	59
Pumicestone	Welsh	446
Redcliffe		3133
Redcliffe	Australian	18021
Redcliffe	Australian Aboriginal	1661
Redcliffe	Chinese	697
Redcliffe	Croatian	148
Redcliffe	Dutch	1023
Redcliffe	English	23418
Redcliffe	Filipino	652
Redcliffe	French	413
Redcliffe	German	3150
Redcliffe	Greek	290
Redcliffe	Hungarian	177
Redcliffe	Indian	294
Redcliffe	Irish	7260
Redcliffe	Italian	1301
Redcliffe	Korean	35
Redcliffe	Lebanese	109
Redcliffe	Macedonian	21
Redcliffe	Maltese	226
Redcliffe	Maori	925
Redcliffe	NZ	838
Redcliffe	(Other)	4081
Redcliffe	Polish	387
Redcliffe	Russian	236
Redcliffe	Samoan	419
Redcliffe	Scottish	6375
Redcliffe	Serbian	114
Redcliffe	South African	382
Redcliffe	Spanish	259
Redcliffe	Sri Lankan	66
Redcliffe	Vietnamese	103
Redcliffe	Welsh	515
Redlands		2489
Redlands	Australian	19558
Redlands	Australian Aboriginal	1562
Redlands	Chinese	491
Redlands	Croatian	199
Redlands	Dutch	1127
Redlands	English	24842
Redlands	Filipino	539
Redlands	French	378
Redlands	German	3216
Redlands	Greek	316
Redlands	Hungarian	163
Redlands	Indian	418
Redlands	Irish	6427
Redlands	Italian	1276
Redlands	Korean	63
Redlands	Lebanese	106
Redlands	Macedonian	23
Redlands	Maltese	238
Redlands	Maori	738
Redlands	NZ	980
Redlands	(Other)	3930
Redlands	Polish	427
Redlands	Russian	195
Redlands	Samoan	134
Redlands	Scottish	6685
Redlands	Serbian	79
Redlands	South African	654
Redlands	Spanish	189
Redlands	Sri Lankan	49
Redlands	Vietnamese	61
Redlands	Welsh	474
Rockhampton		4225
Rockhampton	Australian	22418
Rockhampton	Australian Aboriginal	4538
Rockhampton	Chinese	748
Rockhampton	Croatian	54
Rockhampton	Dutch	583
Rockhampton	English	21118
Rockhampton	Filipino	785
Rockhampton	French	183
Rockhampton	German	3482
Rockhampton	Greek	137
Rockhampton	Hungarian	43
Rockhampton	Indian	513
Rockhampton	Irish	5867
Rockhampton	Italian	740
Rockhampton	Korean	36
Rockhampton	Lebanese	24
Rockhampton	Macedonian	5
Rockhampton	Maltese	126
Rockhampton	Maori	347
Rockhampton	NZ	382
Rockhampton	(Other)	3649
Rockhampton	Polish	139
Rockhampton	Russian	87
Rockhampton	Samoan	74
Rockhampton	Scottish	5282
Rockhampton	Serbian	9
Rockhampton	South African	170
Rockhampton	Spanish	137
Rockhampton	Sri Lankan	62
Rockhampton	Vietnamese	143
Rockhampton	Welsh	233
Sandgate		2028
Sandgate	Australian	18142
Sandgate	Australian Aboriginal	1436
Sandgate	Chinese	1246
Sandgate	Croatian	135
Sandgate	Dutch	805
Sandgate	English	20569
Sandgate	Filipino	1654
Sandgate	French	338
Sandgate	German	3215
Sandgate	Greek	268
Sandgate	Hungarian	148
Sandgate	Indian	2453
Sandgate	Irish	6910
Sandgate	Italian	1556
Sandgate	Korean	115
Sandgate	Lebanese	77
Sandgate	Macedonian	20
Sandgate	Maltese	172
Sandgate	Maori	654
Sandgate	NZ	842
Sandgate	(Other)	7158
Sandgate	Polish	422
Sandgate	Russian	209
Sandgate	Samoan	463
Sandgate	Scottish	5857
Sandgate	Serbian	70
Sandgate	South African	309
Sandgate	Spanish	291
Sandgate	Sri Lankan	152
Sandgate	Vietnamese	128
Sandgate	Welsh	420
Scenic Rim		4008
Scenic Rim	Australian	21164
Scenic Rim	Australian Aboriginal	1955
Scenic Rim	Chinese	333
Scenic Rim	Croatian	132
Scenic Rim	Dutch	1004
Scenic Rim	English	24347
Scenic Rim	Filipino	270
Scenic Rim	French	311
Scenic Rim	German	5022
Scenic Rim	Greek	192
Scenic Rim	Hungarian	122
Scenic Rim	Indian	158
Scenic Rim	Irish	6443
Scenic Rim	Italian	984
Scenic Rim	Korean	127
Scenic Rim	Lebanese	36
Scenic Rim	Macedonian	27
Scenic Rim	Maltese	154
Scenic Rim	Maori	332
Scenic Rim	NZ	683
Scenic Rim	(Other)	2985
Scenic Rim	Polish	321
Scenic Rim	Russian	155
Scenic Rim	Samoan	63
Scenic Rim	Scottish	6259
Scenic Rim	Serbian	55
Scenic Rim	South African	219
Scenic Rim	Spanish	163
Scenic Rim	Sri Lankan	28
Scenic Rim	Vietnamese	18
Scenic Rim	Welsh	384
South Brisbane		4963
South Brisbane	Australian	14123
South Brisbane	Australian Aboriginal	892
South Brisbane	Chinese	6972
South Brisbane	Croatian	286
South Brisbane	Dutch	1000
South Brisbane	English	19048
South Brisbane	Filipino	1062
South Brisbane	French	711
South Brisbane	German	3171
South Brisbane	Greek	1811
South Brisbane	Hungarian	231
South Brisbane	Indian	1989
South Brisbane	Irish	7871
South Brisbane	Italian	2520
South Brisbane	Korean	949
South Brisbane	Lebanese	238
South Brisbane	Macedonian	65
South Brisbane	Maltese	201
South Brisbane	Maori	462
South Brisbane	NZ	633
South Brisbane	(Other)	10813
South Brisbane	Polish	558
South Brisbane	Russian	508
South Brisbane	Samoan	165
South Brisbane	Scottish	6228
South Brisbane	Serbian	293
South Brisbane	South African	357
South Brisbane	Spanish	731
South Brisbane	Sri Lankan	270
South Brisbane	Vietnamese	1300
South Brisbane	Welsh	471
Southern Downs		4193
Southern Downs	Australian	20270
Southern Downs	Australian Aboriginal	2699
Southern Downs	Chinese	388
Southern Downs	Croatian	94
Southern Downs	Dutch	574
Southern Downs	English	20149
Southern Downs	Filipino	525
Southern Downs	French	160
Southern Downs	German	3437
Southern Downs	Greek	94
Southern Downs	Hungarian	67
Southern Downs	Indian	193
Southern Downs	Irish	6416
Southern Downs	Italian	1634
Southern Downs	Korean	79
Southern Downs	Lebanese	19
Southern Downs	Macedonian	10
Southern Downs	Maltese	67
Southern Downs	Maori	181
Southern Downs	NZ	310
Southern Downs	(Other)	2137
Southern Downs	Polish	187
Southern Downs	Russian	74
Southern Downs	Samoan	16
Southern Downs	Scottish	5581
Southern Downs	Serbian	29
Southern Downs	South African	135
Southern Downs	Spanish	137
Southern Downs	Sri Lankan	8
Southern Downs	Vietnamese	39
Southern Downs	Welsh	192
Southport		4500
Southport	Australian	14490
Southport	Australian Aboriginal	1010
Southport	Chinese	3606
Southport	Croatian	369
Southport	Dutch	757
Southport	English	19697
Southport	Filipino	1228
Southport	French	457
Southport	German	2429
Southport	Greek	540
Southport	Hungarian	237
Southport	Indian	1171
Southport	Irish	5705
Southport	Italian	1616
Southport	Korean	1319
Southport	Lebanese	189
Southport	Macedonian	97
Southport	Maltese	192
Southport	Maori	1035
Southport	NZ	992
Southport	(Other)	8455
Southport	Polish	453
Southport	Russian	387
Southport	Samoan	202
Southport	Scottish	4972
Southport	Serbian	215
Southport	South African	318
Southport	Spanish	451
Southport	Sri Lankan	119
Southport	Vietnamese	350
Southport	Welsh	381
Springwood		1934
Springwood	Australian	17602
Springwood	Australian Aboriginal	1041
Springwood	Chinese	2025
Springwood	Croatian	229
Springwood	Dutch	1023
Springwood	English	20695
Springwood	Filipino	719
Springwood	French	416
Springwood	German	2997
Springwood	Greek	433
Springwood	Hungarian	243
Springwood	Indian	1276
Springwood	Irish	5579
Springwood	Italian	1331
Springwood	Korean	784
Springwood	Lebanese	175
Springwood	Macedonian	46
Springwood	Maltese	219
Springwood	Maori	1093
Springwood	NZ	1036
Springwood	(Other)	6467
Springwood	Polish	525
Springwood	Russian	295
Springwood	Samoan	432
Springwood	Scottish	5614
Springwood	Serbian	217
Springwood	South African	649
Springwood	Spanish	266
Springwood	Sri Lankan	153
Springwood	Vietnamese	221
Springwood	Welsh	392
Stafford		2794
Stafford	Australian	18722
Stafford	Australian Aboriginal	1243
Stafford	Chinese	1837
Stafford	Croatian	180
Stafford	Dutch	853
Stafford	English	21177
Stafford	Filipino	1162
Stafford	French	398
Stafford	German	3210
Stafford	Greek	438
Stafford	Hungarian	152
Stafford	Indian	1517
Stafford	Irish	8684
Stafford	Italian	3170
Stafford	Korean	341
Stafford	Lebanese	116
Stafford	Macedonian	37
Stafford	Maltese	206
Stafford	Maori	398
Stafford	NZ	671
Stafford	(Other)	6800
Stafford	Polish	465
Stafford	Russian	209
Stafford	Samoan	182
Stafford	Scottish	6604
Stafford	Serbian	85
Stafford	South African	315
Stafford	Spanish	294
Stafford	Sri Lankan	188
Stafford	Vietnamese	248
Stafford	Welsh	459
Stretton		2839
Stretton	Australian	8804
Stretton	Australian Aboriginal	622
Stretton	Chinese	16231
Stretton	Croatian	339
Stretton	Dutch	437
Stretton	English	9782
Stretton	Filipino	1167
Stretton	French	154
Stretton	German	1535
Stretton	Greek	632
Stretton	Hungarian	148
Stretton	Indian	4781
Stretton	Irish	2527
Stretton	Italian	799
Stretton	Korean	1992
Stretton	Lebanese	258
Stretton	Macedonian	126
Stretton	Maltese	53
Stretton	Maori	863
Stretton	NZ	432
Stretton	(Other)	13284
Stretton	Polish	276
Stretton	Russian	176
Stretton	Samoan	756
Stretton	Scottish	2342
Stretton	Serbian	436
Stretton	South African	382
Stretton	Spanish	285
Stretton	Sri Lankan	168
Stretton	Vietnamese	1409
Stretton	Welsh	177
Surfers Paradise		5942
Surfers Paradise	Australian	12993
Surfers Paradise	Australian Aboriginal	641
Surfers Paradise	Chinese	2508
Surfers Paradise	Croatian	411
Surfers Paradise	Dutch	795
Surfers Paradise	English	19159
Surfers Paradise	Filipino	732
Surfers Paradise	French	561
Surfers Paradise	German	2499
Surfers Paradise	Greek	761
Surfers Paradise	Hungarian	290
Surfers Paradise	Indian	1072
Surfers Paradise	Irish	5768
Surfers Paradise	Italian	2676
Surfers Paradise	Korean	280
Surfers Paradise	Lebanese	239
Surfers Paradise	Macedonian	158
Surfers Paradise	Maltese	289
Surfers Paradise	Maori	562
Surfers Paradise	NZ	779
Surfers Paradise	(Other)	8185
Surfers Paradise	Polish	519
Surfers Paradise	Russian	391
Surfers Paradise	Samoan	90
Surfers Paradise	Scottish	5076
Surfers Paradise	Serbian	283
Surfers Paradise	South African	399
Surfers Paradise	Spanish	699
Surfers Paradise	Sri Lankan	67
Surfers Paradise	Vietnamese	259
Surfers Paradise	Welsh	338
Theodore		3139
Theodore	Australian	19541
Theodore	Australian Aboriginal	1524
Theodore	Chinese	1481
Theodore	Croatian	352
Theodore	Dutch	1022
Theodore	English	25238
Theodore	Filipino	791
Theodore	French	374
Theodore	German	2645
Theodore	Greek	374
Theodore	Hungarian	320
Theodore	Indian	1063
Theodore	Irish	5427
Theodore	Italian	1458
Theodore	Korean	370
Theodore	Lebanese	127
Theodore	Macedonian	91
Theodore	Maltese	352
Theodore	Maori	2106
Theodore	NZ	1615
Theodore	(Other)	6046
Theodore	Polish	407
Theodore	Russian	247
Theodore	Samoan	480
Theodore	Scottish	5785
Theodore	Serbian	229
Theodore	South African	693
Theodore	Spanish	336
Theodore	Sri Lankan	76
Theodore	Vietnamese	136
Theodore	Welsh	476
Thuringowa		3866
Thuringowa	Australian	20318
Thuringowa	Australian Aboriginal	5085
Thuringowa	Chinese	587
Thuringowa	Croatian	74
Thuringowa	Dutch	612
Thuringowa	English	19477
Thuringowa	Filipino	891
Thuringowa	French	244
Thuringowa	German	2712
Thuringowa	Greek	295
Thuringowa	Hungarian	89
Thuringowa	Indian	442
Thuringowa	Irish	5345
Thuringowa	Italian	2223
Thuringowa	Korean	39
Thuringowa	Lebanese	16
Thuringowa	Macedonian	12
Thuringowa	Maltese	188
Thuringowa	Maori	418
Thuringowa	NZ	476
Thuringowa	(Other)	5340
Thuringowa	Polish	200
Thuringowa	Russian	83
Thuringowa	Samoan	134
Thuringowa	Scottish	5222
Thuringowa	Serbian	23
Thuringowa	South African	131
Thuringowa	Spanish	208
Thuringowa	Sri Lankan	48
Thuringowa	Vietnamese	116
Thuringowa	Welsh	244
Toohey		2814
Toohey	Australian	11053
Toohey	Australian Aboriginal	844
Toohey	Chinese	13055
Toohey	Croatian	293
Toohey	Dutch	562
Toohey	English	12967
Toohey	Filipino	1343
Toohey	French	261
Toohey	German	1955
Toohey	Greek	753
Toohey	Hungarian	126
Toohey	Indian	3290
Toohey	Irish	4283
Toohey	Italian	1150
Toohey	Korean	1711
Toohey	Lebanese	148
Toohey	Macedonian	89
Toohey	Maltese	119
Toohey	Maori	500
Toohey	NZ	446
Toohey	(Other)	9973
Toohey	Polish	330
Toohey	Russian	322
Toohey	Samoan	351
Toohey	Scottish	3719
Toohey	Serbian	381
Toohey	South African	186
Toohey	Spanish	281
Toohey	Sri Lankan	230
Toohey	Vietnamese	1284
Toohey	Welsh	233
Toowoomba North		3099
Toowoomba North	Australian	20484
Toowoomba North	Australian Aboriginal	2845
Toowoomba North	Chinese	654
Toowoomba North	Croatian	104
Toowoomba North	Dutch	787
Toowoomba North	English	22205
Toowoomba North	Filipino	579
Toowoomba North	French	236
Toowoomba North	German	5740
Toowoomba North	Greek	126
Toowoomba North	Hungarian	97
Toowoomba North	Indian	380
Toowoomba North	Irish	7563
Toowoomba North	Italian	930
Toowoomba North	Korean	105
Toowoomba North	Lebanese	85
Toowoomba North	Macedonian	14
Toowoomba North	Maltese	80
Toowoomba North	Maori	241
Toowoomba North	NZ	406
Toowoomba North	(Other)	4711
Toowoomba North	Polish	231
Toowoomba North	Russian	95
Toowoomba North	Samoan	35
Toowoomba North	Scottish	6526
Toowoomba North	Serbian	25
Toowoomba North	South African	249
Toowoomba North	Spanish	133
Toowoomba North	Sri Lankan	69
Toowoomba North	Vietnamese	92
Toowoomba North	Welsh	360
Toowoomba South		2946
Toowoomba South	Australian	20088
Toowoomba South	Australian Aboriginal	2415
Toowoomba South	Chinese	1188
Toowoomba South	Croatian	91
Toowoomba South	Dutch	733
Toowoomba South	English	21212
Toowoomba South	Filipino	880
Toowoomba South	French	258
Toowoomba South	German	5630
Toowoomba South	Greek	152
Toowoomba South	Hungarian	82
Toowoomba South	Indian	1371
Toowoomba South	Irish	7211
Toowoomba South	Italian	947
Toowoomba South	Korean	169
Toowoomba South	Lebanese	159
Toowoomba South	Macedonian	15
Toowoomba South	Maltese	78
Toowoomba South	Maori	251
Toowoomba South	NZ	338
Toowoomba South	(Other)	7549
Toowoomba South	Polish	279
Toowoomba South	Russian	85
Toowoomba South	Samoan	85
Toowoomba South	Scottish	6071
Toowoomba South	Serbian	23
Toowoomba South	South African	288
Toowoomba South	Spanish	165
Toowoomba South	Sri Lankan	148
Toowoomba South	Vietnamese	102
Toowoomba South	Welsh	311
Townsville		4061
Townsville	Australian	16294
Townsville	Australian Aboriginal	4666
Townsville	Chinese	714
Townsville	Croatian	136
Townsville	Dutch	681
Townsville	English	18367
Townsville	Filipino	769
Townsville	French	385
Townsville	German	2758
Townsville	Greek	488
Townsville	Hungarian	137
Townsville	Indian	456
Townsville	Irish	6184
Townsville	Italian	2586
Townsville	Korean	136
Townsville	Lebanese	41
Townsville	Macedonian	3
Townsville	Maltese	187
Townsville	Maori	337
Townsville	NZ	466
Townsville	(Other)	5498
Townsville	Polish	265
Townsville	Russian	111
Townsville	Samoan	99
Townsville	Scottish	5510
Townsville	Serbian	56
Townsville	South African	179
Townsville	Spanish	334
Townsville	Sri Lankan	59
Townsville	Vietnamese	97
Townsville	Welsh	336
Traeger		5259
Traeger	Australian	15024
Traeger	Australian Aboriginal	8680
Traeger	Chinese	526
Traeger	Croatian	26
Traeger	Dutch	323
Traeger	English	12899
Traeger	Filipino	858
Traeger	French	147
Traeger	German	1819
Traeger	Greek	109
Traeger	Hungarian	53
Traeger	Indian	286
Traeger	Irish	3973
Traeger	Italian	954
Traeger	Korean	18
Traeger	Lebanese	27
Traeger	Maltese	82
Traeger	Maori	528
Traeger	NZ	357
Traeger	(Other)	3065
Traeger	Polish	112
Traeger	Russian	28
Traeger	Samoan	144
Traeger	Scottish	3233
Traeger	Serbian	25
Traeger	South African	135
Traeger	Spanish	138
Traeger	Sri Lankan	46
Traeger	Vietnamese	47
Traeger	Welsh	149
Warrego		4295
Warrego	Australian	18502
Warrego	Australian Aboriginal	4504
Warrego	Chinese	256
Warrego	Croatian	43
Warrego	Dutch	387
Warrego	English	15864
Warrego	Filipino	671
Warrego	French	109
Warrego	German	3213
Warrego	Greek	66
Warrego	Hungarian	40
Warrego	Indian	162
Warrego	Irish	4604
Warrego	Italian	379
Warrego	Korean	26
Warrego	Lebanese	17
Warrego	Macedonian	5
Warrego	Maltese	39
Warrego	Maori	160
Warrego	NZ	277
Warrego	(Other)	1603
Warrego	Polish	101
Warrego	Russian	42
Warrego	Samoan	28
Warrego	Scottish	4146
Warrego	Serbian	9
Warrego	South African	151
Warrego	Spanish	94
Warrego	Sri Lankan	20
Warrego	Vietnamese	140
Warrego	Welsh	140
Waterford		5519
Waterford	Australian	16659
Waterford	Australian Aboriginal	2538
Waterford	Chinese	2192
Waterford	Croatian	187
Waterford	Dutch	824
Waterford	English	19085
Waterford	Filipino	1083
Waterford	French	238
Waterford	German	2643
Waterford	Greek	326
Waterford	Hungarian	231
Waterford	Indian	1871
Waterford	Irish	4408
Waterford	Italian	967
Waterford	Korean	607
Waterford	Lebanese	246
Waterford	Macedonian	46
Waterford	Maltese	124
Waterford	Maori	2371
Waterford	NZ	1112
Waterford	(Other)	11780
Waterford	Polish	282
Waterford	Russian	210
Waterford	Samoan	1874
Waterford	Scottish	4454
Waterford	Serbian	195
Waterford	South African	335
Waterford	Spanish	237
Waterford	Sri Lankan	124
Waterford	Vietnamese	370
Waterford	Welsh	267
Whitsunday		5654
Whitsunday	Australian	20018
Whitsunday	Australian Aboriginal	2115
Whitsunday	Chinese	461
Whitsunday	Croatian	112
Whitsunday	Dutch	875
Whitsunday	English	21825
Whitsunday	Filipino	560
Whitsunday	French	324
Whitsunday	German	3260
Whitsunday	Greek	173
Whitsunday	Hungarian	112
Whitsunday	Indian	329
Whitsunday	Irish	5687
Whitsunday	Italian	1851
Whitsunday	Korean	30
Whitsunday	Lebanese	44
Whitsunday	Macedonian	12
Whitsunday	Maltese	1144
Whitsunday	Maori	495
Whitsunday	NZ	670
Whitsunday	(Other)	4035
Whitsunday	Polish	252
Whitsunday	Russian	148
Whitsunday	Samoan	67
Whitsunday	Scottish	5655
Whitsunday	Serbian	40
Whitsunday	South African	438
Whitsunday	Spanish	260
Whitsunday	Sri Lankan	53
Whitsunday	Vietnamese	45
Whitsunday	Welsh	329
Woodridge		7211
Woodridge	Australian	17767
Woodridge	Australian Aboriginal	3324
Woodridge	Chinese	1709
Woodridge	Croatian	306
Woodridge	Dutch	667
Woodridge	English	19197
Woodridge	Filipino	1358
Woodridge	French	235
Woodridge	German	2567
Woodridge	Greek	236
Woodridge	Hungarian	221
Woodridge	Indian	1631
Woodridge	Irish	4009
Woodridge	Italian	843
Woodridge	Korean	209
Woodridge	Lebanese	244
Woodridge	Macedonian	61
Woodridge	Maltese	146
Woodridge	Maori	3162
Woodridge	NZ	1310
Woodridge	(Other)	18926
Woodridge	Polish	281
Woodridge	Russian	152
Woodridge	Samoan	3707
Woodridge	Scottish	4054
Woodridge	Serbian	376
Woodridge	South African	178
Woodridge	Spanish	368
Woodridge	Sri Lankan	100
Woodridge	Vietnamese	443
Woodridge	Welsh	235
No usual address (Qld)		3610
No usual address (Qld)	Australian	4192
No usual address (Qld)	Australian Aboriginal	785
No usual address (Qld)	Chinese	175
No usual address (Qld)	Croatian	31
No usual address (Qld)	Dutch	208
No usual address (Qld)	English	4534
No usual address (Qld)	Filipino	100
No usual address (Qld)	French	133
No usual address (Qld)	German	630
No usual address (Qld)	Greek	37
No usual address (Qld)	Hungarian	33
No usual address (Qld)	Indian	82
No usual address (Qld)	Irish	1284
No usual address (Qld)	Italian	332
No usual address (Qld)	Korean	31
No usual address (Qld)	Lebanese	28
No usual address (Qld)	Maltese	42
No usual address (Qld)	Maori	154
No usual address (Qld)	NZ	198
No usual address (Qld)	(Other)	1210
No usual address (Qld)	Polish	91
No usual address (Qld)	Russian	19
No usual address (Qld)	Samoan	27
No usual address (Qld)	Scottish	1233
No usual address (Qld)	Serbian	10
No usual address (Qld)	South African	47
No usual address (Qld)	Spanish	96
No usual address (Qld)	Sri Lankan	12
No usual address (Qld)	Vietnamese	28
No usual address (Qld)	Welsh	88
Migratory - Offshore - Shipping (Qld)		128
Migratory - Offshore - Shipping (Qld)	Australian	8
