SA4_NAME16	Age	MaritalStatus	Registered	adults
Brisbane Inner City	35-44	Never married		13364
Brisbane Inner City	45-54	Married	0	4059
Brisbane Inner City	45-54	Married	1	19572
Brisbane Inner City	45-54	Never married		11064
Brisbane Inner City	55-64	Married	0	2216
Brisbane Inner City	55-64	Married	1	14087
Brisbane Inner City	55-64	Never married		8710
Brisbane Inner City	65-74	Married	0	922
Brisbane Inner City	65-74	Married	1	8967
Brisbane Inner City	65-74	Never married		6130
Brisbane Inner City	75-84	Married	0	205
Brisbane Inner City	75-84	Married	1	3950
Brisbane Inner City	75-84	Never married		3503
Brisbane Inner City	85+	Married	0	33
Brisbane Inner City	85+	Married	1	741
Brisbane Inner City	85+	Never married		1671
Cairns	15-19	Married	0	257
Cairns	15-19	Married	1	12
Cairns	15-19	Never married		12762
Cairns	20-24	Married	0	2222
Cairns	20-24	Married	1	302
Cairns	20-24	Never married		7763
Cairns	25-34	Married	0	7856
Cairns	25-34	Married	1	6989
Cairns	25-34	Never married		11006
Cairns	35-44	Married	0	5468
Cairns	35-44	Married	1	13985
Cairns	35-44	Never married		8470
Cairns	45-54	Married	0	4671
Cairns	45-54	Married	1	15841
Cairns	45-54	Never married		10036
Cairns	55-64	Married	0	3499
Cairns	55-64	Married	1	15972
Cairns	55-64	Never married		10436
Cairns	65-74	Married	0	1616
Cairns	65-74	Married	1	13586
Cairns	65-74	Never married		8780
Cairns	75-84	Married	0	420
Cairns	75-84	Married	1	6409
Cairns	75-84	Never married		4935
Cairns	85+	Married	0	49
Cairns	85+	Married	1	1139
Cairns	85+	Never married		1983
Darling Downs - Maranoa	15-19	Married	0	224
Darling Downs - Maranoa	15-19	Married	1	6
Darling Downs - Maranoa	15-19	Never married		6058
Darling Downs - Maranoa	20-24	Married	0	1421
Darling Downs - Maranoa	20-24	Married	1	275
Darling Downs - Maranoa	20-24	Never married		3621
Darling Downs - Maranoa	25-34	Married	0	2987
Darling Downs - Maranoa	25-34	Married	1	4299
Darling Downs - Maranoa	25-34	Never married		4660
Darling Downs - Maranoa	35-44	Married	0	1756
Darling Downs - Maranoa	35-44	Married	1	7125
Darling Downs - Maranoa	35-44	Never married		3238
Darling Downs - Maranoa	45-54	Married	0	1705
Darling Downs - Maranoa	45-54	Married	1	8497
Darling Downs - Maranoa	45-54	Never married		3970
Darling Downs - Maranoa	55-64	Married	0	1304
Darling Downs - Maranoa	55-64	Married	1	9562
Darling Downs - Maranoa	55-64	Never married		4514
Darling Downs - Maranoa	65-74	Married	0	715
Darling Downs - Maranoa	65-74	Married	1	8588
Darling Downs - Maranoa	65-74	Never married		4230
Darling Downs - Maranoa	75-84	Married	0	227
Darling Downs - Maranoa	75-84	Married	1	4352
Darling Downs - Maranoa	75-84	Never married		2963
Darling Downs - Maranoa	85+	Married	0	19
Darling Downs - Maranoa	85+	Married	1	755
Darling Downs - Maranoa	85+	Never married		1235
Central Queensland	15-19	Married	0	371
Central Queensland	15-19	Married	1	7
Central Queensland	15-19	Never married		11959
Central Queensland	20-24	Married	0	2960
Central Queensland	20-24	Married	1	486
Central Queensland	20-24	Never married		7343
Central Queensland	25-34	Married	0	6937
Central Queensland	25-34	Married	1	8839
Central Queensland	25-34	Never married		9116
Central Queensland	35-44	Married	0	4013
Central Queensland	35-44	Married	1	14685
Central Queensland	35-44	Never married		6802
Central Queensland	45-54	Married	0	3179
Central Queensland	45-54	Married	1	14618
Central Queensland	45-54	Never married		7433
Central Queensland	55-64	Married	0	2360
Central Queensland	55-64	Married	1	15204
Central Queensland	55-64	Never married		7752
Central Queensland	65-74	Married	0	885
Central Queensland	65-74	Married	1	11443
Central Queensland	65-74	Never married		6059
Central Queensland	75-84	Married	0	260
Central Queensland	75-84	Married	1	5178
Central Queensland	75-84	Never married		3840
Central Queensland	85+	Married	0	40
Central Queensland	85+	Married	1	858
Central Queensland	85+	Never married		1686
Gold Coast	15-19	Married	0	432
Gold Coast	15-19	Married	1	13
Gold Coast	15-19	Never married		33649
Gold Coast	20-24	Married	0	5997
Gold Coast	20-24	Married	1	871
Gold Coast	20-24	Never married		28618
Gold Coast	25-34	Married	0	23248
Gold Coast	25-34	Married	1	21953
Gold Coast	25-34	Never married		33454
Gold Coast	35-44	Married	0	13845
Gold Coast	35-44	Married	1	44844
Gold Coast	35-44	Never married		21204
Gold Coast	45-54	Married	0	10082
Gold Coast	45-54	Married	1	46082
Gold Coast	45-54	Never married		23355
Gold Coast	55-64	Married	0	6479
Gold Coast	55-64	Married	1	40333
Gold Coast	55-64	Never married		22147
Gold Coast	65-74	Married	0	3364
Gold Coast	65-74	Married	1	35300
Gold Coast	65-74	Never married		19498
Gold Coast	75-84	Married	0	1127
Gold Coast	75-84	Married	1	18680
Gold Coast	75-84	Never married		12939
Gold Coast	85+	Married	0	179
Gold Coast	85+	Married	1	3225
Gold Coast	85+	Never married		5983
Ipswich	15-19	Married	0	431
Ipswich	15-19	Married	1	23
Ipswich	15-19	Never married		21562
Ipswich	20-24	Married	0	4360
Ipswich	20-24	Married	1	887
Ipswich	20-24	Never married		15820
Ipswich	25-34	Married	0	12396
Ipswich	25-34	Married	1	17082
Ipswich	25-34	Never married		18526
Ipswich	35-44	Married	0	6726
Ipswich	35-44	Married	1	26802
Ipswich	35-44	Never married		12907
Ipswich	45-54	Married	0	4894
Ipswich	45-54	Married	1	23955
Ipswich	45-54	Never married		13294
Ipswich	55-64	Married	0	2848
Ipswich	55-64	Married	1	21377
Ipswich	55-64	Never married		12152
Ipswich	65-74	Married	0	1110
Ipswich	65-74	Married	1	15546
Ipswich	65-74	Never married		9294
Ipswich	75-84	Married	0	289
Ipswich	75-84	Married	1	7180
Ipswich	75-84	Never married		5723
Ipswich	85+	Married	0	33
Ipswich	85+	Married	1	1209
Ipswich	85+	Never married		2367
Logan - Beaudesert	15-19	Married	0	404
Logan - Beaudesert	15-19	Married	1	26
Logan - Beaudesert	15-19	Never married		21703
Logan - Beaudesert	20-24	Married	0	4201
Logan - Beaudesert	20-24	Married	1	1073
Logan - Beaudesert	20-24	Never married		15906
Logan - Beaudesert	25-34	Married	0	11350
Logan - Beaudesert	25-34	Married	1	16368
Logan - Beaudesert	25-34	Never married		18691
Logan - Beaudesert	35-44	Married	0	6607
Logan - Beaudesert	35-44	Married	1	25265
Logan - Beaudesert	35-44	Never married		12860
Logan - Beaudesert	45-54	Married	0	4936
Logan - Beaudesert	45-54	Married	1	23445
Logan - Beaudesert	45-54	Never married		12750
Logan - Beaudesert	55-64	Married	0	2954
Logan - Beaudesert	55-64	Married	1	20959
Logan - Beaudesert	55-64	Never married		11382
Logan - Beaudesert	65-74	Married	0	1170
Logan - Beaudesert	65-74	Married	1	16904
Logan - Beaudesert	65-74	Never married		9448
Logan - Beaudesert	75-84	Married	0	346
Logan - Beaudesert	75-84	Married	1	7232
Logan - Beaudesert	75-84	Never married		5593
Logan - Beaudesert	85+	Married	0	34
Logan - Beaudesert	85+	Married	1	1022
Logan - Beaudesert	85+	Never married		1994
Mackay - Isaac - Whitsunday	15-19	Married	0	248
Mackay - Isaac - Whitsunday	15-19	Married	1	3
Mackay - Isaac - Whitsunday	15-19	Never married		8758
Mackay - Isaac - Whitsunday	20-24	Married	0	2189
Mackay - Isaac - Whitsunday	20-24	Married	1	289
Mackay - Isaac - Whitsunday	20-24	Never married		5524
Mackay - Isaac - Whitsunday	25-34	Married	0	5924
Mackay - Isaac - Whitsunday	25-34	Married	1	6768
Mackay - Isaac - Whitsunday	25-34	Never married		6750
Mackay - Isaac - Whitsunday	35-44	Married	0	3495
Mackay - Isaac - Whitsunday	35-44	Married	1	11516
Mackay - Isaac - Whitsunday	35-44	Never married		5092
Mackay - Isaac - Whitsunday	45-54	Married	0	2834
Mackay - Isaac - Whitsunday	45-54	Married	1	11604
Mackay - Isaac - Whitsunday	45-54	Never married		5504
Mackay - Isaac - Whitsunday	55-64	Married	0	1948
Mackay - Isaac - Whitsunday	55-64	Married	1	11822
Mackay - Isaac - Whitsunday	55-64	Never married		5592
Mackay - Isaac - Whitsunday	65-74	Married	0	754
Mackay - Isaac - Whitsunday	65-74	Married	1	8645
Mackay - Isaac - Whitsunday	65-74	Never married		4303
Mackay - Isaac - Whitsunday	75-84	Married	0	219
Mackay - Isaac - Whitsunday	75-84	Married	1	3586
Mackay - Isaac - Whitsunday	75-84	Never married		2770
Mackay - Isaac - Whitsunday	85+	Married	0	26
Mackay - Isaac - Whitsunday	85+	Married	1	622
Mackay - Isaac - Whitsunday	85+	Never married		1143
Moreton Bay - North	15-19	Married	0	287
Moreton Bay - North	15-19	Married	1	16
Moreton Bay - North	15-19	Never married		14311
Moreton Bay - North	20-24	Married	0	2689
Moreton Bay - North	20-24	Married	1	452
Moreton Bay - North	20-24	Never married		9678
Moreton Bay - North	25-34	Married	0	7105
Moreton Bay - North	25-34	Married	1	8426
Moreton Bay - North	25-34	Never married		11275
Moreton Bay - North	35-44	Married	0	4708
Moreton Bay - North	35-44	Married	1	15067
Moreton Bay - North	35-44	Never married		8495
Moreton Bay - North	45-54	Married	0	4040
Moreton Bay - North	45-54	Married	1	17068
Moreton Bay - North	45-54	Never married		10135
Moreton Bay - North	55-64	Married	0	2791
Moreton Bay - North	55-64	Married	1	18049
Moreton Bay - North	55-64	Never married		9984
Moreton Bay - North	65-74	Married	0	1697
Moreton Bay - North	65-74	Married	1	18795
Moreton Bay - North	65-74	Never married		9631
Moreton Bay - North	75-84	Married	0	548
Moreton Bay - North	75-84	Married	1	9543
Moreton Bay - North	75-84	Never married		6597
Moreton Bay - North	85+	Married	0	53
Moreton Bay - North	85+	Married	1	1531
Moreton Bay - North	85+	Never married		2701
Moreton Bay - South	15-19	Married	0	158
Moreton Bay - South	15-19	Married	1	4
Moreton Bay - South	15-19	Never married		13757
Moreton Bay - South	20-24	Married	0	2467
Moreton Bay - South	20-24	Married	1	407
Moreton Bay - South	20-24	Never married		9194
Moreton Bay - South	25-34	Married	0	7553
Moreton Bay - South	25-34	Married	1	10265
Moreton Bay - South	25-34	Never married		9498
Moreton Bay - South	35-44	Married	0	4304
Moreton Bay - South	35-44	Married	1	19704
Moreton Bay - South	35-44	Never married		6645
Moreton Bay - South	45-54	Married	0	3132
Moreton Bay - South	45-54	Married	1	18880
Moreton Bay - South	45-54	Never married		6869
Moreton Bay - South	55-64	Married	0	1678
Moreton Bay - South	55-64	Married	1	14501
Moreton Bay - South	55-64	Never married		5354
Moreton Bay - South	65-74	Married	0	602
Moreton Bay - South	65-74	Married	1	10803
Moreton Bay - South	65-74	Never married		4427
Moreton Bay - South	75-84	Married	0	155
Moreton Bay - South	75-84	Married	1	4751
Moreton Bay - South	75-84	Never married		2871
Moreton Bay - South	85+	Married	0	12
Moreton Bay - South	85+	Married	1	649
Moreton Bay - South	85+	Never married		1217
Queensland - Outback	15-19	Married	0	171
Queensland - Outback	15-19	Married	1	5
Queensland - Outback	15-19	Never married		3593
Queensland - Outback	20-24	Married	0	1224
Queensland - Outback	20-24	Married	1	128
Queensland - Outback	20-24	Never married		2850
Queensland - Outback	25-34	Married	0	3433
Queensland - Outback	25-34	Married	1	2329
Queensland - Outback	25-34	Never married		3897
Queensland - Outback	35-44	Married	0	2155
Queensland - Outback	35-44	Married	1	3514
Queensland - Outback	35-44	Never married		2434
Queensland - Outback	45-54	Married	0	1607
Queensland - Outback	45-54	Married	1	3625
Queensland - Outback	45-54	Never married		2754
Queensland - Outback	55-64	Married	0	1018
Queensland - Outback	55-64	Married	1	3895
Queensland - Outback	55-64	Never married		2902
Queensland - Outback	65-74	Married	0	390
Queensland - Outback	65-74	Married	1	2351
Queensland - Outback	65-74	Never married		2116
Queensland - Outback	75-84	Married	0	75
Queensland - Outback	75-84	Married	1	989
Queensland - Outback	75-84	Never married		1132
Queensland - Outback	85+	Married	0	6
Queensland - Outback	85+	Married	1	152
Queensland - Outback	85+	Never married		352
Sunshine Coast	15-19	Married	0	237
Sunshine Coast	15-19	Married	1	15
Sunshine Coast	15-19	Never married		20966
Sunshine Coast	20-24	Married	0	2888
Sunshine Coast	20-24	Married	1	572
Sunshine Coast	20-24	Never married		13533
Sunshine Coast	25-34	Married	0	10635
Sunshine Coast	25-34	Married	1	11941
Sunshine Coast	25-34	Never married		15163
Sunshine Coast	35-44	Married	0	7483
Sunshine Coast	35-44	Married	1	25998
Sunshine Coast	35-44	Never married		10852
Sunshine Coast	45-54	Married	0	6437
Sunshine Coast	45-54	Married	1	29748
Sunshine Coast	45-54	Never married		13432
Sunshine Coast	55-64	Married	0	5158
Sunshine Coast	55-64	Married	1	29710
Sunshine Coast	55-64	Never married		14118
Sunshine Coast	65-74	Married	0	2840
Sunshine Coast	65-74	Married	1	29246
Sunshine Coast	65-74	Never married		12919
Sunshine Coast	75-84	Married	0	939
Sunshine Coast	75-84	Married	1	15763
Sunshine Coast	75-84	Never married		9392
Sunshine Coast	85+	Married	0	128
Sunshine Coast	85+	Married	1	3146
Sunshine Coast	85+	Never married		4476
Toowoomba	15-19	Married	0	213
Toowoomba	15-19	Married	1	19
Toowoomba	15-19	Never married		9314
Toowoomba	20-24	Married	0	2006
Toowoomba	20-24	Married	1	535
Toowoomba	20-24	Never married		6264
Toowoomba	25-34	Married	0	4426
Toowoomba	25-34	Married	1	7417
Toowoomba	25-34	Never married		7680
Toowoomba	35-44	Married	0	2088
Toowoomba	35-44	Married	1	10907
Toowoomba	35-44	Never married		5026
Toowoomba	45-54	Married	0	1658
Toowoomba	45-54	Married	1	10776
Toowoomba	45-54	Never married		5231
Toowoomba	55-64	Married	0	1154
Toowoomba	55-64	Married	1	10454
Toowoomba	55-64	Never married		5161
Toowoomba	65-74	Married	0	531
Toowoomba	65-74	Married	1	9396
Toowoomba	65-74	Never married		4526
Toowoomba	75-84	Married	0	164
Toowoomba	75-84	Married	1	5126
Toowoomba	75-84	Never married		3461
Toowoomba	85+	Married	0	19
Toowoomba	85+	Married	1	943
Toowoomba	85+	Never married		1801
Townsville	15-19	Married	0	370
Townsville	15-19	Married	1	8
Townsville	15-19	Never married		12498
Townsville	20-24	Married	0	3560
Townsville	20-24	Married	1	446
Townsville	20-24	Never married		9483
Townsville	25-34	Married	0	8159
Townsville	25-34	Married	1	8205
Townsville	25-34	Never married		10707
Townsville	35-44	Married	0	4353
Townsville	35-44	Married	1	13539
Townsville	35-44	Never married		7581
Townsville	45-54	Married	0	3434
Townsville	45-54	Married	1	14545
Townsville	45-54	Never married		8247
Townsville	55-64	Married	0	2305
Townsville	55-64	Married	1	14505
Townsville	55-64	Never married		8345
Townsville	65-74	Married	0	1063
Townsville	65-74	Married	1	11936
Townsville	65-74	Never married		6639
Townsville	75-84	Married	0	298
Townsville	75-84	Married	1	5526
Townsville	75-84	Never married		4172
Townsville	85+	Married	0	24
Townsville	85+	Married	1	863
Townsville	85+	Never married		1839
Wide Bay	15-19	Married	0	370
Wide Bay	15-19	Married	1	10
Wide Bay	15-19	Never married		14935
Wide Bay	20-24	Married	0	2779
Wide Bay	20-24	Married	1	587
Wide Bay	20-24	Never married		8268
Wide Bay	25-34	Married	0	6277
Wide Bay	25-34	Married	1	7875
Wide Bay	25-34	Never married		10836
Wide Bay	35-44	Married	0	4276
Wide Bay	35-44	Married	1	14042
Wide Bay	35-44	Never married		8739
Wide Bay	45-54	Married	0	4338
Wide Bay	45-54	Married	1	17944
Wide Bay	45-54	Never married		11156
Wide Bay	55-64	Married	0	4201
Wide Bay	55-64	Married	1	23794
Wide Bay	55-64	Never married		13452
Wide Bay	65-74	Married	0	2784
Wide Bay	65-74	Married	1	27207
Wide Bay	65-74	Never married		13332
Wide Bay	75-84	Married	0	905
Wide Bay	75-84	Married	1	14130
Wide Bay	75-84	Never married		9173
Wide Bay	85+	Married	0	131
Wide Bay	85+	Married	1	2261
Wide Bay	85+	Never married		3696
Adelaide - Central and Hills	15-19	Married	0	103
Adelaide - Central and Hills	15-19	Married	1	4
Adelaide - Central and Hills	15-19	Never married		16393
Adelaide - Central and Hills	20-24	Married	0	2182
Adelaide - Central and Hills	20-24	Married	1	391
Adelaide - Central and Hills	20-24	Never married		16554
Adelaide - Central and Hills	25-34	Married	0	8629
Adelaide - Central and Hills	25-34	Married	1	11779
Adelaide - Central and Hills	25-34	Never married		17124
Adelaide - Central and Hills	35-44	Married	0	4801
Adelaide - Central and Hills	35-44	Married	1	24186
Adelaide - Central and Hills	35-44	Never married		8780
Adelaide - Central and Hills	45-54	Married	0	3760
Adelaide - Central and Hills	45-54	Married	1	24302
Adelaide - Central and Hills	45-54	Never married		9881
Adelaide - Central and Hills	55-64	Married	0	2905
Adelaide - Central and Hills	55-64	Married	1	22343
Adelaide - Central and Hills	55-64	Never married		10152
Adelaide - Central and Hills	65-74	Married	0	1765
Adelaide - Central and Hills	65-74	Married	1	19748
Adelaide - Central and Hills	65-74	Never married		9201
Adelaide - Central and Hills	75-84	Married	0	485
Adelaide - Central and Hills	75-84	Married	1	10583
Adelaide - Central and Hills	75-84	Never married		6916
Adelaide - Central and Hills	85+	Married	0	61
Adelaide - Central and Hills	85+	Married	1	2305
Adelaide - Central and Hills	85+	Never married		4072
Adelaide - North	15-19	Married	0	259
Adelaide - North	15-19	Married	1	19
Adelaide - North	15-19	Never married		24795
Adelaide - North	20-24	Married	0	3620
Adelaide - North	20-24	Married	1	1104
Adelaide - North	20-24	Never married		23084
Adelaide - North	25-34	Married	0	12937
Adelaide - North	25-34	Married	1	22632
Adelaide - North	25-34	Never married		26898
Adelaide - North	35-44	Married	0	7228
Adelaide - North	35-44	Married	1	34389
Adelaide - North	35-44	Never married		17093
Adelaide - North	45-54	Married	0	5696
Adelaide - North	45-54	Married	1	28793
Adelaide - North	45-54	Never married		17482
Adelaide - North	55-64	Married	0	3837
Adelaide - North	55-64	Married	1	27999
Adelaide - North	55-64	Never married		17030
Adelaide - North	65-74	Married	0	1521
Adelaide - North	65-74	Married	1	23240
Adelaide - North	65-74	Never married		12784
Adelaide - North	75-84	Married	0	428
Adelaide - North	75-84	Married	1	12161
Adelaide - North	75-84	Never married		8489
Adelaide - North	85+	Married	0	62
Adelaide - North	85+	Married	1	2355
Adelaide - North	85+	Never married		4173
Adelaide - South	15-19	Married	0	179
Adelaide - South	15-19	Married	1	5
Adelaide - South	15-19	Never married		19719
Adelaide - South	20-24	Married	0	2660
Adelaide - South	20-24	Married	1	470
Adelaide - South	20-24	Never married		17174
Adelaide - South	25-34	Married	0	11567
Adelaide - South	25-34	Married	1	13750
Adelaide - South	25-34	Never married		18113
Adelaide - South	35-44	Married	0	7115
Adelaide - South	35-44	Married	1	26903
Adelaide - South	35-44	Never married		12067
Adelaide - South	45-54	Married	0	5280
Adelaide - South	45-54	Married	1	26816
Adelaide - South	45-54	Never married		13290
Adelaide - South	55-64	Married	0	3903
Adelaide - South	55-64	Married	1	26498
Adelaide - South	55-64	Never married		13830
Adelaide - South	65-74	Married	0	2027
Adelaide - South	65-74	Married	1	25149
Adelaide - South	65-74	Never married		12375
Adelaide - South	75-84	Married	0	570
Adelaide - South	75-84	Married	1	12673
Adelaide - South	75-84	Never married		8176
Adelaide - South	85+	Married	0	79
Adelaide - South	85+	Married	1	2643
Adelaide - South	85+	Never married		4702
Adelaide - West	15-19	Married	0	99
Adelaide - West	15-19	Married	1	6
Adelaide - West	15-19	Never married		11241
Adelaide - West	20-24	Married	0	1656
Adelaide - West	20-24	Married	1	430
Adelaide - West	20-24	Never married		13257
Adelaide - West	25-34	Married	0	8150
Adelaide - West	25-34	Married	1	10938
Adelaide - West	25-34	Never married		16466
Adelaide - West	35-44	Married	0	4294
Adelaide - West	35-44	Married	1	17495
Adelaide - West	35-44	Never married		8827
Adelaide - West	45-54	Married	0	3329
Adelaide - West	45-54	Married	1	15796
Adelaide - West	45-54	Never married		10209
Adelaide - West	55-64	Married	0	2514
Adelaide - West	55-64	Married	1	15392
Adelaide - West	55-64	Never married		11013
Adelaide - West	65-74	Married	0	1093
Adelaide - West	65-74	Married	1	12610
Adelaide - West	65-74	Never married		8611
Adelaide - West	75-84	Married	0	273
Adelaide - West	75-84	Married	1	6940
Adelaide - West	75-84	Never married		5708
Adelaide - West	85+	Married	0	44
Adelaide - West	85+	Married	1	1859
Adelaide - West	85+	Never married		3563
Barossa - Yorke - Mid North	15-19	Married	0	79
Barossa - Yorke - Mid North	15-19	Married	1	3
Barossa - Yorke - Mid North	15-19	Never married		5250
Barossa - Yorke - Mid North	20-24	Married	0	925
Barossa - Yorke - Mid North	20-24	Married	1	159
Barossa - Yorke - Mid North	20-24	Never married		3131
Barossa - Yorke - Mid North	25-34	Married	0	2720
Barossa - Yorke - Mid North	25-34	Married	1	3129
Barossa - Yorke - Mid North	25-34	Never married		3658
Barossa - Yorke - Mid North	35-44	Married	0	1735
Barossa - Yorke - Mid North	35-44	Married	1	6055
Barossa - Yorke - Mid North	35-44	Never married		2788
Barossa - Yorke - Mid North	45-54	Married	0	1673
Barossa - Yorke - Mid North	45-54	Married	1	7380
Barossa - Yorke - Mid North	45-54	Never married		3773
Barossa - Yorke - Mid North	55-64	Married	0	1592
Barossa - Yorke - Mid North	55-64	Married	1	9613
Barossa - Yorke - Mid North	55-64	Never married		4830
Barossa - Yorke - Mid North	65-74	Married	0	845
Barossa - Yorke - Mid North	65-74	Married	1	9908
Barossa - Yorke - Mid North	65-74	Never married		4346
Barossa - Yorke - Mid North	75-84	Married	0	224
Barossa - Yorke - Mid North	75-84	Married	1	5007
Barossa - Yorke - Mid North	75-84	Never married		3023
Barossa - Yorke - Mid North	85+	Married	0	28
Barossa - Yorke - Mid North	85+	Married	1	791
Barossa - Yorke - Mid North	85+	Never married		1469
South Australia - Outback	15-19	Married	0	95
South Australia - Outback	15-19	Married	1	22
South Australia - Outback	15-19	Never married		3777
South Australia - Outback	20-24	Married	0	896
South Australia - Outback	20-24	Married	1	164
South Australia - Outback	20-24	Never married		2450
South Australia - Outback	25-34	Married	0	2693
South Australia - Outback	25-34	Married	1	2723
South Australia - Outback	25-34	Never married		3553
South Australia - Outback	35-44	Married	0	1524
South Australia - Outback	35-44	Married	1	4067
South Australia - Outback	35-44	Never married		2519
South Australia - Outback	45-54	Married	0	1452
South Australia - Outback	45-54	Married	1	4506
South Australia - Outback	45-54	Never married		3126
South Australia - Outback	55-64	Married	0	1114
South Australia - Outback	55-64	Married	1	5210
South Australia - Outback	55-64	Never married		3449
South Australia - Outback	65-74	Married	0	413
South Australia - Outback	65-74	Married	1	4601
South Australia - Outback	65-74	Never married		2640
South Australia - Outback	75-84	Married	0	99
South Australia - Outback	75-84	Married	1	2389
South Australia - Outback	75-84	Never married		1787
South Australia - Outback	85+	Married	0	14
South Australia - Outback	85+	Married	1	461
South Australia - Outback	85+	Never married		798
South Australia - South East	15-19	Married	0	204
South Australia - South East	15-19	Married	1	7
South Australia - South East	15-19	Never married		8921
South Australia - South East	20-24	Married	0	1672
South Australia - South East	20-24	Married	1	308
South Australia - South East	20-24	Never married		5481
South Australia - South East	25-34	Married	0	4759
South Australia - South East	25-34	Married	1	5498
South Australia - South East	25-34	Never married		6674
South Australia - South East	35-44	Married	0	2931
South Australia - South East	35-44	Married	1	9765
South Australia - South East	35-44	Never married		5002
South Australia - South East	45-54	Married	0	2894
South Australia - South East	45-54	Married	1	11804
South Australia - South East	45-54	Never married		6702
South Australia - South East	55-64	Married	0	2613
South Australia - South East	55-64	Married	1	14933
South Australia - South East	55-64	Never married		7783
South Australia - South East	65-74	Married	0	1568
South Australia - South East	65-74	Married	1	16617
South Australia - South East	65-74	Never married		7402
South Australia - South East	75-84	Married	0	420
South Australia - South East	75-84	Married	1	8928
South Australia - South East	75-84	Never married		5159
South Australia - South East	85+	Married	0	60
South Australia - South East	85+	Married	1	1686
South Australia - South East	85+	Never married		2557
Bunbury	15-19	Married	0	166
Bunbury	15-19	Married	1	10
Bunbury	15-19	Never married		9682
Bunbury	20-24	Married	0	1634
Bunbury	20-24	Married	1	241
Bunbury	20-24	Never married		4911
Bunbury	25-34	Married	0	5089
Bunbury	25-34	Married	1	5687
Bunbury	25-34	Never married		6274
Bunbury	35-44	Married	0	3549
Bunbury	35-44	Married	1	12079
Bunbury	35-44	Never married		5380
Bunbury	45-54	Married	0	3046
Bunbury	45-54	Married	1	13072
Bunbury	45-54	Never married		6088
Bunbury	55-64	Married	0	2423
Bunbury	55-64	Married	1	13591
Bunbury	55-64	Never married		6108
Bunbury	65-74	Married	0	1172
Bunbury	65-74	Married	1	12615
Bunbury	65-74	Never married		5632
Bunbury	75-84	Married	0	325
Bunbury	75-84	Married	1	5995
Bunbury	75-84	Never married		3594
Bunbury	85+	Married	0	29
Bunbury	85+	Married	1	1081
Bunbury	85+	Never married		1767
Mandurah	15-19	Married	0	103
Mandurah	15-19	Never married		5414
Mandurah	20-24	Married	0	984
Mandurah	20-24	Married	1	145
Mandurah	20-24	Never married		3480
Mandurah	25-34	Married	0	2730
Mandurah	25-34	Married	1	3000
Mandurah	25-34	Never married		3806
Mandurah	35-44	Married	0	1834
Mandurah	35-44	Married	1	5525
Mandurah	35-44	Never married		3053
Mandurah	45-54	Married	0	1478
Mandurah	45-54	Married	1	6511
Mandurah	45-54	Never married		3508
Mandurah	55-64	Married	0	1225
Mandurah	55-64	Married	1	7565
Mandurah	55-64	Never married		3695
Mandurah	65-74	Married	0	764
Mandurah	65-74	Married	1	8284
Mandurah	65-74	Never married		3827
Mandurah	75-84	Married	0	280
Mandurah	75-84	Married	1	5043
Mandurah	75-84	Never married		2776
Mandurah	85+	Married	0	47
Mandurah	85+	Married	1	964
Mandurah	85+	Never married		1383
Perth - Inner	15-19	Married	0	69
Perth - Inner	15-19	Married	1	4
Perth - Inner	15-19	Never married		8492
Perth - Inner	20-24	Married	0	1350
Perth - Inner	20-24	Married	1	187
Perth - Inner	20-24	Never married		9222
Perth - Inner	25-34	Married	0	7314
Perth - Inner	25-34	Married	1	6636
Perth - Inner	25-34	Never married		12811
Perth - Inner	35-44	Married	0	3329
Perth - Inner	35-44	Married	1	14004
Perth - Inner	35-44	Never married		6273
Perth - Inner	45-54	Married	0	2133
Perth - Inner	45-54	Married	1	13837
Perth - Inner	45-54	Never married		5318
Perth - Inner	55-64	Married	0	1658
Perth - Inner	55-64	Married	1	11252
Perth - Inner	55-64	Never married		5416
Perth - Inner	65-74	Married	0	808
Perth - Inner	65-74	Married	1	8870
Perth - Inner	65-74	Never married		4760
Perth - Inner	75-84	Married	0	250
Perth - Inner	75-84	Married	1	4592
Perth - Inner	75-84	Never married		3151
Perth - Inner	85+	Married	0	43
Perth - Inner	85+	Married	1	1138
Perth - Inner	85+	Never married		1890
Perth - North East	15-19	Married	0	154
Perth - North East	15-19	Married	1	7
Perth - North East	15-19	Never married		14705
Perth - North East	20-24	Married	0	2257
Perth - North East	20-24	Married	1	475
Perth - North East	20-24	Never married		12143
Perth - North East	25-34	Married	0	9244
Perth - North East	25-34	Married	1	13205
Perth - North East	25-34	Never married		14281
Perth - North East	35-44	Married	0	5574
Perth - North East	35-44	Married	1	22011
Perth - North East	35-44	Never married		9189
Perth - North East	45-54	Married	0	3862
Perth - North East	45-54	Married	1	19532
Perth - North East	45-54	Never married		9432
Perth - North East	55-64	Married	0	2493
Perth - North East	55-64	Married	1	17766
Perth - North East	55-64	Never married		9011
Perth - North East	65-74	Married	0	1042
Perth - North East	65-74	Married	1	13214
Perth - North East	65-74	Never married		7332
Perth - North East	75-84	Married	0	301
Perth - North East	75-84	Married	1	6281
Perth - North East	75-84	Never married		4428
Perth - North East	85+	Married	0	36
Perth - North East	85+	Married	1	1200
Perth - North East	85+	Never married		2100
Perth - North West	15-19	Married	0	254
Perth - North West	15-19	Married	1	20
Perth - North West	15-19	Never married		32422
Perth - North West	20-24	Married	0	3823
