CED_NAME21	Age	EnglishProficiency	SpeaksEnglishOnly	YearOfArrival.max	persons_born_overseas
Fraser	35-44			2010	5
Fraser	35-44			2015	3
Fraser	35-44		0	2005	6
Fraser	35-44		0	2010	10
Fraser	35-44		0	2015	8
Fraser	35-44		0	2016	4
Fraser	35-44		0	2019	4
Fraser	35-44		1		45
Fraser	35-44		1	2005	1541
Fraser	35-44		1	2010	722
Fraser	35-44		1	2015	531
Fraser	35-44		1	2016	63
Fraser	35-44		1	2017	65
Fraser	35-44		1	2018	46
Fraser	35-44		1	2019	44
Fraser	35-44		1	2020	17
Fraser	35-44		1	2021	5
Fraser	35-44	Speaks English not well or not at all	0		70
Fraser	35-44	Speaks English not well or not at all	0	2005	459
Fraser	35-44	Speaks English not well or not at all	0	2010	625
Fraser	35-44	Speaks English not well or not at all	0	2015	616
Fraser	35-44	Speaks English not well or not at all	0	2016	120
Fraser	35-44	Speaks English not well or not at all	0	2017	151
Fraser	35-44	Speaks English not well or not at all	0	2018	113
Fraser	35-44	Speaks English not well or not at all	0	2019	171
Fraser	35-44	Speaks English not well or not at all	0	2020	59
Fraser	35-44	Speaks English not well or not at all	0	2021	18
Fraser	35-44	Speaks English well or very well	0		141
Fraser	35-44	Speaks English well or very well	0	2005	3965
Fraser	35-44	Speaks English well or very well	0	2010	2548
Fraser	35-44	Speaks English well or very well	0	2015	1624
Fraser	35-44	Speaks English well or very well	0	2016	308
Fraser	35-44	Speaks English well or very well	0	2017	273
Fraser	35-44	Speaks English well or very well	0	2018	280
Fraser	35-44	Speaks English well or very well	0	2019	286
Fraser	35-44	Speaks English well or very well	0	2020	74
Fraser	35-44	Speaks English well or very well	0	2021	23
Fraser	45-54				23
Fraser	45-54			2005	9
Fraser	45-54		0		5
Fraser	45-54		0	2005	13
Fraser	45-54		0	2010	8
Fraser	45-54		1		47
Fraser	45-54		1	2005	1599
Fraser	45-54		1	2010	253
Fraser	45-54		1	2015	126
Fraser	45-54		1	2016	28
Fraser	45-54		1	2017	14
Fraser	45-54		1	2018	15
Fraser	45-54		1	2019	9
Fraser	45-54		1	2021	5
Fraser	45-54	Speaks English not well or not at all	0		134
Fraser	45-54	Speaks English not well or not at all	0	2005	2089
Fraser	45-54	Speaks English not well or not at all	0	2010	472
Fraser	45-54	Speaks English not well or not at all	0	2015	413
Fraser	45-54	Speaks English not well or not at all	0	2016	81
Fraser	45-54	Speaks English not well or not at all	0	2017	102
Fraser	45-54	Speaks English not well or not at all	0	2018	83
Fraser	45-54	Speaks English not well or not at all	0	2019	113
Fraser	45-54	Speaks English not well or not at all	0	2020	51
Fraser	45-54	Speaks English not well or not at all	0	2021	15
Fraser	45-54	Speaks English well or very well	0		137
Fraser	45-54	Speaks English well or very well	0	2005	4979
Fraser	45-54	Speaks English well or very well	0	2010	777
Fraser	45-54	Speaks English well or very well	0	2015	411
Fraser	45-54	Speaks English well or very well	0	2016	75
Fraser	45-54	Speaks English well or very well	0	2017	51
Fraser	45-54	Speaks English well or very well	0	2018	58
Fraser	45-54	Speaks English well or very well	0	2019	52
Fraser	45-54	Speaks English well or very well	0	2020	14
Fraser	45-54	Speaks English well or very well	0	2021	3
Fraser	55-64				12
Fraser	55-64			2005	10
Fraser	55-64		0		7
Fraser	55-64		0	2005	20
Fraser	55-64		0	2010	3
Fraser	55-64		0	2015	4
Fraser	55-64		1		39
Fraser	55-64		1	2005	1597
Fraser	55-64		1	2010	83
Fraser	55-64		1	2015	33
Fraser	55-64		1	2016	9
Fraser	55-64		1	2017	9
Fraser	55-64		1	2018	6
Fraser	55-64		1	2019	3
Fraser	55-64		1	2020	9
Fraser	55-64	Speaks English not well or not at all	0		175
Fraser	55-64	Speaks English not well or not at all	0	2005	3201
Fraser	55-64	Speaks English not well or not at all	0	2010	340
Fraser	55-64	Speaks English not well or not at all	0	2015	353
Fraser	55-64	Speaks English not well or not at all	0	2016	82
Fraser	55-64	Speaks English not well or not at all	0	2017	61
Fraser	55-64	Speaks English not well or not at all	0	2018	56
Fraser	55-64	Speaks English not well or not at all	0	2019	108
Fraser	55-64	Speaks English not well or not at all	0	2020	84
Fraser	55-64	Speaks English not well or not at all	0	2021	16
Fraser	55-64	Speaks English well or very well	0		113
Fraser	55-64	Speaks English well or very well	0	2005	4711
Fraser	55-64	Speaks English well or very well	0	2010	204
Fraser	55-64	Speaks English well or very well	0	2015	129
Fraser	55-64	Speaks English well or very well	0	2016	13
Fraser	55-64	Speaks English well or very well	0	2017	26
Fraser	55-64	Speaks English well or very well	0	2018	10
Fraser	55-64	Speaks English well or very well	0	2019	16
Fraser	55-64	Speaks English well or very well	0	2020	17
Fraser	55-64	Speaks English well or very well	0	2021	3
Fraser	65-74				15
Fraser	65-74			2005	13
Fraser	65-74		0		3
Fraser	65-74		0	2005	21
Fraser	65-74		0	2019	6
Fraser	65-74		1		51
Fraser	65-74		1	2005	1469
Fraser	65-74		1	2010	24
Fraser	65-74		1	2015	14
Fraser	65-74		1	2017	5
Fraser	65-74		1	2018	3
Fraser	65-74		1	2019	5
Fraser	65-74	Speaks English not well or not at all	0		92
Fraser	65-74	Speaks English not well or not at all	0	2005	3006
Fraser	65-74	Speaks English not well or not at all	0	2010	260
Fraser	65-74	Speaks English not well or not at all	0	2015	206
Fraser	65-74	Speaks English not well or not at all	0	2016	51
Fraser	65-74	Speaks English not well or not at all	0	2017	37
Fraser	65-74	Speaks English not well or not at all	0	2018	28
Fraser	65-74	Speaks English not well or not at all	0	2019	62
Fraser	65-74	Speaks English not well or not at all	0	2020	33
Fraser	65-74	Speaks English not well or not at all	0	2021	7
Fraser	65-74	Speaks English well or very well	0		95
Fraser	65-74	Speaks English well or very well	0	2005	3956
Fraser	65-74	Speaks English well or very well	0	2010	66
Fraser	65-74	Speaks English well or very well	0	2015	35
Fraser	65-74	Speaks English well or very well	0	2016	8
Fraser	65-74	Speaks English well or very well	0	2018	7
Fraser	65-74	Speaks English well or very well	0	2019	7
Fraser	65-74	Speaks English well or very well	0	2020	5
Fraser	65-74	Speaks English well or very well	0	2021	4
Fraser	75-84				11
Fraser	75-84			2005	8
Fraser	75-84		0		4
Fraser	75-84		0	2005	20
Fraser	75-84		1		38
Fraser	75-84		1	2005	761
Fraser	75-84		1	2010	7
Fraser	75-84	Speaks English not well or not at all	0		85
Fraser	75-84	Speaks English not well or not at all	0	2005	2074
Fraser	75-84	Speaks English not well or not at all	0	2010	62
Fraser	75-84	Speaks English not well or not at all	0	2015	59
Fraser	75-84	Speaks English not well or not at all	0	2016	6
Fraser	75-84	Speaks English not well or not at all	0	2017	7
Fraser	75-84	Speaks English not well or not at all	0	2019	30
Fraser	75-84	Speaks English not well or not at all	0	2020	5
Fraser	75-84	Speaks English well or very well	0		82
Fraser	75-84	Speaks English well or very well	0	2005	2283
Fraser	75-84	Speaks English well or very well	0	2010	15
Fraser	75-84	Speaks English well or very well	0	2015	9
Fraser	85+				7
Fraser	85+			2005	12
Fraser	85+		0		8
Fraser	85+		0	2005	16
Fraser	85+		1		23
Fraser	85+		1	2005	219
Fraser	85+	Speaks English not well or not at all	0		103
Fraser	85+	Speaks English not well or not at all	0	2005	1142
Fraser	85+	Speaks English not well or not at all	0	2010	19
Fraser	85+	Speaks English not well or not at all	0	2015	5
Fraser	85+	Speaks English not well or not at all	0	2018	4
Fraser	85+	Speaks English well or very well	0		54
Fraser	85+	Speaks English well or very well	0	2005	740
Gellibrand	0-14				10
Gellibrand	0-14			2015	4
Gellibrand	0-14		0		4
Gellibrand	0-14		0	2016	4
Gellibrand	0-14		0	2018	8
Gellibrand	0-14		0	2019	12
Gellibrand	0-14		0	2020	7
Gellibrand	0-14		0	2021	3
Gellibrand	0-14		1		69
Gellibrand	0-14		1	2010	217
Gellibrand	0-14		1	2015	818
Gellibrand	0-14		1	2016	204
Gellibrand	0-14		1	2017	208
Gellibrand	0-14		1	2018	217
Gellibrand	0-14		1	2019	264
Gellibrand	0-14		1	2020	98
Gellibrand	0-14		1	2021	56
Gellibrand	0-14	Speaks English not well or not at all	0		20
Gellibrand	0-14	Speaks English not well or not at all	0	2015	25
Gellibrand	0-14	Speaks English not well or not at all	0	2016	13
Gellibrand	0-14	Speaks English not well or not at all	0	2017	27
Gellibrand	0-14	Speaks English not well or not at all	0	2018	36
Gellibrand	0-14	Speaks English not well or not at all	0	2019	85
Gellibrand	0-14	Speaks English not well or not at all	0	2020	44
Gellibrand	0-14	Speaks English not well or not at all	0	2021	25
Gellibrand	0-14	Speaks English well or very well	0		124
Gellibrand	0-14	Speaks English well or very well	0	2010	240
Gellibrand	0-14	Speaks English well or very well	0	2015	1278
Gellibrand	0-14	Speaks English well or very well	0	2016	401
Gellibrand	0-14	Speaks English well or very well	0	2017	473
Gellibrand	0-14	Speaks English well or very well	0	2018	480
Gellibrand	0-14	Speaks English well or very well	0	2019	418
Gellibrand	0-14	Speaks English well or very well	0	2020	141
Gellibrand	0-14	Speaks English well or very well	0	2021	95
Gellibrand	15-24				68
Gellibrand	15-24			2015	11
Gellibrand	15-24		1		33
Gellibrand	15-24		1	2005	275
Gellibrand	15-24		1	2010	701
Gellibrand	15-24		1	2015	451
Gellibrand	15-24		1	2016	57
Gellibrand	15-24		1	2017	61
Gellibrand	15-24		1	2018	82
Gellibrand	15-24		1	2019	89
Gellibrand	15-24		1	2020	32
Gellibrand	15-24		1	2021	20
Gellibrand	15-24	Speaks English not well or not at all	0		3
Gellibrand	15-24	Speaks English not well or not at all	0	2005	5
Gellibrand	15-24	Speaks English not well or not at all	0	2010	15
Gellibrand	15-24	Speaks English not well or not at all	0	2015	16
Gellibrand	15-24	Speaks English not well or not at all	0	2016	6
Gellibrand	15-24	Speaks English not well or not at all	0	2017	24
Gellibrand	15-24	Speaks English not well or not at all	0	2018	17
Gellibrand	15-24	Speaks English not well or not at all	0	2019	40
Gellibrand	15-24	Speaks English not well or not at all	0	2020	5
Gellibrand	15-24	Speaks English not well or not at all	0	2021	5
Gellibrand	15-24	Speaks English well or very well	0		69
Gellibrand	15-24	Speaks English well or very well	0	2005	307
Gellibrand	15-24	Speaks English well or very well	0	2010	896
Gellibrand	15-24	Speaks English well or very well	0	2015	794
Gellibrand	15-24	Speaks English well or very well	0	2016	238
Gellibrand	15-24	Speaks English well or very well	0	2017	278
Gellibrand	15-24	Speaks English well or very well	0	2018	477
Gellibrand	15-24	Speaks English well or very well	0	2019	623
Gellibrand	15-24	Speaks English well or very well	0	2020	189
Gellibrand	15-24	Speaks English well or very well	0	2021	30
Gellibrand	25-34				103
Gellibrand	25-34			2015	3
Gellibrand	25-34			2016	4
Gellibrand	25-34			2017	9
Gellibrand	25-34			2019	3
Gellibrand	25-34		0	2010	3
Gellibrand	25-34		0	2015	8
Gellibrand	25-34		0	2016	5
Gellibrand	25-34		0	2017	5
Gellibrand	25-34		0	2018	3
Gellibrand	25-34		1		46
Gellibrand	25-34		1	2005	709
Gellibrand	25-34		1	2010	539
Gellibrand	25-34		1	2015	850
Gellibrand	25-34		1	2016	186
Gellibrand	25-34		1	2017	172
Gellibrand	25-34		1	2018	193
Gellibrand	25-34		1	2019	179
Gellibrand	25-34		1	2020	43
Gellibrand	25-34		1	2021	24
Gellibrand	25-34	Speaks English not well or not at all	0		11
Gellibrand	25-34	Speaks English not well or not at all	0	2005	9
Gellibrand	25-34	Speaks English not well or not at all	0	2010	80
Gellibrand	25-34	Speaks English not well or not at all	0	2015	169
Gellibrand	25-34	Speaks English not well or not at all	0	2016	66
Gellibrand	25-34	Speaks English not well or not at all	0	2017	38
Gellibrand	25-34	Speaks English not well or not at all	0	2018	60
Gellibrand	25-34	Speaks English not well or not at all	0	2019	84
Gellibrand	25-34	Speaks English not well or not at all	0	2020	34
Gellibrand	25-34	Speaks English not well or not at all	0	2021	7
Gellibrand	25-34	Speaks English well or very well	0		148
Gellibrand	25-34	Speaks English well or very well	0	2005	848
Gellibrand	25-34	Speaks English well or very well	0	2010	2290
Gellibrand	25-34	Speaks English well or very well	0	2015	3512
Gellibrand	25-34	Speaks English well or very well	0	2016	900
Gellibrand	25-34	Speaks English well or very well	0	2017	966
Gellibrand	25-34	Speaks English well or very well	0	2018	1077
Gellibrand	25-34	Speaks English well or very well	0	2019	1124
Gellibrand	25-34	Speaks English well or very well	0	2020	282
Gellibrand	25-34	Speaks English well or very well	0	2021	76
Gellibrand	35-44				65
Gellibrand	35-44			2010	9
Gellibrand	35-44			2015	11
Gellibrand	35-44		0	2005	5
Gellibrand	35-44		0	2010	4
Gellibrand	35-44		0	2015	3
Gellibrand	35-44		0	2016	3
Gellibrand	35-44		1		45
Gellibrand	35-44		1	2005	1721
Gellibrand	35-44		1	2010	1228
Gellibrand	35-44		1	2015	930
Gellibrand	35-44		1	2016	124
Gellibrand	35-44		1	2017	102
Gellibrand	35-44		1	2018	102
Gellibrand	35-44		1	2019	121
Gellibrand	35-44		1	2020	30
Gellibrand	35-44		1	2021	20
Gellibrand	35-44	Speaks English not well or not at all	0		11
Gellibrand	35-44	Speaks English not well or not at all	0	2005	86
Gellibrand	35-44	Speaks English not well or not at all	0	2010	301
Gellibrand	35-44	Speaks English not well or not at all	0	2015	223
Gellibrand	35-44	Speaks English not well or not at all	0	2016	49
Gellibrand	35-44	Speaks English not well or not at all	0	2017	55
Gellibrand	35-44	Speaks English not well or not at all	0	2018	45
Gellibrand	35-44	Speaks English not well or not at all	0	2019	69
Gellibrand	35-44	Speaks English not well or not at all	0	2020	20
Gellibrand	35-44	Speaks English not well or not at all	0	2021	5
Gellibrand	35-44	Speaks English well or very well	0		107
Gellibrand	35-44	Speaks English well or very well	0	2005	3709
Gellibrand	35-44	Speaks English well or very well	0	2010	6253
Gellibrand	35-44	Speaks English well or very well	0	2015	3720
Gellibrand	35-44	Speaks English well or very well	0	2016	697
Gellibrand	35-44	Speaks English well or very well	0	2017	748
Gellibrand	35-44	Speaks English well or very well	0	2018	635
Gellibrand	35-44	Speaks English well or very well	0	2019	485
Gellibrand	35-44	Speaks English well or very well	0	2020	164
Gellibrand	35-44	Speaks English well or very well	0	2021	107
Gellibrand	45-54				34
Gellibrand	45-54			2005	4
Gellibrand	45-54		0	2010	8
Gellibrand	45-54		0	2015	4
Gellibrand	45-54		1		48
Gellibrand	45-54		1	2005	2342
Gellibrand	45-54		1	2010	705
Gellibrand	45-54		1	2015	448
Gellibrand	45-54		1	2016	55
Gellibrand	45-54		1	2017	43
Gellibrand	45-54		1	2018	37
Gellibrand	45-54		1	2019	27
Gellibrand	45-54		1	2020	12
Gellibrand	45-54		1	2021	13
Gellibrand	45-54	Speaks English not well or not at all	0		26
Gellibrand	45-54	Speaks English not well or not at all	0	2005	319
Gellibrand	45-54	Speaks English not well or not at all	0	2010	225
Gellibrand	45-54	Speaks English not well or not at all	0	2015	148
Gellibrand	45-54	Speaks English not well or not at all	0	2016	55
Gellibrand	45-54	Speaks English not well or not at all	0	2017	31
Gellibrand	45-54	Speaks English not well or not at all	0	2018	37
Gellibrand	45-54	Speaks English not well or not at all	0	2019	52
Gellibrand	45-54	Speaks English not well or not at all	0	2020	25
Gellibrand	45-54	Speaks English not well or not at all	0	2021	3
Gellibrand	45-54	Speaks English well or very well	0		46
Gellibrand	45-54	Speaks English well or very well	0	2005	3028
Gellibrand	45-54	Speaks English well or very well	0	2010	1572
Gellibrand	45-54	Speaks English well or very well	0	2015	781
Gellibrand	45-54	Speaks English well or very well	0	2016	108
Gellibrand	45-54	Speaks English well or very well	0	2017	95
Gellibrand	45-54	Speaks English well or very well	0	2018	69
Gellibrand	45-54	Speaks English well or very well	0	2019	93
Gellibrand	45-54	Speaks English well or very well	0	2020	33
Gellibrand	45-54	Speaks English well or very well	0	2021	13
Gellibrand	55-64				18
Gellibrand	55-64			2017	4
Gellibrand	55-64		0		5
Gellibrand	55-64		0	2005	12
Gellibrand	55-64		0	2019	3
Gellibrand	55-64		1		43
Gellibrand	55-64		1	2005	2548
Gellibrand	55-64		1	2010	275
Gellibrand	55-64		1	2015	140
Gellibrand	55-64		1	2016	12
Gellibrand	55-64		1	2017	20
Gellibrand	55-64		1	2018	17
Gellibrand	55-64		1	2019	22
Gellibrand	55-64		1	2020	9
Gellibrand	55-64		1	2021	9
Gellibrand	55-64	Speaks English not well or not at all	0		35
Gellibrand	55-64	Speaks English not well or not at all	0	2005	580
Gellibrand	55-64	Speaks English not well or not at all	0	2010	153
Gellibrand	55-64	Speaks English not well or not at all	0	2015	194
Gellibrand	55-64	Speaks English not well or not at all	0	2016	51
Gellibrand	55-64	Speaks English not well or not at all	0	2017	57
Gellibrand	55-64	Speaks English not well or not at all	0	2018	40
Gellibrand	55-64	Speaks English not well or not at all	0	2019	161
Gellibrand	55-64	Speaks English not well or not at all	0	2020	78
Gellibrand	55-64	Speaks English well or very well	0		33
Gellibrand	55-64	Speaks English well or very well	0	2005	2476
Gellibrand	55-64	Speaks English well or very well	0	2010	321
Gellibrand	55-64	Speaks English well or very well	0	2015	207
Gellibrand	55-64	Speaks English well or very well	0	2016	29
Gellibrand	55-64	Speaks English well or very well	0	2017	32
Gellibrand	55-64	Speaks English well or very well	0	2018	25
Gellibrand	55-64	Speaks English well or very well	0	2019	49
Gellibrand	55-64	Speaks English well or very well	0	2020	32
Gellibrand	65-74				10
Gellibrand	65-74			2005	4
Gellibrand	65-74		0		4
Gellibrand	65-74		0	2005	8
Gellibrand	65-74		1		30
Gellibrand	65-74		1	2005	1980
Gellibrand	65-74		1	2010	42
Gellibrand	65-74		1	2015	54
Gellibrand	65-74		1	2016	3
Gellibrand	65-74		1	2017	9
Gellibrand	65-74		1	2018	9
Gellibrand	65-74		1	2019	16
Gellibrand	65-74		1	2020	6
Gellibrand	65-74		1	2021	3
Gellibrand	65-74	Speaks English not well or not at all	0		47
Gellibrand	65-74	Speaks English not well or not at all	0	2005	829
Gellibrand	65-74	Speaks English not well or not at all	0	2010	145
Gellibrand	65-74	Speaks English not well or not at all	0	2015	252
Gellibrand	65-74	Speaks English not well or not at all	0	2016	48
Gellibrand	65-74	Speaks English not well or not at all	0	2017	39
Gellibrand	65-74	Speaks English not well or not at all	0	2018	48
Gellibrand	65-74	Speaks English not well or not at all	0	2019	161
Gellibrand	65-74	Speaks English not well or not at all	0	2020	85
Gellibrand	65-74	Speaks English not well or not at all	0	2021	7
Gellibrand	65-74	Speaks English well or very well	0		46
Gellibrand	65-74	Speaks English well or very well	0	2005	2253
Gellibrand	65-74	Speaks English well or very well	0	2010	98
Gellibrand	65-74	Speaks English well or very well	0	2015	92
Gellibrand	65-74	Speaks English well or very well	0	2016	23
Gellibrand	65-74	Speaks English well or very well	0	2017	23
Gellibrand	65-74	Speaks English well or very well	0	2018	24
Gellibrand	65-74	Speaks English well or very well	0	2019	69
Gellibrand	65-74	Speaks English well or very well	0	2020	46
Gellibrand	65-74	Speaks English well or very well	0	2021	14
Gellibrand	75-84				6
Gellibrand	75-84		0		3
Gellibrand	75-84		0	2005	4
Gellibrand	75-84		1		26
Gellibrand	75-84		1	2005	972
Gellibrand	75-84		1	2010	24
Gellibrand	75-84		1	2015	24
Gellibrand	75-84		1	2016	10
Gellibrand	75-84		1	2017	3
Gellibrand	75-84		1	2019	9
Gellibrand	75-84	Speaks English not well or not at all	0		40
Gellibrand	75-84	Speaks English not well or not at all	0	2005	812
Gellibrand	75-84	Speaks English not well or not at all	0	2010	44
Gellibrand	75-84	Speaks English not well or not at all	0	2015	42
Gellibrand	75-84	Speaks English not well or not at all	0	2016	7
Gellibrand	75-84	Speaks English not well or not at all	0	2017	9
Gellibrand	75-84	Speaks English not well or not at all	0	2018	8
Gellibrand	75-84	Speaks English not well or not at all	0	2019	32
Gellibrand	75-84	Speaks English not well or not at all	0	2020	11
Gellibrand	75-84	Speaks English well or very well	0		39
Gellibrand	75-84	Speaks English well or very well	0	2005	1301
Gellibrand	75-84	Speaks English well or very well	0	2010	26
Gellibrand	75-84	Speaks English well or very well	0	2015	27
Gellibrand	75-84	Speaks English well or very well	0	2016	3
Gellibrand	75-84	Speaks English well or very well	0	2018	4
Gellibrand	75-84	Speaks English well or very well	0	2019	7
Gellibrand	75-84	Speaks English well or very well	0	2020	8
Gellibrand	85+			2005	3
Gellibrand	85+		0	2005	10
Gellibrand	85+		1		33
Gellibrand	85+		1	2005	318
Gellibrand	85+		1	2010	3
Gellibrand	85+		1	2017	3
Gellibrand	85+	Speaks English not well or not at all	0		57
Gellibrand	85+	Speaks English not well or not at all	0	2005	416
Gellibrand	85+	Speaks English not well or not at all	0	2010	5
Gellibrand	85+	Speaks English not well or not at all	0	2016	5
Gellibrand	85+	Speaks English not well or not at all	0	2019	5
Gellibrand	85+	Speaks English well or very well	0		43
Gellibrand	85+	Speaks English well or very well	0	2005	504
Gellibrand	85+	Speaks English well or very well	0	2010	5
Gellibrand	85+	Speaks English well or very well	0	2020	5
Gippsland	0-14		0	2019	5
Gippsland	0-14		1		16
Gippsland	0-14		1	2010	52
Gippsland	0-14		1	2015	128
Gippsland	0-14		1	2016	26
Gippsland	0-14		1	2017	22
Gippsland	0-14		1	2018	41
Gippsland	0-14		1	2019	22
Gippsland	0-14		1	2020	10
Gippsland	0-14		1	2021	4
Gippsland	0-14	Speaks English not well or not at all	0	2018	7
Gippsland	0-14	Speaks English not well or not at all	0	2019	3
Gippsland	0-14	Speaks English not well or not at all	0	2020	6
Gippsland	0-14	Speaks English not well or not at all	0	2021	10
Gippsland	0-14	Speaks English well or very well	0		18
Gippsland	0-14	Speaks English well or very well	0	2010	24
Gippsland	0-14	Speaks English well or very well	0	2015	104
Gippsland	0-14	Speaks English well or very well	0	2016	27
Gippsland	0-14	Speaks English well or very well	0	2017	20
Gippsland	0-14	Speaks English well or very well	0	2018	27
Gippsland	0-14	Speaks English well or very well	0	2019	55
Gippsland	0-14	Speaks English well or very well	0	2020	22
Gippsland	0-14	Speaks English well or very well	0	2021	5
Gippsland	15-24				11
Gippsland	15-24		1		4
Gippsland	15-24		1	2005	66
Gippsland	15-24		1	2010	151
Gippsland	15-24		1	2015	56
Gippsland	15-24		1	2016	9
Gippsland	15-24		1	2017	10
Gippsland	15-24		1	2018	8
Gippsland	15-24		1	2019	16
Gippsland	15-24		1	2020	3
Gippsland	15-24	Speaks English not well or not at all	0	2017	3
Gippsland	15-24	Speaks English not well or not at all	0	2018	5
Gippsland	15-24	Speaks English not well or not at all	0	2019	7
Gippsland	15-24	Speaks English well or very well	0		6
Gippsland	15-24	Speaks English well or very well	0	2005	21
Gippsland	15-24	Speaks English well or very well	0	2010	109
Gippsland	15-24	Speaks English well or very well	0	2015	95
Gippsland	15-24	Speaks English well or very well	0	2016	39
Gippsland	15-24	Speaks English well or very well	0	2017	17
Gippsland	15-24	Speaks English well or very well	0	2018	33
Gippsland	15-24	Speaks English well or very well	0	2019	81
Gippsland	15-24	Speaks English well or very well	0	2020	39
Gippsland	25-34				110
Gippsland	25-34		0	2015	3
Gippsland	25-34		1		16
Gippsland	25-34		1	2005	224
Gippsland	25-34		1	2010	109
Gippsland	25-34		1	2015	125
Gippsland	25-34		1	2016	32
Gippsland	25-34		1	2017	34
Gippsland	25-34		1	2018	37
Gippsland	25-34		1	2019	43
Gippsland	25-34		1	2020	22
Gippsland	25-34		1	2021	7
Gippsland	25-34	Speaks English not well or not at all	0	2010	14
Gippsland	25-34	Speaks English not well or not at all	0	2015	42
Gippsland	25-34	Speaks English not well or not at all	0	2016	12
Gippsland	25-34	Speaks English not well or not at all	0	2017	8
Gippsland	25-34	Speaks English not well or not at all	0	2018	21
Gippsland	25-34	Speaks English not well or not at all	0	2019	16
Gippsland	25-34	Speaks English not well or not at all	0	2021	5
Gippsland	25-34	Speaks English well or very well	0		7
Gippsland	25-34	Speaks English well or very well	0	2005	69
Gippsland	25-34	Speaks English well or very well	0	2010	153
Gippsland	25-34	Speaks English well or very well	0	2015	254
Gippsland	25-34	Speaks English well or very well	0	2016	87
Gippsland	25-34	Speaks English well or very well	0	2017	105
Gippsland	25-34	Speaks English well or very well	0	2018	108
Gippsland	25-34	Speaks English well or very well	0	2019	132
Gippsland	25-34	Speaks English well or very well	0	2020	47
Gippsland	25-34	Speaks English well or very well	0	2021	7
Gippsland	35-44				85
Gippsland	35-44		1		27
Gippsland	35-44		1	2005	420
Gippsland	35-44		1	2010	173
Gippsland	35-44		1	2015	124
Gippsland	35-44		1	2016	12
Gippsland	35-44		1	2017	18
Gippsland	35-44		1	2018	18
Gippsland	35-44		1	2019	22
Gippsland	35-44		1	2020	9
Gippsland	35-44		1	2021	3
Gippsland	35-44	Speaks English not well or not at all	0		4
Gippsland	35-44	Speaks English not well or not at all	0	2005	4
Gippsland	35-44	Speaks English not well or not at all	0	2010	23
Gippsland	35-44	Speaks English not well or not at all	0	2015	39
Gippsland	35-44	Speaks English not well or not at all	0	2016	6
Gippsland	35-44	Speaks English not well or not at all	0	2017	4
Gippsland	35-44	Speaks English not well or not at all	0	2018	9
Gippsland	35-44	Speaks English not well or not at all	0	2019	10
Gippsland	35-44	Speaks English well or very well	0		14
Gippsland	35-44	Speaks English well or very well	0	2005	157
Gippsland	35-44	Speaks English well or very well	0	2010	322
Gippsland	35-44	Speaks English well or very well	0	2015	300
Gippsland	35-44	Speaks English well or very well	0	2016	51
Gippsland	35-44	Speaks English well or very well	0	2017	47
Gippsland	35-44	Speaks English well or very well	0	2018	55
Gippsland	35-44	Speaks English well or very well	0	2019	66
Gippsland	35-44	Speaks English well or very well	0	2020	32
Gippsland	35-44	Speaks English well or very well	0	2021	15
Gippsland	45-54				29
Gippsland	45-54		0	2005	3
Gippsland	45-54		0	2010	4
Gippsland	45-54		1		50
Gippsland	45-54		1	2005	935
Gippsland	45-54		1	2010	170
Gippsland	45-54		1	2015	80
Gippsland	45-54		1	2016	10
Gippsland	45-54		1	2017	11
Gippsland	45-54		1	2018	13
Gippsland	45-54		1	2019	21
Gippsland	45-54		1	2020	6
Gippsland	45-54	Speaks English not well or not at all	0		6
Gippsland	45-54	Speaks English not well or not at all	0	2005	26
Gippsland	45-54	Speaks English not well or not at all	0	2010	26
Gippsland	45-54	Speaks English not well or not at all	0	2015	26
Gippsland	45-54	Speaks English not well or not at all	0	2016	3
Gippsland	45-54	Speaks English not well or not at all	0	2017	5
Gippsland	45-54	Speaks English not well or not at all	0	2018	3
Gippsland	45-54	Speaks English not well or not at all	0	2019	3
Gippsland	45-54	Speaks English not well or not at all	0	2020	6
Gippsland	45-54	Speaks English well or very well	0		9
Gippsland	45-54	Speaks English well or very well	0	2005	224
Gippsland	45-54	Speaks English well or very well	0	2010	146
Gippsland	45-54	Speaks English well or very well	0	2015	122
Gippsland	45-54	Speaks English well or very well	0	2016	23
Gippsland	45-54	Speaks English well or very well	0	2017	15
Gippsland	45-54	Speaks English well or very well	0	2018	21
Gippsland	45-54	Speaks English well or very well	0	2019	20
Gippsland	45-54	Speaks English well or very well	0	2020	5
Gippsland	55-64				19
Gippsland	55-64			2005	6
Gippsland	55-64		1		89
Gippsland	55-64		1	2005	2133
Gippsland	55-64		1	2010	106
Gippsland	55-64		1	2015	51
Gippsland	55-64		1	2016	8
Gippsland	55-64		1	2017	3
Gippsland	55-64		1	2018	8
Gippsland	55-64		1	2019	7
Gippsland	55-64	Speaks English not well or not at all	0		5
Gippsland	55-64	Speaks English not well or not at all	0	2005	40
Gippsland	55-64	Speaks English not well or not at all	0	2010	20
Gippsland	55-64	Speaks English not well or not at all	0	2015	21
Gippsland	55-64	Speaks English not well or not at all	0	2016	4
Gippsland	55-64	Speaks English not well or not at all	0	2017	8
Gippsland	55-64	Speaks English not well or not at all	0	2019	7
Gippsland	55-64	Speaks English not well or not at all	0	2020	7
Gippsland	55-64	Speaks English well or very well	0		18
Gippsland	55-64	Speaks English well or very well	0	2005	405
