LGA_NAME16	Ancestry	responses
Tablelands	Filipino	180
Tablelands	French	135
Tablelands	German	1588
Tablelands	Greek	82
Tablelands	Hungarian	53
Tablelands	Indian	74
Tablelands	Irish	3273
Tablelands	Italian	1533
Tablelands	Korean	11
Tablelands	Lebanese	40
Tablelands	Maltese	71
Tablelands	Maori	102
Tablelands	NZ	205
Tablelands	(Other)	1968
Tablelands	Polish	131
Tablelands	Russian	50
Tablelands	Samoan	25
Tablelands	Scottish	2825
Tablelands	Serbian	10
Tablelands	South African	53
Tablelands	Spanish	69
Tablelands	Sri Lankan	9
Tablelands	Vietnamese	22
Tablelands	Welsh	189
Toowoomba		10369
Toowoomba	Australian	66695
Toowoomba	Australian Aboriginal	8134
Toowoomba	Chinese	2220
Toowoomba	Croatian	276
Toowoomba	Dutch	2357
Toowoomba	English	67217
Toowoomba	Filipino	2158
Toowoomba	French	720
Toowoomba	German	18673
Toowoomba	Greek	388
Toowoomba	Hungarian	261
Toowoomba	Indian	2048
Toowoomba	Irish	21884
Toowoomba	Italian	2730
Toowoomba	Korean	314
Toowoomba	Lebanese	308
Toowoomba	Macedonian	34
Toowoomba	Maltese	235
Toowoomba	Maori	689
Toowoomba	NZ	1128
Toowoomba	(Other)	15321
Toowoomba	Polish	736
Toowoomba	Russian	274
Toowoomba	Samoan	138
Toowoomba	Scottish	18922
Toowoomba	Serbian	91
Toowoomba	South African	764
Toowoomba	Spanish	414
Toowoomba	Sri Lankan	266
Toowoomba	Vietnamese	243
Toowoomba	Welsh	981
Torres		201
Torres	Australian	547
Torres	Australian Aboriginal	761
Torres	Chinese	58
Torres	Dutch	26
Torres	English	401
Torres	Filipino	27
Torres	French	7
Torres	German	51
Torres	Greek	5
Torres	Indian	21
Torres	Irish	142
Torres	Italian	32
Torres	Maltese	3
Torres	Maori	17
Torres	NZ	9
Torres	(Other)	2374
Torres	Polish	4
Torres	Samoan	43
Torres	Scottish	142
Torres	South African	7
Torres	Vietnamese	5
Torres	Welsh	11
Torres Strait Island		244
Torres Strait Island	Australian	89
Torres Strait Island	Australian Aboriginal	686
Torres Strait Island	Dutch	9
Torres Strait Island	English	74
Torres Strait Island	Filipino	8
Torres Strait Island	French	5
Torres Strait Island	German	10
Torres Strait Island	Irish	17
Torres Strait Island	Maori	3
Torres Strait Island	NZ	4
Torres Strait Island	(Other)	3748
Torres Strait Island	Samoan	18
Torres Strait Island	Scottish	37
Townsville		16332
Townsville	Australian	71432
Townsville	Australian Aboriginal	13122
Townsville	Chinese	2556
Townsville	Croatian	399
Townsville	Dutch	2559
Townsville	English	72420
Townsville	Filipino	2920
Townsville	French	1118
Townsville	German	10321
Townsville	Greek	1346
Townsville	Hungarian	392
Townsville	Indian	2322
Townsville	Irish	21774
Townsville	Italian	9330
Townsville	Korean	452
Townsville	Lebanese	135
Townsville	Macedonian	39
Townsville	Maltese	755
Townsville	Maori	1341
Townsville	NZ	1793
Townsville	(Other)	18810
Townsville	Polish	871
Townsville	Russian	395
Townsville	Samoan	362
Townsville	Scottish	20167
Townsville	Serbian	137
Townsville	South African	712
Townsville	Spanish	987
Townsville	Sri Lankan	274
Townsville	Vietnamese	459
Townsville	Welsh	1126
Weipa		534
Weipa	Australian	1460
Weipa	Australian Aboriginal	591
Weipa	Chinese	23
Weipa	Croatian	8
Weipa	Dutch	55
Weipa	English	1239
Weipa	Filipino	77
Weipa	French	14
Weipa	German	167
Weipa	Hungarian	5
Weipa	Indian	34
Weipa	Irish	364
Weipa	Italian	119
Weipa	Maltese	21
Weipa	Maori	33
Weipa	NZ	25
Weipa	(Other)	746
Weipa	Polish	18
Weipa	Russian	6
Weipa	Scottish	322
Weipa	South African	8
Weipa	Spanish	11
Weipa	Sri Lankan	3
Weipa	Vietnamese	4
Weipa	Welsh	7
Western Downs		3591
Western Downs	Australian	14508
Western Downs	Australian Aboriginal	2369
Western Downs	Chinese	179
Western Downs	Croatian	19
Western Downs	Dutch	341
Western Downs	English	12807
Western Downs	Filipino	580
Western Downs	French	104
Western Downs	German	2987
Western Downs	Greek	37
Western Downs	Hungarian	29
Western Downs	Indian	119
Western Downs	Irish	3528
Western Downs	Italian	357
Western Downs	Korean	25
Western Downs	Lebanese	6
Western Downs	Macedonian	4
Western Downs	Maltese	51
Western Downs	Maori	157
Western Downs	NZ	221
Western Downs	(Other)	1281
Western Downs	Polish	89
Western Downs	Russian	31
Western Downs	Samoan	20
Western Downs	Scottish	3203
Western Downs	Serbian	9
Western Downs	South African	133
Western Downs	Spanish	103
Western Downs	Sri Lankan	10
Western Downs	Vietnamese	15
Western Downs	Welsh	125
Whitsunday		4430
Whitsunday	Australian	13299
Whitsunday	Australian Aboriginal	1892
Whitsunday	Chinese	380
Whitsunday	Croatian	83
Whitsunday	Dutch	515
Whitsunday	English	14437
Whitsunday	Filipino	463
Whitsunday	French	276
Whitsunday	German	1960
Whitsunday	Greek	124
Whitsunday	Hungarian	85
Whitsunday	Indian	151
Whitsunday	Irish	3755
Whitsunday	Italian	1182
Whitsunday	Korean	75
Whitsunday	Lebanese	37
Whitsunday	Macedonian	16
Whitsunday	Maltese	170
Whitsunday	Maori	280
Whitsunday	NZ	419
Whitsunday	(Other)	2920
Whitsunday	Polish	170
Whitsunday	Russian	74
Whitsunday	Samoan	58
Whitsunday	Scottish	3731
Whitsunday	Serbian	23
Whitsunday	South African	131
Whitsunday	Spanish	245
Whitsunday	Sri Lankan	37
Whitsunday	Vietnamese	90
Whitsunday	Welsh	243
Winton		181
Winton	Australian	436
Winton	Australian Aboriginal	69
Winton	Chinese	7
Winton	Dutch	3
Winton	English	433
Winton	German	51
Winton	Greek	3
Winton	Indian	4
Winton	Irish	137
Winton	Italian	12
Winton	(Other)	46
Winton	Scottish	96
Winton	Welsh	5
Woorabinda		53
Woorabinda	Australian	23
Woorabinda	Australian Aboriginal	922
Woorabinda	English	24
Woorabinda	German	3
Woorabinda	Irish	16
Woorabinda	NZ	4
Woorabinda	(Other)	92
Woorabinda	Scottish	4
Wujal Wujal		7
Wujal Wujal	Australian	4
Wujal Wujal	Australian Aboriginal	257
Wujal Wujal	English	14
Wujal Wujal	(Other)	13
Wujal Wujal	Scottish	3
Yarrabah		69
Yarrabah	Australian	34
Yarrabah	Australian Aboriginal	2369
Yarrabah	English	20
Yarrabah	German	16
Yarrabah	Irish	5
Yarrabah	(Other)	184
Yarrabah	Polish	3
Yarrabah	Scottish	7
No usual address (Qld)		3610
No usual address (Qld)	Australian	4192
No usual address (Qld)	Australian Aboriginal	785
No usual address (Qld)	Chinese	175
No usual address (Qld)	Croatian	31
No usual address (Qld)	Dutch	208
No usual address (Qld)	English	4534
No usual address (Qld)	Filipino	100
No usual address (Qld)	French	133
No usual address (Qld)	German	630
No usual address (Qld)	Greek	37
No usual address (Qld)	Hungarian	33
No usual address (Qld)	Indian	82
No usual address (Qld)	Irish	1284
No usual address (Qld)	Italian	332
No usual address (Qld)	Korean	31
No usual address (Qld)	Lebanese	28
No usual address (Qld)	Maltese	42
No usual address (Qld)	Maori	154
No usual address (Qld)	NZ	198
No usual address (Qld)	(Other)	1210
No usual address (Qld)	Polish	91
No usual address (Qld)	Russian	19
No usual address (Qld)	Samoan	27
No usual address (Qld)	Scottish	1233
No usual address (Qld)	Serbian	10
No usual address (Qld)	South African	47
No usual address (Qld)	Spanish	96
No usual address (Qld)	Sri Lankan	12
No usual address (Qld)	Vietnamese	28
No usual address (Qld)	Welsh	88
Migratory - Offshore - Shipping (Qld)		128
Migratory - Offshore - Shipping (Qld)	Australian	8
Migratory - Offshore - Shipping (Qld)	English	18
Migratory - Offshore - Shipping (Qld)	Filipino	16
Migratory - Offshore - Shipping (Qld)	(Other)	5
Migratory - Offshore - Shipping (Qld)	Scottish	4
Adelaide		2171
Adelaide	Australian	4319
Adelaide	Australian Aboriginal	272
Adelaide	Chinese	5008
Adelaide	Croatian	115
Adelaide	Dutch	284
Adelaide	English	6820
Adelaide	Filipino	364
Adelaide	French	204
Adelaide	German	1320
Adelaide	Greek	509
Adelaide	Hungarian	87
Adelaide	Indian	947
Adelaide	Irish	2070
Adelaide	Italian	1048
Adelaide	Korean	337
Adelaide	Lebanese	83
Adelaide	Macedonian	18
Adelaide	Maltese	88
Adelaide	Maori	39
Adelaide	NZ	68
Adelaide	(Other)	3404
Adelaide	Polish	273
Adelaide	Russian	133
Adelaide	Samoan	8
Adelaide	Scottish	1878
Adelaide	Serbian	82
Adelaide	South African	58
Adelaide	Spanish	143
Adelaide	Sri Lankan	92
Adelaide	Vietnamese	502
Adelaide	Welsh	167
Adelaide Hills		1739
Adelaide Hills	Australian	15544
Adelaide Hills	Australian Aboriginal	274
Adelaide Hills	Chinese	522
Adelaide Hills	Croatian	182
Adelaide Hills	Dutch	963
Adelaide Hills	English	19218
Adelaide Hills	Filipino	133
Adelaide Hills	French	261
Adelaide Hills	German	4596
Adelaide Hills	Greek	405
Adelaide Hills	Hungarian	203
Adelaide Hills	Indian	194
Adelaide Hills	Irish	3807
Adelaide Hills	Italian	1869
Adelaide Hills	Korean	54
Adelaide Hills	Lebanese	103
Adelaide Hills	Macedonian	37
Adelaide Hills	Maltese	136
Adelaide Hills	Maori	46
Adelaide Hills	NZ	204
Adelaide Hills	(Other)	2735
Adelaide Hills	Polish	544
Adelaide Hills	Russian	192
Adelaide Hills	Samoan	5
Adelaide Hills	Scottish	4523
Adelaide Hills	Serbian	87
Adelaide Hills	South African	176
Adelaide Hills	Spanish	94
Adelaide Hills	Sri Lankan	51
Adelaide Hills	Vietnamese	93
Adelaide Hills	Welsh	432
Adelaide Plains		643
Adelaide Plains	Australian	4304
Adelaide Plains	Australian Aboriginal	232
Adelaide Plains	Chinese	20
Adelaide Plains	Croatian	43
Adelaide Plains	Dutch	208
Adelaide Plains	English	4248
Adelaide Plains	Filipino	85
Adelaide Plains	French	28
Adelaide Plains	German	625
Adelaide Plains	Greek	126
Adelaide Plains	Hungarian	27
Adelaide Plains	Indian	28
Adelaide Plains	Irish	671
Adelaide Plains	Italian	531
Adelaide Plains	Lebanese	20
Adelaide Plains	Macedonian	7
Adelaide Plains	Maltese	83
Adelaide Plains	Maori	31
Adelaide Plains	NZ	29
Adelaide Plains	(Other)	472
Adelaide Plains	Polish	80
Adelaide Plains	Russian	14
Adelaide Plains	Scottish	812
Adelaide Plains	Serbian	18
Adelaide Plains	South African	16
Adelaide Plains	Spanish	17
Adelaide Plains	Vietnamese	73
Adelaide Plains	Welsh	56
Alexandrina		1568
Alexandrina	Australian	11011
Alexandrina	Australian Aboriginal	442
Alexandrina	Chinese	108
Alexandrina	Croatian	63
Alexandrina	Dutch	662
Alexandrina	English	14412
Alexandrina	Filipino	120
Alexandrina	French	162
Alexandrina	German	2693
Alexandrina	Greek	145
Alexandrina	Hungarian	83
Alexandrina	Indian	52
Alexandrina	Irish	2571
Alexandrina	Italian	596
Alexandrina	Korean	16
Alexandrina	Lebanese	23
Alexandrina	Macedonian	9
Alexandrina	Maltese	76
Alexandrina	Maori	62
Alexandrina	NZ	109
Alexandrina	(Other)	1183
Alexandrina	Polish	218
Alexandrina	Russian	55
Alexandrina	Samoan	4
Alexandrina	Scottish	3300
Alexandrina	Serbian	26
Alexandrina	South African	86
Alexandrina	Spanish	49
Alexandrina	Sri Lankan	9
Alexandrina	Vietnamese	21
Alexandrina	Welsh	268
Anangu Pitjantjatjara Yunkunytjatjara		100
Anangu Pitjantjatjara Yunkunytjatjara	Australian	82
Anangu Pitjantjatjara Yunkunytjatjara	Australian Aboriginal	2018
Anangu Pitjantjatjara Yunkunytjatjara	English	77
Anangu Pitjantjatjara Yunkunytjatjara	Filipino	3
Anangu Pitjantjatjara Yunkunytjatjara	German	26
Anangu Pitjantjatjara Yunkunytjatjara	Hungarian	6
Anangu Pitjantjatjara Yunkunytjatjara	Irish	29
Anangu Pitjantjatjara Yunkunytjatjara	Italian	5
Anangu Pitjantjatjara Yunkunytjatjara	Maori	3
Anangu Pitjantjatjara Yunkunytjatjara	(Other)	59
Anangu Pitjantjatjara Yunkunytjatjara	Scottish	29
Barossa		1059
Barossa	Australian	10240
Barossa	Australian Aboriginal	292
Barossa	Chinese	89
Barossa	Croatian	48
Barossa	Dutch	480
Barossa	English	10687
Barossa	Filipino	73
Barossa	French	130
Barossa	German	5451
Barossa	Greek	96
Barossa	Hungarian	70
Barossa	Indian	52
Barossa	Irish	1989
Barossa	Italian	550
Barossa	Korean	4
Barossa	Lebanese	7
Barossa	Maltese	52
Barossa	Maori	44
Barossa	NZ	102
Barossa	(Other)	1020
Barossa	Polish	167
Barossa	Russian	47
Barossa	Samoan	3
Barossa	Scottish	2325
Barossa	Serbian	38
Barossa	South African	58
Barossa	Spanish	65
Barossa	Sri Lankan	8
Barossa	Vietnamese	28
Barossa	Welsh	188
Barunga West		184
Barunga West	Australian	1183
Barunga West	Australian Aboriginal	55
Barunga West	Chinese	8
Barunga West	Dutch	25
Barunga West	English	1247
Barunga West	French	10
Barunga West	German	252
Barunga West	Greek	5
Barunga West	Indian	3
Barunga West	Irish	199
Barunga West	Italian	22
Barunga West	Lebanese	3
Barunga West	Maltese	5
Barunga West	Maori	6
Barunga West	(Other)	78
Barunga West	Polish	18
Barunga West	Russian	3
Barunga West	Scottish	187
Barunga West	South African	8
Barunga West	Welsh	3
Berri Barmera		610
Berri Barmera	Australian	4124
Berri Barmera	Australian Aboriginal	493
Berri Barmera	Chinese	55
Berri Barmera	Croatian	102
Berri Barmera	Dutch	143
Berri Barmera	English	4199
Berri Barmera	Filipino	116
Berri Barmera	French	43
Berri Barmera	German	1244
Berri Barmera	Greek	496
Berri Barmera	Hungarian	59
Berri Barmera	Indian	146
Berri Barmera	Irish	607
Berri Barmera	Italian	297
Berri Barmera	Korean	8
Berri Barmera	Lebanese	47
Berri Barmera	Macedonian	3
Berri Barmera	Maltese	3
Berri Barmera	Maori	20
Berri Barmera	NZ	35
Berri Barmera	(Other)	636
Berri Barmera	Polish	79
Berri Barmera	Russian	6
Berri Barmera	Scottish	723
Berri Barmera	Serbian	16
Berri Barmera	South African	7
Berri Barmera	Spanish	14
Berri Barmera	Sri Lankan	6
Berri Barmera	Vietnamese	3
Berri Barmera	Welsh	38
Burnside		1169
Burnside	Australian	11460
Burnside	Australian Aboriginal	163
Burnside	Chinese	6108
Burnside	Croatian	279
Burnside	Dutch	572
Burnside	English	15162
Burnside	Filipino	217
Burnside	French	308
Burnside	German	2944
Burnside	Greek	1433
Burnside	Hungarian	203
Burnside	Indian	1726
Burnside	Irish	3903
Burnside	Italian	3710
Burnside	Korean	385
Burnside	Lebanese	267
Burnside	Macedonian	29
Burnside	Maltese	164
Burnside	Maori	42
Burnside	NZ	178
Burnside	(Other)	5705
Burnside	Polish	546
Burnside	Russian	241
Burnside	Samoan	20
Burnside	Scottish	4139
Burnside	Serbian	154
Burnside	South African	212
Burnside	Spanish	155
Burnside	Sri Lankan	347
Burnside	Vietnamese	496
Burnside	Welsh	330
Campbelltown (SA)		1784
Campbelltown (SA)	Australian	11300
Campbelltown (SA)	Australian Aboriginal	417
Campbelltown (SA)	Chinese	5542
Campbelltown (SA)	Croatian	352
Campbelltown (SA)	Dutch	674
Campbelltown (SA)	English	12797
Campbelltown (SA)	Filipino	542
Campbelltown (SA)	French	214
Campbelltown (SA)	German	2623
Campbelltown (SA)	Greek	1971
Campbelltown (SA)	Hungarian	271
Campbelltown (SA)	Indian	2702
Campbelltown (SA)	Irish	2950
Campbelltown (SA)	Italian	12926
Campbelltown (SA)	Korean	687
Campbelltown (SA)	Lebanese	435
Campbelltown (SA)	Macedonian	22
Campbelltown (SA)	Maltese	302
Campbelltown (SA)	Maori	52
Campbelltown (SA)	NZ	135
Campbelltown (SA)	(Other)	7320
Campbelltown (SA)	Polish	607
Campbelltown (SA)	Russian	316
Campbelltown (SA)	Samoan	21
Campbelltown (SA)	Scottish	2985
Campbelltown (SA)	Serbian	166
Campbelltown (SA)	South African	182
Campbelltown (SA)	Spanish	146
Campbelltown (SA)	Sri Lankan	326
Campbelltown (SA)	Vietnamese	373
Campbelltown (SA)	Welsh	279
Ceduna		299
Ceduna	Australian	1195
Ceduna	Australian Aboriginal	816
Ceduna	Chinese	6
Ceduna	Croatian	7
Ceduna	Dutch	40
Ceduna	English	1192
Ceduna	Filipino	19
Ceduna	German	292
Ceduna	Greek	79
Ceduna	Hungarian	6
Ceduna	Indian	49
Ceduna	Irish	237
Ceduna	Italian	40
Ceduna	Korean	3
Ceduna	Maori	13
Ceduna	NZ	8
Ceduna	(Other)	133
Ceduna	Polish	23
Ceduna	Russian	6
Ceduna	Scottish	211
Ceduna	South African	5
Ceduna	Spanish	3
Ceduna	Vietnamese	5
Ceduna	Welsh	10
Charles Sturt		4709
Charles Sturt	Australian	31364
Charles Sturt	Australian Aboriginal	1892
Charles Sturt	Chinese	3895
Charles Sturt	Croatian	1701
Charles Sturt	Dutch	1473
Charles Sturt	English	36006
Charles Sturt	Filipino	1576
Charles Sturt	French	575
Charles Sturt	German	7113
Charles Sturt	Greek	7532
Charles Sturt	Hungarian	510
Charles Sturt	Indian	3639
Charles Sturt	Irish	8868
Charles Sturt	Italian	16086
Charles Sturt	Korean	255
Charles Sturt	Lebanese	457
Charles Sturt	Macedonian	475
Charles Sturt	Maltese	833
Charles Sturt	Maori	236
Charles Sturt	NZ	389
Charles Sturt	(Other)	15954
Charles Sturt	Polish	2191
Charles Sturt	Russian	908
Charles Sturt	Samoan	46
Charles Sturt	Scottish	8618
Charles Sturt	Serbian	2004
Charles Sturt	South African	440
Charles Sturt	Spanish	558
Charles Sturt	Sri Lankan	185
Charles Sturt	Vietnamese	3405
Charles Sturt	Welsh	725
Clare and Gilbert Valleys		571
Clare and Gilbert Valleys	Australian	3807
Clare and Gilbert Valleys	Australian Aboriginal	161
Clare and Gilbert Valleys	Chinese	27
Clare and Gilbert Valleys	Croatian	14
Clare and Gilbert Valleys	Dutch	128
Clare and Gilbert Valleys	English	4169
Clare and Gilbert Valleys	Filipino	49
Clare and Gilbert Valleys	French	29
Clare and Gilbert Valleys	German	1079
Clare and Gilbert Valleys	Greek	27
Clare and Gilbert Valleys	Hungarian	17
Clare and Gilbert Valleys	Indian	59
Clare and Gilbert Valleys	Irish	933
Clare and Gilbert Valleys	Italian	122
Clare and Gilbert Valleys	Korean	6
Clare and Gilbert Valleys	Lebanese	7
Clare and Gilbert Valleys	Maltese	19
Clare and Gilbert Valleys	Maori	15
Clare and Gilbert Valleys	NZ	37
Clare and Gilbert Valleys	(Other)	340
Clare and Gilbert Valleys	Polish	78
Clare and Gilbert Valleys	Russian	9
Clare and Gilbert Valleys	Scottish	929
Clare and Gilbert Valleys	Serbian	7
Clare and Gilbert Valleys	South African	15
Clare and Gilbert Valleys	Spanish	33
Clare and Gilbert Valleys	Vietnamese	6
Clare and Gilbert Valleys	Welsh	45
Cleve		138
Cleve	Australian	836
Cleve	Australian Aboriginal	14
Cleve	Dutch	15
Cleve	English	696
Cleve	Filipino	6
Cleve	French	7
Cleve	German	198
Cleve	Irish	97
Cleve	Italian	21
Cleve	NZ	4
Cleve	(Other)	48
Cleve	Polish	4
Cleve	Scottish	143
Cleve	South African	7
Cleve	Welsh	9
Coober Pedy		291
Coober Pedy	Australian	348
Coober Pedy	Australian Aboriginal	201
Coober Pedy	Chinese	15
Coober Pedy	Croatian	53
Coober Pedy	Dutch	15
Coober Pedy	English	331
Coober Pedy	Filipino	54
Coober Pedy	French	4
Coober Pedy	German	95
Coober Pedy	Greek	96
Coober Pedy	Hungarian	15
Coober Pedy	Indian	15
Coober Pedy	Irish	86
Coober Pedy	Italian	38
Coober Pedy	Maori	6
Coober Pedy	NZ	3
Coober Pedy	(Other)	169
Coober Pedy	Polish	10
Coober Pedy	Scottish	71
Coober Pedy	Serbian	40
Coober Pedy	Spanish	4
Coober Pedy	Sri Lankan	31
Coober Pedy	Welsh	3
Copper Coast		974
Copper Coast	Australian	6651
Copper Coast	Australian Aboriginal	484
Copper Coast	Chinese	53
Copper Coast	Croatian	22
Copper Coast	Dutch	260
Copper Coast	English	6851
Copper Coast	Filipino	73
Copper Coast	French	52
Copper Coast	German	1232
Copper Coast	Greek	106
Copper Coast	Hungarian	16
Copper Coast	Indian	53
Copper Coast	Irish	1015
Copper Coast	Italian	292
Copper Coast	Korean	4
Copper Coast	Lebanese	5
Copper Coast	Maltese	53
Copper Coast	Maori	31
Copper Coast	NZ	34
Copper Coast	(Other)	483
Copper Coast	Polish	78
Copper Coast	Russian	15
Copper Coast	Scottish	1259
Copper Coast	Serbian	9
Copper Coast	South African	21
Copper Coast	Spanish	44
Copper Coast	Sri Lankan	6
Copper Coast	Vietnamese	7
Copper Coast	Welsh	67
Elliston		105
Elliston	Australian	452
Elliston	Australian Aboriginal	41
Elliston	Croatian	12
Elliston	Dutch	14
Elliston	English	385
Elliston	French	4
Elliston	German	111
Elliston	Greek	4
Elliston	Irish	112
Elliston	Italian	8
Elliston	Lebanese	8
Elliston	(Other)	37
Elliston	Polish	11
Elliston	Scottish	116
Flinders Ranges		160
Flinders Ranges	Australian	642
Flinders Ranges	Australian Aboriginal	193
Flinders Ranges	Chinese	4
Flinders Ranges	Dutch	21
Flinders Ranges	English	653
Flinders Ranges	German	111
Flinders Ranges	Indian	10
Flinders Ranges	Irish	150
Flinders Ranges	Italian	10
Flinders Ranges	NZ	8
Flinders Ranges	(Other)	68
Flinders Ranges	Polish	6
Flinders Ranges	Scottish	171
Flinders Ranges	South African	7
Flinders Ranges	Spanish	5
Flinders Ranges	Welsh	11
Franklin Harbour		128
Franklin Harbour	Australian	564
Franklin Harbour	Australian Aboriginal	26
Franklin Harbour	Dutch	33
Franklin Harbour	English	558
Franklin Harbour	Filipino	11
Franklin Harbour	French	5
Franklin Harbour	German	161
Franklin Harbour	Hungarian	3
Franklin Harbour	Indian	4
Franklin Harbour	Irish	84
Franklin Harbour	Italian	10
Franklin Harbour	(Other)	37
Franklin Harbour	Polish	3
Franklin Harbour	Scottish	79
Franklin Harbour	South African	7
Franklin Harbour	Welsh	15
Gawler		1124
Gawler	Australian	9617
Gawler	Australian Aboriginal	608
Gawler	Chinese	149
Gawler	Croatian	54
Gawler	Dutch	500
Gawler	English	12340
Gawler	Filipino	194
Gawler	French	81
Gawler	German	2345
Gawler	Greek	222
Gawler	Hungarian	77
Gawler	Indian	98
Gawler	Irish	2198
Gawler	Italian	974
Gawler	Korean	33
Gawler	Lebanese	34
Gawler	Macedonian	7
Gawler	Maltese	131
Gawler	Maori	49
Gawler	NZ	107
Gawler	(Other)	1226
Gawler	Polish	229
Gawler	Russian	71
Gawler	Samoan	5
Gawler	Scottish	2252
Gawler	Serbian	25
Gawler	South African	66
Gawler	Spanish	66
Gawler	Sri Lankan	21
Gawler	Vietnamese	74
Gawler	Welsh	190
Goyder		309
Goyder	Australian	1650
Goyder	Australian Aboriginal	90
Goyder	Chinese	3
Goyder	Croatian	4
Goyder	Dutch	58
Goyder	English	1669
Goyder	Filipino	21
Goyder	French	9
Goyder	German	710
Goyder	Greek	13
Goyder	Indian	10
Goyder	Irish	371
Goyder	Italian	28
Goyder	Lebanese	3
Goyder	Maltese	6
Goyder	Maori	6
Goyder	NZ	10
Goyder	(Other)	120
Goyder	Polish	21
Goyder	Russian	9
Goyder	Scottish	353
Goyder	South African	9
Goyder	Spanish	10
Goyder	Sri Lankan	3
Goyder	Welsh	23
Grant		1319
Grant	Australian	3467
Grant	Australian Aboriginal	140
Grant	Chinese	33
Grant	Croatian	15
Grant	Dutch	203
Grant	English	3183
Grant	Filipino	48
Grant	French	24
Grant	German	668
Grant	Greek	31
Grant	Hungarian	3
Grant	Indian	3
Grant	Irish	709
Grant	Italian	177
Grant	Lebanese	4
Grant	Maltese	21
Grant	Maori	16
Grant	NZ	55
Grant	(Other)	233
Grant	Polish	33
Grant	Russian	9
Grant	Scottish	935
Grant	Serbian	6
Grant	South African	21
Grant	Vietnamese	5
Grant	Welsh	33
Holdfast Bay		1330
Holdfast Bay	Australian	12147
Holdfast Bay	Australian Aboriginal	326
Holdfast Bay	Chinese	702
Holdfast Bay	Croatian	243
Holdfast Bay	Dutch	662
Holdfast Bay	English	16572
Holdfast Bay	Filipino	247
Holdfast Bay	French	256
Holdfast Bay	German	2854
Holdfast Bay	Greek	766
Holdfast Bay	Hungarian	112
Holdfast Bay	Indian	545
Holdfast Bay	Irish	4305
Holdfast Bay	Italian	1716
Holdfast Bay	Korean	82
Holdfast Bay	Lebanese	109
Holdfast Bay	Macedonian	32
Holdfast Bay	Maltese	165
Holdfast Bay	Maori	57
Holdfast Bay	NZ	198
Holdfast Bay	(Other)	3583
Holdfast Bay	Polish	487
Holdfast Bay	Russian	162
Holdfast Bay	Samoan	9
Holdfast Bay	Scottish	4118
Holdfast Bay	Serbian	107
Holdfast Bay	South African	199
Holdfast Bay	Spanish	136
Holdfast Bay	Sri Lankan	49
Holdfast Bay	Vietnamese	95
Holdfast Bay	Welsh	363
Kangaroo Island		435
Kangaroo Island	Australian	1985
Kangaroo Island	Australian Aboriginal	75
Kangaroo Island	Chinese	24
Kangaroo Island	Croatian	8
Kangaroo Island	Dutch	95
Kangaroo Island	English	2178
Kangaroo Island	Filipino	37
Kangaroo Island	French	22
Kangaroo Island	German	437
Kangaroo Island	Greek	21
Kangaroo Island	Indian	7
Kangaroo Island	Irish	446
Kangaroo Island	Italian	95
Kangaroo Island	Lebanese	3
Kangaroo Island	Maori	53
Kangaroo Island	NZ	43
Kangaroo Island	(Other)	242
Kangaroo Island	Polish	15
Kangaroo Island	Russian	14
Kangaroo Island	Scottish	519
Kangaroo Island	South African	7
Kangaroo Island	Spanish	8
Kangaroo Island	Vietnamese	16
Kangaroo Island	Welsh	25
Karoonda East Murray		86
Karoonda East Murray	Australian	457
Karoonda East Murray	Australian Aboriginal	11
Karoonda East Murray	Dutch	12
Karoonda East Murray	English	419
Karoonda East Murray	Filipino	7
Karoonda East Murray	German	165
Karoonda East Murray	Indian	3
Karoonda East Murray	Irish	56
Karoonda East Murray	Italian	15
Karoonda East Murray	NZ	4
Karoonda East Murray	(Other)	22
Karoonda East Murray	Polish	3
Karoonda East Murray	Russian	4
Karoonda East Murray	Scottish	64
Kimba		69
Kimba	Australian	519
Kimba	Australian Aboriginal	9
Kimba	Dutch	16
Kimba	English	440
Kimba	Filipino	5
Kimba	German	125
Kimba	Indian	3
Kimba	Irish	65
Kimba	Italian	4
Kimba	Maori	3
Kimba	(Other)	25
Kimba	Scottish	79
Kimba	South African	3
Kimba	Welsh	6
Kingston (SA)		142
Kingston (SA)	Australian	1099
Kingston (SA)	Australian Aboriginal	55
Kingston (SA)	Chinese	11
Kingston (SA)	Dutch	38
Kingston (SA)	English	1016
Kingston (SA)	Filipino	5
Kingston (SA)	French	10
Kingston (SA)	German	184
Kingston (SA)	Greek	7
Kingston (SA)	Hungarian	3
Kingston (SA)	Irish	141
Kingston (SA)	Italian	26
Kingston (SA)	Maori	18
Kingston (SA)	NZ	15
Kingston (SA)	(Other)	61
Kingston (SA)	Polish	7
Kingston (SA)	Scottish	250
Kingston (SA)	South African	3
Kingston (SA)	Welsh	6
Light		747
Light	Australian	6907
Light	Australian Aboriginal	226
Light	Chinese	52
Light	Croatian	21
Light	Dutch	281
Light	English	7143
Light	Filipino	52
Light	French	66
Light	German	2284
Light	Greek	55
Light	Hungarian	43
Light	Indian	47
Light	Irish	1260
Light	Italian	486
Light	Lebanese	21
Light	Macedonian	3
Light	Maltese	86
Light	Maori	30
Light	NZ	64
Light	(Other)	560
Light	Polish	96
Light	Russian	44
Light	Scottish	1406
Light	Serbian	10
Light	South African	50
Light	Spanish	49
Light	Sri Lankan	13
Light	Vietnamese	21
Light	Welsh	111
