LGA_NAME21	Age	EnglishProficiency	SpeaksEnglishOnly	YearOfArrival.max	persons_born_overseas
Logan	55-64	Speaks English not well or not at all	0	2020	31
Logan	55-64	Speaks English not well or not at all	0	2021	4
Logan	55-64	Speaks English well or very well	0		59
Logan	55-64	Speaks English well or very well	0	2005	2946
Logan	55-64	Speaks English well or very well	0	2010	473
Logan	55-64	Speaks English well or very well	0	2015	238
Logan	55-64	Speaks English well or very well	0	2016	37
Logan	55-64	Speaks English well or very well	0	2017	32
Logan	55-64	Speaks English well or very well	0	2018	24
Logan	55-64	Speaks English well or very well	0	2019	34
Logan	55-64	Speaks English well or very well	0	2020	18
Logan	55-64	Speaks English well or very well	0	2021	5
Logan	65-74				8
Logan	65-74			2005	8
Logan	65-74		0		4
Logan	65-74		0	2005	7
Logan	65-74		1		144
Logan	65-74		1	2005	6427
Logan	65-74		1	2010	213
Logan	65-74		1	2015	119
Logan	65-74		1	2016	19
Logan	65-74		1	2017	23
Logan	65-74		1	2018	23
Logan	65-74		1	2019	22
Logan	65-74		1	2020	11
Logan	65-74		1	2021	4
Logan	65-74	Speaks English not well or not at all	0		28
Logan	65-74	Speaks English not well or not at all	0	2005	685
Logan	65-74	Speaks English not well or not at all	0	2010	149
Logan	65-74	Speaks English not well or not at all	0	2015	128
Logan	65-74	Speaks English not well or not at all	0	2016	36
Logan	65-74	Speaks English not well or not at all	0	2017	38
Logan	65-74	Speaks English not well or not at all	0	2018	30
Logan	65-74	Speaks English not well or not at all	0	2019	71
Logan	65-74	Speaks English not well or not at all	0	2020	23
Logan	65-74	Speaks English well or very well	0		52
Logan	65-74	Speaks English well or very well	0	2005	2074
Logan	65-74	Speaks English well or very well	0	2010	142
Logan	65-74	Speaks English well or very well	0	2015	73
Logan	65-74	Speaks English well or very well	0	2016	16
Logan	65-74	Speaks English well or very well	0	2017	3
Logan	65-74	Speaks English well or very well	0	2018	16
Logan	65-74	Speaks English well or very well	0	2019	30
Logan	65-74	Speaks English well or very well	0	2020	12
Logan	65-74	Speaks English well or very well	0	2021	7
Logan	75-84				16
Logan	75-84			2005	7
Logan	75-84		0	2005	3
Logan	75-84		1		162
Logan	75-84		1	2005	3630
Logan	75-84		1	2010	79
Logan	75-84		1	2015	41
Logan	75-84		1	2016	9
Logan	75-84		1	2017	7
Logan	75-84		1	2018	4
Logan	75-84		1	2019	12
Logan	75-84		1	2020	6
Logan	75-84		1	2021	3
Logan	75-84	Speaks English not well or not at all	0		36
Logan	75-84	Speaks English not well or not at all	0	2005	398
Logan	75-84	Speaks English not well or not at all	0	2010	48
Logan	75-84	Speaks English not well or not at all	0	2015	52
Logan	75-84	Speaks English not well or not at all	0	2016	18
Logan	75-84	Speaks English not well or not at all	0	2017	10
Logan	75-84	Speaks English not well or not at all	0	2018	5
Logan	75-84	Speaks English not well or not at all	0	2019	19
Logan	75-84	Speaks English not well or not at all	0	2020	4
Logan	75-84	Speaks English well or very well	0		26
Logan	75-84	Speaks English well or very well	0	2005	840
Logan	75-84	Speaks English well or very well	0	2010	36
Logan	75-84	Speaks English well or very well	0	2015	20
Logan	75-84	Speaks English well or very well	0	2016	5
Logan	75-84	Speaks English well or very well	0	2018	5
Logan	75-84	Speaks English well or very well	0	2019	5
Logan	75-84	Speaks English well or very well	0	2020	5
Logan	85+				20
Logan	85+			2005	7
Logan	85+		0		5
Logan	85+		0	2005	3
Logan	85+		1		126
Logan	85+		1	2005	884
Logan	85+		1	2010	20
Logan	85+		1	2015	7
Logan	85+		1	2018	4
Logan	85+	Speaks English not well or not at all	0		45
Logan	85+	Speaks English not well or not at all	0	2005	185
Logan	85+	Speaks English not well or not at all	0	2010	11
Logan	85+	Speaks English not well or not at all	0	2015	7
Logan	85+	Speaks English not well or not at all	0	2016	3
Logan	85+	Speaks English not well or not at all	0	2017	6
Logan	85+	Speaks English not well or not at all	0	2019	8
Logan	85+	Speaks English well or very well	0		29
Logan	85+	Speaks English well or very well	0	2005	234
Logan	85+	Speaks English well or very well	0	2010	12
Logan	85+	Speaks English well or very well	0	2015	4
Longreach	0-14		1	2010	3
Longreach	0-14		1	2015	3
Longreach	0-14	Speaks English well or very well	0	2020	4
Longreach	15-24		1	2005	3
Longreach	15-24		1	2010	5
Longreach	25-34		1	2005	10
Longreach	25-34		1	2015	4
Longreach	25-34		1	2019	4
Longreach	25-34	Speaks English well or very well	0	2005	4
Longreach	25-34	Speaks English well or very well	0	2010	6
Longreach	25-34	Speaks English well or very well	0	2015	6
Longreach	25-34	Speaks English well or very well	0	2017	4
Longreach	25-34	Speaks English well or very well	0	2018	4
Longreach	25-34	Speaks English well or very well	0	2019	11
Longreach	25-34	Speaks English well or very well	0	2020	6
Longreach	35-44		1		3
Longreach	35-44		1	2005	11
Longreach	35-44		1	2010	8
Longreach	35-44		1	2019	6
Longreach	35-44		1	2020	5
Longreach	35-44	Speaks English well or very well	0	2005	4
Longreach	35-44	Speaks English well or very well	0	2010	5
Longreach	45-54		1	2005	21
Longreach	45-54		1	2010	3
Longreach	45-54		1	2015	7
Longreach	45-54	Speaks English well or very well	0	2005	3
Longreach	45-54	Speaks English well or very well	0	2015	3
Longreach	55-64		1	2005	22
Longreach	55-64		1	2010	3
Longreach	55-64		1	2015	6
Longreach	55-64	Speaks English well or very well	0	2005	6
Longreach	55-64	Speaks English well or very well	0	2015	3
Longreach	65-74		1	2005	27
Longreach	65-74	Speaks English well or very well	0	2015	3
Longreach	75-84		1	2005	12
Longreach	85+		1		3
Mackay	0-14				5
Mackay	0-14		0	2015	4
Mackay	0-14		0	2019	3
Mackay	0-14		0	2020	3
Mackay	0-14		1		12
Mackay	0-14		1	2010	73
Mackay	0-14		1	2015	204
Mackay	0-14		1	2016	35
Mackay	0-14		1	2017	31
Mackay	0-14		1	2018	33
Mackay	0-14		1	2019	54
Mackay	0-14		1	2020	36
Mackay	0-14		1	2021	15
Mackay	0-14	Speaks English not well or not at all	0		4
Mackay	0-14	Speaks English not well or not at all	0	2015	5
Mackay	0-14	Speaks English not well or not at all	0	2017	3
Mackay	0-14	Speaks English not well or not at all	0	2018	3
Mackay	0-14	Speaks English not well or not at all	0	2019	5
Mackay	0-14	Speaks English not well or not at all	0	2020	4
Mackay	0-14	Speaks English not well or not at all	0	2021	10
Mackay	0-14	Speaks English well or very well	0		3
Mackay	0-14	Speaks English well or very well	0	2010	37
Mackay	0-14	Speaks English well or very well	0	2015	127
Mackay	0-14	Speaks English well or very well	0	2016	36
Mackay	0-14	Speaks English well or very well	0	2017	46
Mackay	0-14	Speaks English well or very well	0	2018	37
Mackay	0-14	Speaks English well or very well	0	2019	84
Mackay	0-14	Speaks English well or very well	0	2020	25
Mackay	0-14	Speaks English well or very well	0	2021	14
Mackay	15-24				6
Mackay	15-24		1		5
Mackay	15-24		1	2005	96
Mackay	15-24		1	2010	305
Mackay	15-24		1	2015	145
Mackay	15-24		1	2016	11
Mackay	15-24		1	2017	22
Mackay	15-24		1	2018	14
Mackay	15-24		1	2019	23
Mackay	15-24		1	2020	5
Mackay	15-24		1	2021	10
Mackay	15-24	Speaks English not well or not at all	0	2015	4
Mackay	15-24	Speaks English not well or not at all	0	2017	3
Mackay	15-24	Speaks English not well or not at all	0	2019	5
Mackay	15-24	Speaks English well or very well	0		9
Mackay	15-24	Speaks English well or very well	0	2005	17
Mackay	15-24	Speaks English well or very well	0	2010	185
Mackay	15-24	Speaks English well or very well	0	2015	162
Mackay	15-24	Speaks English well or very well	0	2016	44
Mackay	15-24	Speaks English well or very well	0	2017	34
Mackay	15-24	Speaks English well or very well	0	2018	25
Mackay	15-24	Speaks English well or very well	0	2019	38
Mackay	15-24	Speaks English well or very well	0	2020	15
Mackay	15-24	Speaks English well or very well	0	2021	6
Mackay	25-34		1		18
Mackay	25-34		1	2005	286
Mackay	25-34		1	2010	272
Mackay	25-34		1	2015	242
Mackay	25-34		1	2016	44
Mackay	25-34		1	2017	60
Mackay	25-34		1	2018	44
Mackay	25-34		1	2019	50
Mackay	25-34		1	2020	30
Mackay	25-34		1	2021	6
Mackay	25-34	Speaks English not well or not at all	0	2010	5
Mackay	25-34	Speaks English not well or not at all	0	2015	11
Mackay	25-34	Speaks English not well or not at all	0	2016	8
Mackay	25-34	Speaks English not well or not at all	0	2017	8
Mackay	25-34	Speaks English not well or not at all	0	2019	12
Mackay	25-34	Speaks English not well or not at all	0	2021	4
Mackay	25-34	Speaks English well or very well	0		13
Mackay	25-34	Speaks English well or very well	0	2005	68
Mackay	25-34	Speaks English well or very well	0	2010	214
Mackay	25-34	Speaks English well or very well	0	2015	295
Mackay	25-34	Speaks English well or very well	0	2016	92
Mackay	25-34	Speaks English well or very well	0	2017	87
Mackay	25-34	Speaks English well or very well	0	2018	105
Mackay	25-34	Speaks English well or very well	0	2019	112
Mackay	25-34	Speaks English well or very well	0	2020	58
Mackay	25-34	Speaks English well or very well	0	2021	20
Mackay	35-44		0		3
Mackay	35-44		1		23
Mackay	35-44		1	2005	480
Mackay	35-44		1	2010	318
Mackay	35-44		1	2015	227
Mackay	35-44		1	2016	32
Mackay	35-44		1	2017	17
Mackay	35-44		1	2018	21
Mackay	35-44		1	2019	27
Mackay	35-44		1	2020	21
Mackay	35-44		1	2021	4
Mackay	35-44	Speaks English not well or not at all	0	2005	4
Mackay	35-44	Speaks English not well or not at all	0	2010	22
Mackay	35-44	Speaks English not well or not at all	0	2015	21
Mackay	35-44	Speaks English not well or not at all	0	2016	7
Mackay	35-44	Speaks English not well or not at all	0	2017	12
Mackay	35-44	Speaks English not well or not at all	0	2018	8
Mackay	35-44	Speaks English not well or not at all	0	2019	9
Mackay	35-44	Speaks English not well or not at all	0	2020	5
Mackay	35-44	Speaks English well or very well	0		6
Mackay	35-44	Speaks English well or very well	0	2005	113
Mackay	35-44	Speaks English well or very well	0	2010	499
Mackay	35-44	Speaks English well or very well	0	2015	376
Mackay	35-44	Speaks English well or very well	0	2016	83
Mackay	35-44	Speaks English well or very well	0	2017	58
Mackay	35-44	Speaks English well or very well	0	2018	62
Mackay	35-44	Speaks English well or very well	0	2019	121
Mackay	35-44	Speaks English well or very well	0	2020	33
Mackay	35-44	Speaks English well or very well	0	2021	8
Mackay	45-54		1		38
Mackay	45-54		1	2005	944
Mackay	45-54		1	2010	331
Mackay	45-54		1	2015	147
Mackay	45-54		1	2016	7
Mackay	45-54		1	2017	11
Mackay	45-54		1	2018	13
Mackay	45-54		1	2019	16
Mackay	45-54		1	2020	3
Mackay	45-54		1	2021	3
Mackay	45-54	Speaks English not well or not at all	0	2005	13
Mackay	45-54	Speaks English not well or not at all	0	2010	24
Mackay	45-54	Speaks English not well or not at all	0	2015	13
Mackay	45-54	Speaks English not well or not at all	0	2016	3
Mackay	45-54	Speaks English well or very well	0		15
Mackay	45-54	Speaks English well or very well	0	2005	190
Mackay	45-54	Speaks English well or very well	0	2010	427
Mackay	45-54	Speaks English well or very well	0	2015	174
Mackay	45-54	Speaks English well or very well	0	2016	16
Mackay	45-54	Speaks English well or very well	0	2017	19
Mackay	45-54	Speaks English well or very well	0	2018	11
Mackay	45-54	Speaks English well or very well	0	2019	28
Mackay	45-54	Speaks English well or very well	0	2020	7
Mackay	45-54	Speaks English well or very well	0	2021	3
Mackay	55-64			2005	4
Mackay	55-64		1		47
Mackay	55-64		1	2005	1400
Mackay	55-64		1	2010	223
Mackay	55-64		1	2015	80
Mackay	55-64		1	2016	12
Mackay	55-64		1	2017	4
Mackay	55-64		1	2018	6
Mackay	55-64		1	2019	6
Mackay	55-64		1	2020	7
Mackay	55-64		1	2021	3
Mackay	55-64	Speaks English not well or not at all	0		3
Mackay	55-64	Speaks English not well or not at all	0	2005	12
Mackay	55-64	Speaks English not well or not at all	0	2010	16
Mackay	55-64	Speaks English not well or not at all	0	2015	4
Mackay	55-64	Speaks English not well or not at all	0	2017	6
Mackay	55-64	Speaks English not well or not at all	0	2019	5
Mackay	55-64	Speaks English not well or not at all	0	2020	3
Mackay	55-64	Speaks English well or very well	0		6
Mackay	55-64	Speaks English well or very well	0	2005	236
Mackay	55-64	Speaks English well or very well	0	2010	169
Mackay	55-64	Speaks English well or very well	0	2015	40
Mackay	55-64	Speaks English well or very well	0	2016	5
Mackay	55-64	Speaks English well or very well	0	2017	8
Mackay	55-64	Speaks English well or very well	0	2018	3
Mackay	55-64	Speaks English well or very well	0	2019	3
Mackay	55-64	Speaks English well or very well	0	2020	5
Mackay	65-74		0	2010	5
Mackay	65-74		1		47
Mackay	65-74		1	2005	1232
Mackay	65-74		1	2010	44
Mackay	65-74		1	2015	24
Mackay	65-74		1	2016	3
Mackay	65-74		1	2017	3
Mackay	65-74		1	2018	5
Mackay	65-74		1	2019	3
Mackay	65-74	Speaks English not well or not at all	0	2005	19
Mackay	65-74	Speaks English not well or not at all	0	2010	4
Mackay	65-74	Speaks English not well or not at all	0	2015	3
Mackay	65-74	Speaks English not well or not at all	0	2017	4
Mackay	65-74	Speaks English not well or not at all	0	2019	9
Mackay	65-74	Speaks English well or very well	0		9
Mackay	65-74	Speaks English well or very well	0	2005	180
Mackay	65-74	Speaks English well or very well	0	2010	25
Mackay	65-74	Speaks English well or very well	0	2015	9
Mackay	65-74	Speaks English well or very well	0	2018	4
Mackay	65-74	Speaks English well or very well	0	2020	11
Mackay	75-84				3
Mackay	75-84		1		37
Mackay	75-84		1	2005	616
Mackay	75-84		1	2010	14
Mackay	75-84		1	2015	14
Mackay	75-84	Speaks English not well or not at all	0	2005	11
Mackay	75-84	Speaks English not well or not at all	0	2010	3
Mackay	75-84	Speaks English well or very well	0		5
Mackay	75-84	Speaks English well or very well	0	2005	141
Mackay	75-84	Speaks English well or very well	0	2015	5
Mackay	85+			2005	5
Mackay	85+		1		18
Mackay	85+		1	2005	141
Mackay	85+		1	2015	3
Mackay	85+	Speaks English not well or not at all	0		4
Mackay	85+	Speaks English not well or not at all	0	2005	17
Mackay	85+	Speaks English well or very well	0		9
Mackay	85+	Speaks English well or very well	0	2005	40
McKinlay	35-44		1	2005	5
McKinlay	55-64		1	2005	3
McKinlay	55-64	Speaks English well or very well	0	2021	4
McKinlay	65-74		1	2005	6
McKinlay	75-84		1	2005	3
Mapoon	55-64		1	2005	3
Maranoa	0-14		1		4
Maranoa	0-14		1	2010	3
Maranoa	0-14		1	2015	19
Maranoa	0-14		1	2018	6
Maranoa	0-14		1	2019	9
Maranoa	0-14	Speaks English not well or not at all	0	2019	4
Maranoa	0-14	Speaks English well or very well	0		4
Maranoa	0-14	Speaks English well or very well	0	2015	3
Maranoa	0-14	Speaks English well or very well	0	2016	9
Maranoa	0-14	Speaks English well or very well	0	2019	13
Maranoa	0-14	Speaks English well or very well	0	2020	3
Maranoa	0-14	Speaks English well or very well	0	2021	5
Maranoa	15-24		1	2005	8
Maranoa	15-24		1	2010	20
Maranoa	15-24		1	2015	12
Maranoa	15-24		1	2017	4
Maranoa	15-24	Speaks English well or very well	0	2010	12
Maranoa	15-24	Speaks English well or very well	0	2015	12
Maranoa	15-24	Speaks English well or very well	0	2018	4
Maranoa	15-24	Speaks English well or very well	0	2019	5
Maranoa	25-34		1	2005	16
Maranoa	25-34		1	2010	15
Maranoa	25-34		1	2015	14
Maranoa	25-34		1	2018	3
Maranoa	25-34	Speaks English well or very well	0	2005	9
Maranoa	25-34	Speaks English well or very well	0	2010	19
Maranoa	25-34	Speaks English well or very well	0	2015	24
Maranoa	25-34	Speaks English well or very well	0	2016	4
Maranoa	25-34	Speaks English well or very well	0	2017	4
Maranoa	25-34	Speaks English well or very well	0	2018	11
Maranoa	25-34	Speaks English well or very well	0	2019	15
Maranoa	25-34	Speaks English well or very well	0	2020	3
Maranoa	25-34	Speaks English well or very well	0	2021	6
Maranoa	35-44		1		3
Maranoa	35-44		1	2005	27
Maranoa	35-44		1	2010	13
Maranoa	35-44		1	2015	13
Maranoa	35-44		1	2016	4
Maranoa	35-44		1	2018	3
Maranoa	35-44		1	2019	5
Maranoa	35-44	Speaks English not well or not at all	0	2010	3
Maranoa	35-44	Speaks English well or very well	0		3
Maranoa	35-44	Speaks English well or very well	0	2005	4
Maranoa	35-44	Speaks English well or very well	0	2010	43
Maranoa	35-44	Speaks English well or very well	0	2015	26
Maranoa	35-44	Speaks English well or very well	0	2016	8
Maranoa	35-44	Speaks English well or very well	0	2017	4
Maranoa	35-44	Speaks English well or very well	0	2018	5
Maranoa	35-44	Speaks English well or very well	0	2019	15
Maranoa	45-54		1	2005	52
Maranoa	45-54		1	2010	10
Maranoa	45-54		1	2015	8
Maranoa	45-54	Speaks English not well or not at all	0	2015	4
Maranoa	45-54	Speaks English well or very well	0		5
Maranoa	45-54	Speaks English well or very well	0	2005	18
Maranoa	45-54	Speaks English well or very well	0	2010	22
Maranoa	45-54	Speaks English well or very well	0	2015	16
Maranoa	45-54	Speaks English well or very well	0	2018	4
Maranoa	45-54	Speaks English well or very well	0	2019	5
Maranoa	55-64		1		6
Maranoa	55-64		1	2005	78
Maranoa	55-64		1	2010	16
Maranoa	55-64		1	2015	5
Maranoa	55-64	Speaks English well or very well	0	2005	13
Maranoa	55-64	Speaks English well or very well	0	2010	4
Maranoa	55-64	Speaks English well or very well	0	2015	4
Maranoa	65-74		1	2005	65
Maranoa	65-74	Speaks English not well or not at all	0	2005	3
Maranoa	65-74	Speaks English well or very well	0	2005	7
Maranoa	75-84		1		4
Maranoa	75-84		1	2005	27
Maranoa	75-84	Speaks English well or very well	0	2005	3
Maranoa	85+		1	2005	3
Mareeba	0-14		1		7
Mareeba	0-14		1	2010	9
Mareeba	0-14		1	2015	19
Mareeba	0-14		1	2016	6
Mareeba	0-14		1	2017	8
Mareeba	0-14		1	2018	5
Mareeba	0-14	Speaks English well or very well	0	2010	4
Mareeba	0-14	Speaks English well or very well	0	2015	15
Mareeba	0-14	Speaks English well or very well	0	2016	3
Mareeba	0-14	Speaks English well or very well	0	2017	6
Mareeba	0-14	Speaks English well or very well	0	2018	10
Mareeba	0-14	Speaks English well or very well	0	2019	7
Mareeba	0-14	Speaks English well or very well	0	2021	4
Mareeba	15-24				6
Mareeba	15-24		1		4
Mareeba	15-24		1	2005	19
Mareeba	15-24		1	2010	20
Mareeba	15-24		1	2015	9
Mareeba	15-24		1	2016	4
Mareeba	15-24		1	2017	4
Mareeba	15-24		1	2019	9
Mareeba	15-24		1	2020	4
Mareeba	15-24	Speaks English not well or not at all	0	2017	3
Mareeba	15-24	Speaks English not well or not at all	0	2020	3
Mareeba	15-24	Speaks English well or very well	0		3
Mareeba	15-24	Speaks English well or very well	0	2005	3
Mareeba	15-24	Speaks English well or very well	0	2010	10
Mareeba	15-24	Speaks English well or very well	0	2015	14
Mareeba	15-24	Speaks English well or very well	0	2016	4
Mareeba	15-24	Speaks English well or very well	0	2017	6
Mareeba	15-24	Speaks English well or very well	0	2018	14
Mareeba	15-24	Speaks English well or very well	0	2019	18
Mareeba	15-24	Speaks English well or very well	0	2020	12
Mareeba	25-34				25
Mareeba	25-34		0		3
Mareeba	25-34		1		7
Mareeba	25-34		1	2005	35
Mareeba	25-34		1	2010	27
Mareeba	25-34		1	2015	38
Mareeba	25-34		1	2016	13
Mareeba	25-34		1	2017	8
Mareeba	25-34		1	2018	10
Mareeba	25-34		1	2019	23
Mareeba	25-34		1	2020	6
Mareeba	25-34		1	2021	5
Mareeba	25-34	Speaks English not well or not at all	0		5
Mareeba	25-34	Speaks English not well or not at all	0	2005	3
Mareeba	25-34	Speaks English not well or not at all	0	2015	13
Mareeba	25-34	Speaks English not well or not at all	0	2016	3
Mareeba	25-34	Speaks English not well or not at all	0	2017	7
Mareeba	25-34	Speaks English not well or not at all	0	2018	10
Mareeba	25-34	Speaks English not well or not at all	0	2019	23
Mareeba	25-34	Speaks English not well or not at all	0	2020	5
Mareeba	25-34	Speaks English well or very well	0		7
Mareeba	25-34	Speaks English well or very well	0	2005	14
Mareeba	25-34	Speaks English well or very well	0	2010	30
Mareeba	25-34	Speaks English well or very well	0	2015	72
Mareeba	25-34	Speaks English well or very well	0	2016	27
Mareeba	25-34	Speaks English well or very well	0	2017	19
Mareeba	25-34	Speaks English well or very well	0	2018	65
Mareeba	25-34	Speaks English well or very well	0	2019	99
Mareeba	25-34	Speaks English well or very well	0	2020	27
Mareeba	25-34	Speaks English well or very well	0	2021	6
Mareeba	35-44				7
Mareeba	35-44			2005	6
Mareeba	35-44		1		8
Mareeba	35-44		1	2005	106
Mareeba	35-44		1	2010	51
Mareeba	35-44		1	2015	41
Mareeba	35-44		1	2016	3
Mareeba	35-44		1	2017	5
Mareeba	35-44		1	2018	4
Mareeba	35-44	Speaks English not well or not at all	0	2010	6
Mareeba	35-44	Speaks English not well or not at all	0	2015	4
Mareeba	35-44	Speaks English not well or not at all	0	2018	7
Mareeba	35-44	Speaks English not well or not at all	0	2019	3
Mareeba	35-44	Speaks English not well or not at all	0	2021	6
Mareeba	35-44	Speaks English well or very well	0		9
Mareeba	35-44	Speaks English well or very well	0	2005	33
Mareeba	35-44	Speaks English well or very well	0	2010	70
Mareeba	35-44	Speaks English well or very well	0	2015	46
Mareeba	35-44	Speaks English well or very well	0	2016	9
Mareeba	35-44	Speaks English well or very well	0	2017	3
Mareeba	35-44	Speaks English well or very well	0	2018	9
Mareeba	35-44	Speaks English well or very well	0	2019	21
Mareeba	35-44	Speaks English well or very well	0	2020	10
Mareeba	45-54				17
Mareeba	45-54		1		8
Mareeba	45-54		1	2005	229
Mareeba	45-54		1	2010	45
Mareeba	45-54		1	2015	18
Mareeba	45-54		1	2016	3
Mareeba	45-54		1	2017	9
Mareeba	45-54		1	2018	5
Mareeba	45-54		1	2019	3
Mareeba	45-54		1	2020	5
Mareeba	45-54	Speaks English not well or not at all	0	2010	3
Mareeba	45-54	Speaks English not well or not at all	0	2015	4
Mareeba	45-54	Speaks English not well or not at all	0	2016	4
Mareeba	45-54	Speaks English well or very well	0		3
Mareeba	45-54	Speaks English well or very well	0	2005	49
Mareeba	45-54	Speaks English well or very well	0	2010	30
Mareeba	45-54	Speaks English well or very well	0	2015	26
Mareeba	45-54	Speaks English well or very well	0	2016	5
Mareeba	45-54	Speaks English well or very well	0	2019	7
Mareeba	55-64				9
Mareeba	55-64		0	2005	3
Mareeba	55-64		1		25
Mareeba	55-64		1	2005	444
Mareeba	55-64		1	2010	32
Mareeba	55-64		1	2015	12
Mareeba	55-64		1	2019	3
Mareeba	55-64	Speaks English not well or not at all	0	2005	4
Mareeba	55-64	Speaks English not well or not at all	0	2018	3
Mareeba	55-64	Speaks English well or very well	0		7
Mareeba	55-64	Speaks English well or very well	0	2005	86
Mareeba	55-64	Speaks English well or very well	0	2010	12
Mareeba	55-64	Speaks English well or very well	0	2015	11
Mareeba	55-64	Speaks English well or very well	0	2017	3
Mareeba	55-64	Speaks English well or very well	0	2019	6
Mareeba	65-74				4
Mareeba	65-74		0	2005	3
Mareeba	65-74		1		21
Mareeba	65-74		1	2005	448
Mareeba	65-74		1	2010	8
Mareeba	65-74		1	2015	4
Mareeba	65-74		1	2016	8
Mareeba	65-74		1	2019	3
Mareeba	65-74	Speaks English not well or not at all	0	2005	11
Mareeba	65-74	Speaks English not well or not at all	0	2015	4
Mareeba	65-74	Speaks English not well or not at all	0	2019	4
Mareeba	65-74	Speaks English well or very well	0	2005	162
Mareeba	65-74	Speaks English well or very well	0	2010	5
Mareeba	65-74	Speaks English well or very well	0	2015	4
Mareeba	75-84				3
Mareeba	75-84		1		17
Mareeba	75-84		1	2005	239
Mareeba	75-84		1	2015	7
Mareeba	75-84	Speaks English not well or not at all	0	2005	41
Mareeba	75-84	Speaks English well or very well	0		6
Mareeba	75-84	Speaks English well or very well	0	2005	167
Mareeba	85+		0		3
Mareeba	85+		1		10
Mareeba	85+		1	2005	55
Mareeba	85+		1	2015	5
Mareeba	85+	Speaks English not well or not at all	0		5
Mareeba	85+	Speaks English not well or not at all	0	2005	59
Mareeba	85+	Speaks English well or very well	0		9
Mareeba	85+	Speaks English well or very well	0	2005	69
Moreton Bay	0-14				7
Moreton Bay	0-14			2021	4
Moreton Bay	0-14		0		4
Moreton Bay	0-14		0	2015	4
Moreton Bay	0-14		0	2021	5
Moreton Bay	0-14		1		156
Moreton Bay	0-14		1	2010	581
Moreton Bay	0-14		1	2015	1495
Moreton Bay	0-14		1	2016	294
Moreton Bay	0-14		1	2017	285
Moreton Bay	0-14		1	2018	296
Moreton Bay	0-14		1	2019	304
Moreton Bay	0-14		1	2020	153
Moreton Bay	0-14		1	2021	70
Moreton Bay	0-14	Speaks English not well or not at all	0		13
Moreton Bay	0-14	Speaks English not well or not at all	0	2015	10
Moreton Bay	0-14	Speaks English not well or not at all	0	2016	8
Moreton Bay	0-14	Speaks English not well or not at all	0	2017	7
Moreton Bay	0-14	Speaks English not well or not at all	0	2018	15
Moreton Bay	0-14	Speaks English not well or not at all	0	2019	31
Moreton Bay	0-14	Speaks English not well or not at all	0	2020	22
Moreton Bay	0-14	Speaks English not well or not at all	0	2021	12
Moreton Bay	0-14	Speaks English well or very well	0		76
Moreton Bay	0-14	Speaks English well or very well	0	2010	181
Moreton Bay	0-14	Speaks English well or very well	0	2015	709
Moreton Bay	0-14	Speaks English well or very well	0	2016	226
Moreton Bay	0-14	Speaks English well or very well	0	2017	225
Moreton Bay	0-14	Speaks English well or very well	0	2018	184
Moreton Bay	0-14	Speaks English well or very well	0	2019	188
Moreton Bay	0-14	Speaks English well or very well	0	2020	70
Moreton Bay	0-14	Speaks English well or very well	0	2021	30
Moreton Bay	15-24				28
Moreton Bay	15-24		1		147
Moreton Bay	15-24		1	2005	985
Moreton Bay	15-24		1	2010	2702
Moreton Bay	15-24		1	2015	1189
Moreton Bay	15-24		1	2016	125
Moreton Bay	15-24		1	2017	141
Moreton Bay	15-24		1	2018	120
Moreton Bay	15-24		1	2019	115
Moreton Bay	15-24		1	2020	65
Moreton Bay	15-24		1	2021	32
Moreton Bay	15-24	Speaks English not well or not at all	0		9
Moreton Bay	15-24	Speaks English not well or not at all	0	2005	12
Moreton Bay	15-24	Speaks English not well or not at all	0	2010	5
Moreton Bay	15-24	Speaks English not well or not at all	0	2015	6
Moreton Bay	15-24	Speaks English not well or not at all	0	2016	8
Moreton Bay	15-24	Speaks English not well or not at all	0	2017	8
Moreton Bay	15-24	Speaks English not well or not at all	0	2018	8
Moreton Bay	15-24	Speaks English not well or not at all	0	2019	46
Moreton Bay	15-24	Speaks English not well or not at all	0	2020	18
Moreton Bay	15-24	Speaks English not well or not at all	0	2021	3
Moreton Bay	15-24	Speaks English well or very well	0		35
Moreton Bay	15-24	Speaks English well or very well	0	2005	193
Moreton Bay	15-24	Speaks English well or very well	0	2010	843
Moreton Bay	15-24	Speaks English well or very well	0	2015	655
Moreton Bay	15-24	Speaks English well or very well	0	2016	135
Moreton Bay	15-24	Speaks English well or very well	0	2017	150
Moreton Bay	15-24	Speaks English well or very well	0	2018	149
Moreton Bay	15-24	Speaks English well or very well	0	2019	191
Moreton Bay	15-24	Speaks English well or very well	0	2020	61
Moreton Bay	15-24	Speaks English well or very well	0	2021	9
Moreton Bay	25-34				78
Moreton Bay	25-34			2005	4
Moreton Bay	25-34			2015	5
Moreton Bay	25-34		0	2010	5
Moreton Bay	25-34		0	2015	6
Moreton Bay	25-34		0	2018	4
Moreton Bay	25-34		0	2019	5
Moreton Bay	25-34		1		163
Moreton Bay	25-34		1	2005	2390
Moreton Bay	25-34		1	2010	1540
Moreton Bay	25-34		1	2015	1260
Moreton Bay	25-34		1	2016	235
Moreton Bay	25-34		1	2017	197
Moreton Bay	25-34		1	2018	221
Moreton Bay	25-34		1	2019	170
Moreton Bay	25-34		1	2020	95
Moreton Bay	25-34		1	2021	30
Moreton Bay	25-34	Speaks English not well or not at all	0		16
