LGA_NAME21	Religion	Denomination	Sex	persons
Surf Coast	Christianity		F	351
Surf Coast	Christianity		M	298
Surf Coast	Christianity	(Other)	F	12
Surf Coast	Christianity	(Other)	M	5
Surf Coast	Christianity	Anglican	F	1719
Surf Coast	Christianity	Anglican	M	1444
Surf Coast	Christianity	Baptist	F	273
Surf Coast	Christianity	Baptist	M	244
Surf Coast	Christianity	Catholic	F	3807
Surf Coast	Christianity	Catholic	M	3288
Surf Coast	Christianity	Churches Of Christ	F	17
Surf Coast	Christianity	Churches Of Christ	M	9
Surf Coast	Christianity	Eastern Orthodox	F	123
Surf Coast	Christianity	Eastern Orthodox	M	118
Surf Coast	Christianity	Jehovah's Witnesses	F	62
Surf Coast	Christianity	Jehovah's Witnesses	M	54
Surf Coast	Christianity	Latter Day Saints	F	5
Surf Coast	Christianity	Latter Day Saints	M	9
Surf Coast	Christianity	Lutheran	F	112
Surf Coast	Christianity	Lutheran	M	87
Surf Coast	Christianity	Pentecostal	F	51
Surf Coast	Christianity	Pentecostal	M	33
Surf Coast	Christianity	Presbyterian Reformed	F	333
Surf Coast	Christianity	Presbyterian Reformed	M	274
Surf Coast	Christianity	Protestant (Other)	F	29
Surf Coast	Christianity	Protestant (Other)	M	23
Surf Coast	Christianity	Salvation Army	F	19
Surf Coast	Christianity	Salvation Army	M	23
Surf Coast	Christianity	Seventh Day Adventist	F	18
Surf Coast	Christianity	Seventh Day Adventist	M	14
Surf Coast	Christianity	Uniting Church	F	857
Surf Coast	Christianity	Uniting Church	M	666
Surf Coast	Hinduism		F	28
Surf Coast	Hinduism		M	39
Surf Coast	Islam		F	32
Surf Coast	Islam		M	23
Surf Coast	Judaism		F	27
Surf Coast	Judaism		M	27
Surf Coast	No religion		F	9636
Surf Coast	No religion		M	10331
Swan Hill	(Other)		F	996
Swan Hill	(Other)		M	1076
Swan Hill	(Other)	(Other)	F	23
Swan Hill	(Other)	(Other)	M	13
Swan Hill	(Other)	Australian Aboriginal Traditional	M	4
Swan Hill	(Other)	Other spiritual beliefs	F	7
Swan Hill	(Other)	Other spiritual beliefs	M	9
Swan Hill	(Other)	Secular beliefs	F	10
Swan Hill	(Other)	Secular beliefs	M	5
Swan Hill	(Other)	Sikhism	F	92
Swan Hill	(Other)	Sikhism	M	98
Swan Hill	Buddhism		F	379
Swan Hill	Buddhism		M	358
Swan Hill	Christianity		F	291
Swan Hill	Christianity		M	289
Swan Hill	Christianity	Anglican	F	1021
Swan Hill	Christianity	Anglican	M	832
Swan Hill	Christianity	Baptist	F	68
Swan Hill	Christianity	Baptist	M	64
Swan Hill	Christianity	Brethren	F	94
Swan Hill	Christianity	Brethren	M	90
Swan Hill	Christianity	Catholic	F	2423
Swan Hill	Christianity	Catholic	M	2245
Swan Hill	Christianity	Churches Of Christ	F	92
Swan Hill	Christianity	Churches Of Christ	M	76
Swan Hill	Christianity	Eastern Orthodox	F	50
Swan Hill	Christianity	Eastern Orthodox	M	36
Swan Hill	Christianity	Jehovah's Witnesses	F	16
Swan Hill	Christianity	Jehovah's Witnesses	M	9
Swan Hill	Christianity	Latter Day Saints	F	24
Swan Hill	Christianity	Latter Day Saints	M	19
Swan Hill	Christianity	Lutheran	F	30
Swan Hill	Christianity	Lutheran	M	36
Swan Hill	Christianity	Pentecostal	F	67
Swan Hill	Christianity	Pentecostal	M	62
Swan Hill	Christianity	Presbyterian Reformed	F	218
Swan Hill	Christianity	Presbyterian Reformed	M	219
Swan Hill	Christianity	Protestant (Other)	F	50
Swan Hill	Christianity	Protestant (Other)	M	69
Swan Hill	Christianity	Salvation Army	F	10
Swan Hill	Christianity	Salvation Army	M	8
Swan Hill	Christianity	Seventh Day Adventist	F	30
Swan Hill	Christianity	Seventh Day Adventist	M	32
Swan Hill	Christianity	Uniting Church	F	723
Swan Hill	Christianity	Uniting Church	M	578
Swan Hill	Hinduism		F	63
Swan Hill	Hinduism		M	83
Swan Hill	Islam		F	264
Swan Hill	Islam		M	373
Swan Hill	No religion		F	3617
Swan Hill	No religion		M	4049
Towong	(Other)		F	319
Towong	(Other)		M	361
Towong	(Other)	(Other)	F	9
Towong	(Other)	(Other)	M	19
Towong	(Other)	Other spiritual beliefs	F	12
Towong	(Other)	Other spiritual beliefs	M	4
Towong	(Other)	Secular beliefs	F	8
Towong	(Other)	Secular beliefs	M	7
Towong	(Other)	Sikhism	M	4
Towong	Buddhism		F	13
Towong	Buddhism		M	18
Towong	Christianity		F	69
Towong	Christianity		M	50
Towong	Christianity	Anglican	F	581
Towong	Christianity	Anglican	M	556
Towong	Christianity	Baptist	F	48
Towong	Christianity	Baptist	M	44
Towong	Christianity	Catholic	F	497
Towong	Christianity	Catholic	M	466
Towong	Christianity	Eastern Orthodox	F	9
Towong	Christianity	Eastern Orthodox	M	5
Towong	Christianity	Jehovah's Witnesses	F	26
Towong	Christianity	Jehovah's Witnesses	M	21
Towong	Christianity	Latter Day Saints	M	7
Towong	Christianity	Lutheran	F	27
Towong	Christianity	Lutheran	M	22
Towong	Christianity	Pentecostal	F	16
Towong	Christianity	Pentecostal	M	21
Towong	Christianity	Presbyterian Reformed	F	83
Towong	Christianity	Presbyterian Reformed	M	77
Towong	Christianity	Protestant (Other)	F	4
Towong	Christianity	Protestant (Other)	M	3
Towong	Christianity	Seventh Day Adventist	F	12
Towong	Christianity	Seventh Day Adventist	M	5
Towong	Christianity	Uniting Church	F	198
Towong	Christianity	Uniting Church	M	161
Towong	Hinduism		F	6
Towong	Hinduism		M	8
Towong	Islam		F	3
Towong	Islam		M	11
Towong	No religion		F	1105
Towong	No religion		M	1298
Wangaratta	(Other)		F	1095
Wangaratta	(Other)		M	1115
Wangaratta	(Other)	(Other)	F	52
Wangaratta	(Other)	(Other)	M	25
Wangaratta	(Other)	Other spiritual beliefs	F	21
Wangaratta	(Other)	Other spiritual beliefs	M	12
Wangaratta	(Other)	Secular beliefs	F	29
Wangaratta	(Other)	Secular beliefs	M	30
Wangaratta	(Other)	Sikhism	F	31
Wangaratta	(Other)	Sikhism	M	26
Wangaratta	Buddhism		F	139
Wangaratta	Buddhism		M	108
Wangaratta	Christianity		F	332
Wangaratta	Christianity		M	274
Wangaratta	Christianity	(Other)	F	5
Wangaratta	Christianity	(Other)	M	10
Wangaratta	Christianity	Anglican	F	1957
Wangaratta	Christianity	Anglican	M	1619
Wangaratta	Christianity	Baptist	F	127
Wangaratta	Christianity	Baptist	M	111
Wangaratta	Christianity	Brethren	F	38
Wangaratta	Christianity	Brethren	M	51
Wangaratta	Christianity	Catholic	F	3742
Wangaratta	Christianity	Catholic	M	3303
Wangaratta	Christianity	Churches Of Christ	F	25
Wangaratta	Christianity	Churches Of Christ	M	11
Wangaratta	Christianity	Eastern Orthodox	F	47
Wangaratta	Christianity	Eastern Orthodox	M	45
Wangaratta	Christianity	Jehovah's Witnesses	F	70
Wangaratta	Christianity	Jehovah's Witnesses	M	49
Wangaratta	Christianity	Latter Day Saints	F	15
Wangaratta	Christianity	Latter Day Saints	M	9
Wangaratta	Christianity	Lutheran	F	69
Wangaratta	Christianity	Lutheran	M	59
Wangaratta	Christianity	Pentecostal	F	110
Wangaratta	Christianity	Pentecostal	M	86
Wangaratta	Christianity	Presbyterian Reformed	F	360
Wangaratta	Christianity	Presbyterian Reformed	M	341
Wangaratta	Christianity	Protestant (Other)	F	93
Wangaratta	Christianity	Protestant (Other)	M	69
Wangaratta	Christianity	Salvation Army	F	29
Wangaratta	Christianity	Salvation Army	M	24
Wangaratta	Christianity	Seventh Day Adventist	F	26
Wangaratta	Christianity	Seventh Day Adventist	M	23
Wangaratta	Christianity	Uniting Church	F	745
Wangaratta	Christianity	Uniting Church	M	510
Wangaratta	Hinduism		F	92
Wangaratta	Hinduism		M	95
Wangaratta	Islam		F	30
Wangaratta	Islam		M	37
Wangaratta	Judaism		F	6
Wangaratta	Judaism		M	6
Wangaratta	No religion		F	6119
Wangaratta	No religion		M	6311
Warrnambool	(Other)		F	1203
Warrnambool	(Other)		M	1280
Warrnambool	(Other)	(Other)	F	34
Warrnambool	(Other)	(Other)	M	23
Warrnambool	(Other)	Australian Aboriginal Traditional	F	3
Warrnambool	(Other)	Other spiritual beliefs	F	28
Warrnambool	(Other)	Other spiritual beliefs	M	11
Warrnambool	(Other)	Secular beliefs	F	36
Warrnambool	(Other)	Secular beliefs	M	40
Warrnambool	(Other)	Sikhism	F	23
Warrnambool	(Other)	Sikhism	M	28
Warrnambool	Buddhism		F	175
Warrnambool	Buddhism		M	150
Warrnambool	Christianity		F	435
Warrnambool	Christianity		M	361
Warrnambool	Christianity	(Other)	F	4
Warrnambool	Christianity	(Other)	M	10
Warrnambool	Christianity	Anglican	F	1342
Warrnambool	Christianity	Anglican	M	1000
Warrnambool	Christianity	Baptist	F	231
Warrnambool	Christianity	Baptist	M	208
Warrnambool	Christianity	Brethren	F	37
Warrnambool	Christianity	Brethren	M	32
Warrnambool	Christianity	Catholic	F	5115
Warrnambool	Christianity	Catholic	M	4329
Warrnambool	Christianity	Churches Of Christ	F	51
Warrnambool	Christianity	Churches Of Christ	M	61
Warrnambool	Christianity	Eastern Orthodox	F	39
Warrnambool	Christianity	Eastern Orthodox	M	52
Warrnambool	Christianity	Jehovah's Witnesses	F	34
Warrnambool	Christianity	Jehovah's Witnesses	M	20
Warrnambool	Christianity	Latter Day Saints	F	11
Warrnambool	Christianity	Latter Day Saints	M	10
Warrnambool	Christianity	Lutheran	F	152
Warrnambool	Christianity	Lutheran	M	114
Warrnambool	Christianity	Oriental Orthodox	F	10
Warrnambool	Christianity	Oriental Orthodox	M	11
Warrnambool	Christianity	Pentecostal	F	118
Warrnambool	Christianity	Pentecostal	M	104
Warrnambool	Christianity	Presbyterian Reformed	F	834
Warrnambool	Christianity	Presbyterian Reformed	M	634
Warrnambool	Christianity	Protestant (Other)	F	24
Warrnambool	Christianity	Protestant (Other)	M	22
Warrnambool	Christianity	Salvation Army	F	56
Warrnambool	Christianity	Salvation Army	M	33
Warrnambool	Christianity	Seventh Day Adventist	F	26
Warrnambool	Christianity	Seventh Day Adventist	M	22
Warrnambool	Christianity	Uniting Church	F	709
Warrnambool	Christianity	Uniting Church	M	500
Warrnambool	Hinduism		F	72
Warrnambool	Hinduism		M	94
Warrnambool	Islam		F	59
Warrnambool	Islam		M	53
Warrnambool	Judaism		F	17
Warrnambool	Judaism		M	14
Warrnambool	No religion		F	7491
Warrnambool	No religion		M	7811
Wellington	(Other)		F	1940
Wellington	(Other)		M	2835
Wellington	(Other)	(Other)	F	98
Wellington	(Other)	(Other)	M	53
Wellington	(Other)	Other spiritual beliefs	F	33
Wellington	(Other)	Other spiritual beliefs	M	28
Wellington	(Other)	Secular beliefs	F	55
Wellington	(Other)	Secular beliefs	M	68
Wellington	(Other)	Sikhism	F	41
Wellington	(Other)	Sikhism	M	44
Wellington	Buddhism		F	179
Wellington	Buddhism		M	118
Wellington	Christianity		F	487
Wellington	Christianity		M	412
Wellington	Christianity	(Other)	F	9
Wellington	Christianity	(Other)	M	10
Wellington	Christianity	Anglican	F	3487
Wellington	Christianity	Anglican	M	2914
Wellington	Christianity	Baptist	F	296
Wellington	Christianity	Baptist	M	252
Wellington	Christianity	Brethren	F	37
Wellington	Christianity	Brethren	M	31
Wellington	Christianity	Catholic	F	4093
Wellington	Christianity	Catholic	M	3584
Wellington	Christianity	Churches Of Christ	F	17
Wellington	Christianity	Churches Of Christ	M	10
Wellington	Christianity	Eastern Orthodox	F	73
Wellington	Christianity	Eastern Orthodox	M	86
Wellington	Christianity	Jehovah's Witnesses	F	65
Wellington	Christianity	Jehovah's Witnesses	M	48
Wellington	Christianity	Latter Day Saints	F	32
Wellington	Christianity	Latter Day Saints	M	30
Wellington	Christianity	Lutheran	F	56
Wellington	Christianity	Lutheran	M	49
Wellington	Christianity	Oriental Orthodox	F	4
Wellington	Christianity	Oriental Orthodox	M	7
Wellington	Christianity	Pentecostal	F	84
Wellington	Christianity	Pentecostal	M	67
Wellington	Christianity	Presbyterian Reformed	F	439
Wellington	Christianity	Presbyterian Reformed	M	448
Wellington	Christianity	Protestant (Other)	F	59
Wellington	Christianity	Protestant (Other)	M	52
Wellington	Christianity	Salvation Army	F	16
Wellington	Christianity	Salvation Army	M	19
Wellington	Christianity	Seventh Day Adventist	F	40
Wellington	Christianity	Seventh Day Adventist	M	40
Wellington	Christianity	Uniting Church	F	1006
Wellington	Christianity	Uniting Church	M	759
Wellington	Hinduism		F	78
Wellington	Hinduism		M	99
Wellington	Islam		F	66
Wellington	Islam		M	72
Wellington	Judaism		F	5
Wellington	Judaism		M	9
Wellington	No religion		F	9858
Wellington	No religion		M	10866
West Wimmera	(Other)		F	215
West Wimmera	(Other)		M	220
West Wimmera	(Other)	(Other)	M	3
West Wimmera	(Other)	Other spiritual beliefs	F	4
West Wimmera	(Other)	Secular beliefs	M	3
West Wimmera	(Other)	Sikhism	F	3
West Wimmera	Buddhism		M	3
West Wimmera	Christianity		F	46
West Wimmera	Christianity		M	47
West Wimmera	Christianity	Anglican	F	240
West Wimmera	Christianity	Anglican	M	208
West Wimmera	Christianity	Baptist	F	10
West Wimmera	Christianity	Baptist	M	10
West Wimmera	Christianity	Catholic	F	312
West Wimmera	Christianity	Catholic	M	293
West Wimmera	Christianity	Churches Of Christ	F	18
West Wimmera	Christianity	Churches Of Christ	M	10
West Wimmera	Christianity	Eastern Orthodox	F	3
West Wimmera	Christianity	Eastern Orthodox	M	3
West Wimmera	Christianity	Jehovah's Witnesses	M	5
West Wimmera	Christianity	Lutheran	F	55
West Wimmera	Christianity	Lutheran	M	59
West Wimmera	Christianity	Pentecostal	F	10
West Wimmera	Christianity	Pentecostal	M	4
West Wimmera	Christianity	Presbyterian Reformed	F	59
West Wimmera	Christianity	Presbyterian Reformed	M	52
West Wimmera	Christianity	Protestant (Other)	F	6
West Wimmera	Christianity	Protestant (Other)	M	5
West Wimmera	Christianity	Salvation Army	F	13
West Wimmera	Christianity	Salvation Army	M	5
West Wimmera	Christianity	Uniting Church	F	302
West Wimmera	Christianity	Uniting Church	M	238
West Wimmera	Hinduism		F	9
West Wimmera	Hinduism		M	10
West Wimmera	Islam		F	7
West Wimmera	Islam		M	10
West Wimmera	No religion		F	684
West Wimmera	No religion		M	820
Whitehorse	(Other)		F	4597
Whitehorse	(Other)		M	4580
Whitehorse	(Other)	(Other)	F	413
Whitehorse	(Other)	(Other)	M	359
Whitehorse	(Other)	Australian Aboriginal Traditional	F	6
Whitehorse	(Other)	Australian Aboriginal Traditional	M	4
Whitehorse	(Other)	Other spiritual beliefs	F	169
Whitehorse	(Other)	Other spiritual beliefs	M	96
Whitehorse	(Other)	Secular beliefs	F	232
Whitehorse	(Other)	Secular beliefs	M	305
Whitehorse	(Other)	Sikhism	F	519
Whitehorse	(Other)	Sikhism	M	557
Whitehorse	Buddhism		F	5115
Whitehorse	Buddhism		M	4080
Whitehorse	Christianity		F	2825
Whitehorse	Christianity		M	2305
Whitehorse	Christianity	(Other)	F	93
Whitehorse	Christianity	(Other)	M	45
Whitehorse	Christianity	Anglican	F	5575
Whitehorse	Christianity	Anglican	M	4370
Whitehorse	Christianity	Baptist	F	2400
Whitehorse	Christianity	Baptist	M	1980
Whitehorse	Christianity	Brethren	F	9
Whitehorse	Christianity	Brethren	M	12
Whitehorse	Christianity	Catholic	F	14991
Whitehorse	Christianity	Catholic	M	12664
Whitehorse	Christianity	Churches Of Christ	F	307
Whitehorse	Christianity	Churches Of Christ	M	233
Whitehorse	Christianity	Eastern Orthodox	F	3202
Whitehorse	Christianity	Eastern Orthodox	M	2851
Whitehorse	Christianity	Jehovah's Witnesses	F	128
Whitehorse	Christianity	Jehovah's Witnesses	M	103
Whitehorse	Christianity	Latter Day Saints	F	100
Whitehorse	Christianity	Latter Day Saints	M	88
Whitehorse	Christianity	Lutheran	F	345
Whitehorse	Christianity	Lutheran	M	297
Whitehorse	Christianity	Oriental Orthodox	F	147
Whitehorse	Christianity	Oriental Orthodox	M	128
Whitehorse	Christianity	Pentecostal	F	755
Whitehorse	Christianity	Pentecostal	M	651
Whitehorse	Christianity	Presbyterian Reformed	F	1436
Whitehorse	Christianity	Presbyterian Reformed	M	1131
Whitehorse	Christianity	Protestant (Other)	F	434
Whitehorse	Christianity	Protestant (Other)	M	381
Whitehorse	Christianity	Salvation Army	F	273
Whitehorse	Christianity	Salvation Army	M	167
Whitehorse	Christianity	Seventh Day Adventist	F	222
Whitehorse	Christianity	Seventh Day Adventist	M	169
Whitehorse	Christianity	Uniting Church	F	2627
Whitehorse	Christianity	Uniting Church	M	1861
Whitehorse	Hinduism		F	3015
Whitehorse	Hinduism		M	3480
Whitehorse	Islam		F	1248
Whitehorse	Islam		M	1454
Whitehorse	Judaism		F	137
Whitehorse	Judaism		M	127
Whitehorse	No religion		F	36110
Whitehorse	No religion		M	37437
Whittlesea	(Other)		F	6498
Whittlesea	(Other)		M	6755
Whittlesea	(Other)	(Other)	F	396
Whittlesea	(Other)	(Other)	M	361
Whittlesea	(Other)	Australian Aboriginal Traditional	F	10
Whittlesea	(Other)	Australian Aboriginal Traditional	M	8
Whittlesea	(Other)	Other spiritual beliefs	F	174
Whittlesea	(Other)	Other spiritual beliefs	M	96
Whittlesea	(Other)	Secular beliefs	F	176
Whittlesea	(Other)	Secular beliefs	M	206
Whittlesea	(Other)	Sikhism	F	3938
Whittlesea	(Other)	Sikhism	M	4565
Whittlesea	Buddhism		F	4121
Whittlesea	Buddhism		M	3516
Whittlesea	Christianity		F	4963
Whittlesea	Christianity		M	4652
Whittlesea	Christianity	(Other)	F	33
Whittlesea	Christianity	(Other)	M	23
Whittlesea	Christianity	Anglican	F	4557
Whittlesea	Christianity	Anglican	M	3574
Whittlesea	Christianity	Assyrian Apostolic	F	72
Whittlesea	Christianity	Assyrian Apostolic	M	56
Whittlesea	Christianity	Baptist	F	883
Whittlesea	Christianity	Baptist	M	796
Whittlesea	Christianity	Brethren	F	41
Whittlesea	Christianity	Brethren	M	42
Whittlesea	Christianity	Catholic	F	29680
Whittlesea	Christianity	Catholic	M	26887
Whittlesea	Christianity	Churches Of Christ	F	62
Whittlesea	Christianity	Churches Of Christ	M	42
Whittlesea	Christianity	Eastern Orthodox	F	10810
Whittlesea	Christianity	Eastern Orthodox	M	10412
Whittlesea	Christianity	Jehovah's Witnesses	F	320
Whittlesea	Christianity	Jehovah's Witnesses	M	262
Whittlesea	Christianity	Latter Day Saints	F	209
Whittlesea	Christianity	Latter Day Saints	M	188
Whittlesea	Christianity	Lutheran	F	146
Whittlesea	Christianity	Lutheran	M	100
Whittlesea	Christianity	Oriental Orthodox	F	704
Whittlesea	Christianity	Oriental Orthodox	M	713
Whittlesea	Christianity	Pentecostal	F	1360
Whittlesea	Christianity	Pentecostal	M	1207
Whittlesea	Christianity	Presbyterian Reformed	F	1172
Whittlesea	Christianity	Presbyterian Reformed	M	969
Whittlesea	Christianity	Protestant (Other)	F	383
Whittlesea	Christianity	Protestant (Other)	M	338
Whittlesea	Christianity	Salvation Army	F	128
Whittlesea	Christianity	Salvation Army	M	95
Whittlesea	Christianity	Seventh Day Adventist	F	183
Whittlesea	Christianity	Seventh Day Adventist	M	146
Whittlesea	Christianity	Uniting Church	F	1217
Whittlesea	Christianity	Uniting Church	M	883
Whittlesea	Hinduism		F	6681
Whittlesea	Hinduism		M	7651
Whittlesea	Islam		F	10127
Whittlesea	Islam		M	10605
Whittlesea	Judaism		F	36
Whittlesea	Judaism		M	41
Whittlesea	No religion		F	26471
Whittlesea	No religion		M	28659
Wodonga	(Other)		F	1363
Wodonga	(Other)		M	1451
Wodonga	(Other)	(Other)	F	66
Wodonga	(Other)	(Other)	M	45
Wodonga	(Other)	Australian Aboriginal Traditional	F	3
Wodonga	(Other)	Australian Aboriginal Traditional	M	4
Wodonga	(Other)	Other spiritual beliefs	F	45
Wodonga	(Other)	Other spiritual beliefs	M	33
Wodonga	(Other)	Secular beliefs	F	46
Wodonga	(Other)	Secular beliefs	M	56
Wodonga	(Other)	Sikhism	F	84
Wodonga	(Other)	Sikhism	M	94
Wodonga	Buddhism		F	189
Wodonga	Buddhism		M	146
Wodonga	Christianity		F	582
Wodonga	Christianity		M	509
Wodonga	Christianity	(Other)	F	5
Wodonga	Christianity	(Other)	M	4
Wodonga	Christianity	Anglican	F	2806
Wodonga	Christianity	Anglican	M	2227
Wodonga	Christianity	Baptist	F	391
Wodonga	Christianity	Baptist	M	322
Wodonga	Christianity	Brethren	F	3
Wodonga	Christianity	Brethren	M	6
Wodonga	Christianity	Catholic	F	4797
Wodonga	Christianity	Catholic	M	4220
Wodonga	Christianity	Churches Of Christ	F	12
Wodonga	Christianity	Churches Of Christ	M	10
Wodonga	Christianity	Eastern Orthodox	F	84
Wodonga	Christianity	Eastern Orthodox	M	91
Wodonga	Christianity	Jehovah's Witnesses	F	163
Wodonga	Christianity	Jehovah's Witnesses	M	132
Wodonga	Christianity	Latter Day Saints	F	21
Wodonga	Christianity	Latter Day Saints	M	25
Wodonga	Christianity	Lutheran	F	302
Wodonga	Christianity	Lutheran	M	266
Wodonga	Christianity	Oriental Orthodox	F	4
Wodonga	Christianity	Oriental Orthodox	M	9
Wodonga	Christianity	Pentecostal	F	245
Wodonga	Christianity	Pentecostal	M	211
Wodonga	Christianity	Presbyterian Reformed	F	409
Wodonga	Christianity	Presbyterian Reformed	M	327
Wodonga	Christianity	Protestant (Other)	F	94
Wodonga	Christianity	Protestant (Other)	M	70
Wodonga	Christianity	Salvation Army	F	45
Wodonga	Christianity	Salvation Army	M	28
Wodonga	Christianity	Seventh Day Adventist	F	51
Wodonga	Christianity	Seventh Day Adventist	M	48
Wodonga	Christianity	Uniting Church	F	820
Wodonga	Christianity	Uniting Church	M	551
Wodonga	Hinduism		F	251
Wodonga	Hinduism		M	254
Wodonga	Islam		F	65
Wodonga	Islam		M	94
Wodonga	Judaism		F	11
Wodonga	Judaism		M	9
Wodonga	No religion		F	9230
Wodonga	No religion		M	9822
Wyndham	(Other)		F	9713
Wyndham	(Other)		M	11406
Wyndham	(Other)	(Other)	F	727
Wyndham	(Other)	(Other)	M	582
Wyndham	(Other)	Australian Aboriginal Traditional	M	4
Wyndham	(Other)	Other spiritual beliefs	F	176
Wyndham	(Other)	Other spiritual beliefs	M	124
Wyndham	(Other)	Secular beliefs	F	174
Wyndham	(Other)	Secular beliefs	M	272
Wyndham	(Other)	Sikhism	F	8042
Wyndham	(Other)	Sikhism	M	9814
Wyndham	Buddhism		F	4379
Wyndham	Buddhism		M	3682
Wyndham	Christianity		F	5486
Wyndham	Christianity		M	4941
Wyndham	Christianity	(Other)	F	97
Wyndham	Christianity	(Other)	M	101
Wyndham	Christianity	Anglican	F	6197
Wyndham	Christianity	Anglican	M	5307
Wyndham	Christianity	Assyrian Apostolic	F	3
Wyndham	Christianity	Baptist	F	2655
Wyndham	Christianity	Baptist	M	2562
Wyndham	Christianity	Brethren	F	93
Wyndham	Christianity	Brethren	M	98
Wyndham	Christianity	Catholic	F	27756
Wyndham	Christianity	Catholic	M	25372
Wyndham	Christianity	Churches Of Christ	F	177
Wyndham	Christianity	Churches Of Christ	M	158
Wyndham	Christianity	Eastern Orthodox	F	2921
Wyndham	Christianity	Eastern Orthodox	M	2941
Wyndham	Christianity	Jehovah's Witnesses	F	439
Wyndham	Christianity	Jehovah's Witnesses	M	343
Wyndham	Christianity	Latter Day Saints	F	610
Wyndham	Christianity	Latter Day Saints	M	528
Wyndham	Christianity	Lutheran	F	386
Wyndham	Christianity	Lutheran	M	361
Wyndham	Christianity	Oriental Orthodox	F	731
Wyndham	Christianity	Oriental Orthodox	M	713
Wyndham	Christianity	Pentecostal	F	2036
Wyndham	Christianity	Pentecostal	M	1805
Wyndham	Christianity	Presbyterian Reformed	F	1480
Wyndham	Christianity	Presbyterian Reformed	M	1199
Wyndham	Christianity	Protestant (Other)	F	1093
Wyndham	Christianity	Protestant (Other)	M	986
Wyndham	Christianity	Salvation Army	F	131
Wyndham	Christianity	Salvation Army	M	89
Wyndham	Christianity	Seventh Day Adventist	F	275
Wyndham	Christianity	Seventh Day Adventist	M	234
Wyndham	Christianity	Uniting Church	F	1929
Wyndham	Christianity	Uniting Church	M	1587
Wyndham	Hinduism		F	20301
Wyndham	Hinduism		M	22161
Wyndham	Islam		F	14162
Wyndham	Islam		M	14780
Wyndham	Judaism		F	54
Wyndham	Judaism		M	66
Wyndham	No religion		F	32313
Wyndham	No religion		M	35240
Yarra	(Other)		F	2870
Yarra	(Other)		M	3226
Yarra	(Other)	(Other)	F	173
Yarra	(Other)	(Other)	M	155
Yarra	(Other)	Australian Aboriginal Traditional	F	4
Yarra	(Other)	Australian Aboriginal Traditional	M	4
Yarra	(Other)	Other spiritual beliefs	F	160
Yarra	(Other)	Other spiritual beliefs	M	97
Yarra	(Other)	Secular beliefs	F	327
Yarra	(Other)	Secular beliefs	M	365
Yarra	(Other)	Sikhism	F	17
Yarra	(Other)	Sikhism	M	35
Yarra	Buddhism		F	1826
Yarra	Buddhism		M	1213
Yarra	Christianity		F	628
Yarra	Christianity		M	464
Yarra	Christianity	(Other)	F	24
Yarra	Christianity	(Other)	M	19
Yarra	Christianity	Anglican	F	1890
Yarra	Christianity	Anglican	M	1649
Yarra	Christianity	Assyrian Apostolic	F	6
Yarra	Christianity	Assyrian Apostolic	M	3
Yarra	Christianity	Baptist	F	206
Yarra	Christianity	Baptist	M	170
Yarra	Christianity	Catholic	F	6934
Yarra	Christianity	Catholic	M	5936
Yarra	Christianity	Churches Of Christ	F	26
Yarra	Christianity	Churches Of Christ	M	26
Yarra	Christianity	Eastern Orthodox	F	1638
Yarra	Christianity	Eastern Orthodox	M	1377
Yarra	Christianity	Jehovah's Witnesses	F	29
Yarra	Christianity	Jehovah's Witnesses	M	19
Yarra	Christianity	Latter Day Saints	F	16
Yarra	Christianity	Latter Day Saints	M	14
Yarra	Christianity	Lutheran	F	95
Yarra	Christianity	Lutheran	M	84
Yarra	Christianity	Oriental Orthodox	F	78
Yarra	Christianity	Oriental Orthodox	M	56
Yarra	Christianity	Pentecostal	F	167
Yarra	Christianity	Pentecostal	M	139
Yarra	Christianity	Presbyterian Reformed	F	232
Yarra	Christianity	Presbyterian Reformed	M	258
Yarra	Christianity	Protestant (Other)	F	91
Yarra	Christianity	Protestant (Other)	M	84
Yarra	Christianity	Salvation Army	F	18
Yarra	Christianity	Salvation Army	M	13
Yarra	Christianity	Seventh Day Adventist	F	19
Yarra	Christianity	Seventh Day Adventist	M	9
Yarra	Christianity	Uniting Church	F	535
Yarra	Christianity	Uniting Church	M	347
Yarra	Hinduism		F	322
Yarra	Hinduism		M	367
Yarra	Islam		F	1115
Yarra	Islam		M	1070
Yarra	Judaism		F	362
Yarra	Judaism		M	310
Yarra	No religion		F	26320
Yarra	No religion		M	26485
Yarra Ranges	(Other)		F	4200
Yarra Ranges	(Other)		M	4769
Yarra Ranges	(Other)	(Other)	F	439
Yarra Ranges	(Other)	(Other)	M	270
Yarra Ranges	(Other)	Australian Aboriginal Traditional	F	6
Yarra Ranges	(Other)	Australian Aboriginal Traditional	M	8
Yarra Ranges	(Other)	Other spiritual beliefs	F	266
Yarra Ranges	(Other)	Other spiritual beliefs	M	134
Yarra Ranges	(Other)	Secular beliefs	F	232
Yarra Ranges	(Other)	Secular beliefs	M	338
Yarra Ranges	(Other)	Sikhism	F	134
Yarra Ranges	(Other)	Sikhism	M	135
Yarra Ranges	Buddhism		F	949
Yarra Ranges	Buddhism		M	614
Yarra Ranges	Christianity		F	3065
Yarra Ranges	Christianity		M	2713
Yarra Ranges	Christianity	(Other)	F	182
Yarra Ranges	Christianity	(Other)	M	154
Yarra Ranges	Christianity	Anglican	F	6827
